iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0,0.00011372566223144531,111.67775772216253,204.21103234043719,0.0,0.0,0.0,0.0,111.67775772216253,0.0,5.76314716017579,-0.11487237070959401,-0.05865942414145936,-0.12759153883263255,0.04381638191154299,-0.022404827715391484,-0.16221332487931997,0.08294215256976901,-0.2248551709522338,0.2709742607309037,0.11765152854283481,0.12610736153245397,0.058250415822399544,0.009791499068872125,0.06503785335164174,0.07657018670185466,0.24416631765123092,-0.08824252610962066,0.28294860952534545,0.3226808838245373,-0.1615290779709342,0.0576444982083367,0.19198911327226187,-0.12805685108640408,-0.07766514432807481,0.05796053554441806,-0.14654614034113564,-0.18093995624907272,-0.013695976674597135,-0.04634993351891527,-0.22063356936323206,-0.1850056828241326,-0.26232039676175545
1,0.026840925216674805,42.9787444318298,65.53458799912825,0.6640790283962984,48.38829029949991,0.6005036656281211,61.51539455264273,42.9787444318298,61.51539455264273,5.694223793429745,-0.1092232920943769,-0.021334620491397324,-0.06415738331664228,0.011531672315477207,-0.01934544047509395,-0.08541428484063225,0.006997292661596918,-0.1513751905423299,0.1339622111570828,0.09280571269527643,0.05041287481946867,0.019232584789457725,-0.005093889289988315,0.018923466023726083,0.04466986737131981,0.03832974556996399,-0.0359945254915824,0.18139921237107975,0.05345713299893173,-0.022116557528278985,0.040114787267779076,0.022475980386564454,-0.029828744379626765,-0.03731126801317879,-0.0001619681028963288,-0.03835278506445368,-0.06313726515854484,0.00030107352828637017,-0.023361934127745974,-0.04562689368963499,-0.0022477225560049163,-0.10209977804297843
2,0.05583953857421875,31.531009746046266,16.252643673043945,-0.03690861252144726,92.11518814496657,0.3729780386012066,26.635805296595432,31.531009746046266,71.76607912876378,5.6794676996227444,-0.09682191630793655,0.014445954579281828,0.006023598454693219,-0.003611750217781576,0.0006812478238152619,0.010676031664018662,-0.0035344424447550267,-0.013991151751236441,0.019047139854913103,0.007222200955367353,-0.002598096309755729,-0.006142539633266195,-0.0036559017340149695,-0.0059623189860826785,-0.008779432861985237,-0.013845483030715824,-0.008191273399690929,-0.028857260721735223,0.017991373224377147,0.0009795174208147885,-0.009825992555365273,-0.009513768237768165,0.0027110654551293356,0.0027186589141732984,-0.004271045324095257,0.006145791036990644,0.008319200188885628,-0.0012891918693242249,0.0006893139128335661,0.004101537760573558,-0.003782106046972749,0.000903315318088585
3,0.08128237724304199,31.218383427850434,11.920716222615948,0.740589786165151,42.21831943845576,0.05523026455723166,0.9914884449110706,31.218383427850434,72.04601519174741,5.676910543378871,-0.09184919029913095,0.008563436816415321,-0.0007969603605125974,-0.0004536766264993026,-0.0005406757261081636,-0.0012617107006918041,-0.00044933452599299354,-0.0003143854223707967,-0.001012387231756378,-0.0006899489269193843,-0.000527000092438583,-0.00037620900051496195,-0.000488559353596619,-0.0003804374651165555,-0.0001584488218341791,0.00015870428407334727,9.037584054754147e-06,-7.916438041303403e-05,-0.0006567492815287637,-0.0005100707024825409,-0.0001441141019306938,-0.00016126546468110854,-0.0006539825471000775,-0.0008457993987562463,-0.0004366817062239946,-0.000727209983097412,-0.0010340201908673186,-0.0005218812646022961,-0.000636020034558538,-0.0009186126840975903,-0.0004630623691741177,-0.010979801928049726
4,0.11939072608947754,31.11685658681172,10.105637738799523,0.99963275203741,1.5528539811879507,0.009221444393965895,0.3252149211164422,31.11685658681172,72.13692572139048,5.667694153534581,-0.09016357251610513,0.010075337500148059,0.0008861594734119549,0.0011645183550160769,0.001091182520934982,0.00048279480714448746,0.0011682977933623719,0.0012819994445405136,0.0006931694507766721,0.0009652629627627596,0.0011026132646905305,0.0012298065490684547,0.001134991655864615,0.0012261945648688556,0.0014134542652487689,0.0016810387240521634,0.0015547582993281797,0.0014803512034564242,0.0009931083616766894,0.001116851743772589,0.0014255818729392556,0.0014110989869475098,0.0009955133199808415,0.0008336751565405859,0.0011788924191257848,0.0009338154358761815,0.0006749342507229349,0.0011070653530280744,0.0010107167451878403,0.0007722534838976234,0.001158128844380892,-0.009281051477659858
5,0.14447450637817383,31.043154134225595,8.581297877629376,0.9994896925361375,1.8305098106888282,0.00789087139797115,0.23685699865121723,31.043154134225595,72.20292136285876,5.659808949499924,-0.08851588717450533,0.011319867649777698,0.0023242382207108864,0.0025430356946924393,0.002481123966799193,0.0019686830380805298,0.002546203683167727,0.0026419575900061363,0.002145978877791945,0.002375096883090323,0.0024909444439879793,0.0025981322398529383,0.0025183176152283222,0.0025952066574394675,0.0027531641254795614,0.0029786934355766994,0.0028723633121803564,0.0028093690615476185,0.0023988314214693036,0.00250301935811449,0.002763224995028674,0.0027509595463302643,0.0024007385637137527,0.0022643187190983004,0.002555075386432175,0.0023486160171982094,0.0021305238225878486,0.0024945458897550083,0.0024134089536544763,0.0022125622252897026,0.002533870434748135,-0.007831441482316135
6,0.17937898635864258,30.989337135429817,7.299301793423772,0.9992910360117099,2.1576220896240454,0.006780577417358411,0.17336189023538626,30.989337135429817,72.25111090381432,5.6530409818115,-0.08689318205598626,0.012339441938146303,0.0035556916601018757,0.0037202949738690478,0.0036679833532188505,0.003237327811628205,0.003722847996751327,0.003803395696444184,0.0033864812636429653,0.003578911893388166,0.003676607456212673,0.003766797717418895,0.0036998068217459403,0.0037645510844252815,0.003897691434776284,0.004087467570223172,0.0039981604220225495,0.0039447024958412635,0.003599405333170219,0.003686913428352906,0.0039058827041990865,0.003895476432726036,0.003600777124054897,0.003485957532339082,0.0037302718970660875,0.0035566733584420935,0.0033733305687110166,0.003679317219393737,0.003611182133351161,0.003442415246936127,0.003704246449983589,-0.0065928122979824685
7,0.20473384857177734,30.949751795471876,6.219988112551213,0.999014392023233,2.5440486486969163,0.005859283068605741,0.1277385824193187,30.949751795471876,72.28655694138291,5.647208151005618,-0.08528185897904128,0.013169706564727006,0.004613253710163637,0.004728883857144226,0.004684678670296826,0.004323853467506753,0.004730840548785734,0.004798458160719051,0.004449004452969214,0.004610082538143365,0.00469237260226398,0.004768079248291677,0.004712056872818359,0.004766460933064216,0.004878492529918807,0.005037789360293517,0.0049630247022307405,0.0049176147525313825,0.004627945846986044,0.0047012080696241555,0.004885032564274309,0.004876199108531012,0.004628802511700713,0.004532392481182236,0.004737042493505766,0.004591470436154181,0.004437788386209923,0.004694232923184786,0.004637218518639172,0.004495842169763707,0.004703087580270208,-0.005532175202025331
8,0.23014378547668457,30.920356971694293,5.3107378756512205,0.998627132445907,3.0026288221901107,0.005102128828870852,0.09497595965174617,30.920356971694293,72.31287804988035,5.642154302068253,-0.08366639170628606,0.013840454684736927,0.005524992691875134,0.005596609080068891,0.005559284147262124,0.0052582508355910424,0.005597996818621916,0.0056545697585883205,0.005362857375134478,0.0054970801057572845,0.005566215894049525,0.005629532929294596,0.005582909500167578,0.00562847096131737,0.005722455665862516,0.005855670717074515,0.00579335959092406,0.005754811675429165,0.005512744161276817,0.005573808462475857,0.005727562341330061,0.005720071909734879,0.005513137247993372,0.005432479198474391,0.005603162024360826,0.0054815742408792275,0.005353286694810411,0.005567313534430422,0.005519829775459047,0.005401891773411416,0.00555910658724868,-0.004620960446412328
9,0.25534915924072266,30.89825071376328,4.544670652533388,0.998080353328929,3.550731059448686,0.004490391648565565,0.07149418731242727,30.89825071376328,72.3326727327088,5.637743938892755,-0.08202740790906056,0.01437632498537735,0.0063151953182277116,0.006347410882928242,0.006315960626005607,0.006066350328530661,0.006348258162951083,0.006395340820799311,0.006153283076235112,0.006264411512334929,0.006322232804021787,0.006374894582702746,0.006336353662149312,0.00637430914125686,0.006452764554568247,0.00656354314623733,0.006511939934599673,0.006479308275481458,0.0062781802542203075,0.0063287567621642775,0.0064566427439632194,0.006450310923404168,0.006278175996099954,0.006211068877438808,0.0063525380251657415,0.006251576157927961,0.006145130903869707,0.006322674620826686,0.006283388865539497,0.006185580642339121,0.006296876446957464,-0.0038343017089654515
