iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,9.012222290039062e-05,11.558360388444342,8.13559868360021,0.0,0.0,-2.563148316375648,-1.5793402256488345
1,0.002424955368041992,11.546919730928984,8.131232493722315,0.999999992922515,0.006816745978390083,-2.5621483163775984,-1.5783402256504173
2,0.0026612281799316406,11.535485230091929,8.12686648333581,0.9999999929076773,0.006823887765631594,-2.5611483265699624,-1.5773402422115226
3,0.0027894973754882812,11.524056989792463,8.122500695351812,0.9999999928930539,0.006830919111521929,-2.560148353726256,-1.5763402863444815
4,0.002911090850830078,11.512635113162837,8.118135172471638,0.9999999928786458,0.006837839823749888,-2.5591484045860637,-1.5753403690103673
5,0.0030472278594970703,11.501219702382201,8.113769957093337,0.999999992864452,0.006844650823633992,-2.558148485840256,-1.5743405010948879
6,0.003274202346801758,11.489810858457279,8.1094050912207,0.9999999928504724,0.006851352385176726,-2.5571486041166067,-1.5733406933849021
7,0.003397226333618164,11.47840868101134,8.105040616375382,0.999999992836705,0.006857945785814425,-2.5561487659659057,-1.5723409565457356
8,0.0035202503204345703,11.46701326808301,8.100676573512828,0.9999999928231487,0.006864431974354161,-2.5551489778486767,-1.5713413010994577
9,0.0036537647247314453,11.45562471593627,8.09631300294251,0.9999999928098005,0.0068708125805613885,-2.5541492461225808,-1.5703417374042699
10,0.003767251968383789,11.444243118882842,8.091949944253036,0.9999999927966581,0.006877089011251978,-2.5531495770305943,-1.5693422756351365
11,0.0038805007934570312,11.432868569117995,8.087587436242549,0.9999999927837183,0.006883263086933093,-2.552149976690027,-1.5683429257657728
12,0.003990888595581055,11.421501156570622,8.083225516854794,0.9999999927709766,0.0068893372518019965,-2.5511504510824383,-1.5673436975520867
13,0.0041027069091796875,11.410140968768223,8.07886422312114,0.9999999927584292,0.006895313567030629,-2.5501510060444974,-1.5663446005171502
14,0.004214048385620117,11.3987880907173,8.074503591108774,0.9999999927460721,0.006901194188053647,-2.5491516472598246,-1.565345643937757
15,0.0043447017669677734,11.387442604799416,8.070143655875219,0.9999999927338997,0.006906981997673445,-2.548152380251831,-1.5643468368326034
16,0.0044574737548828125,11.376104590683044,8.065784451429218,0.9999999927219076,0.006912679337979822,-2.547153210377568,-1.56334818795211
17,0.004603862762451172,11.364774125251127,8.061426010698012,0.9999999927100904,0.006918289013868406,-2.5461541428225893,-1.562349705769885
18,0.004717826843261719,11.353451282544103,8.057068365500896,0.999999992698442,0.006923814133578522,-2.545155182596806,-1.5613513984758078
19,0.004829883575439453,11.34213613371803,8.052711546528963,0.999999992686957,0.006929257371479651,-2.5441563345313196,-1.5603532739707042
20,0.004941701889038086,11.3308287470173,8.04835558333081,0.9999999926756291,0.006934622021266873,-2.5431576032761996,-1.5593553398625593
21,0.0050542354583740234,11.319529187761274,8.04400050430399,0.9999999926644529,0.006939910733498559,-2.542158993299168,-1.5583576034642106
22,0.00516510009765625,11.308237518344182,8.039646336691918,0.9999999926534221,0.006945126725365046,-2.5411605088851466,-1.557360071792449
23,0.00527644157409668,11.296953798247355,8.035293106585906,0.9999999926425305,0.006950273044730875,-2.5401621541366137,-1.5563627515684435
24,0.005390167236328125,11.285678084063052,8.030940838932002,0.9999999926317718,0.006955352833085102,-2.5391639329747195,-1.5553656492194057
25,0.005508899688720703,11.274410429528832,8.026589557542234,0.9999999926211399,0.006960369063688125,-2.5381658491410986,-1.554368770881395
26,0.005641937255859375,11.263150885571562,8.022239285109915,0.9999999926106291,0.006965324647114319,-2.5371679062003194,-1.5533721224031687
27,0.005762815475463867,11.251899500360125,8.017890043228586,0.9999999926002332,0.006970222588603516,-2.536170107542911,-1.552375709350978
28,0.005876302719116211,11.240656319365751,8.013541852414216,0.9999999925899459,0.006975065987979345,-2.5351724563889007,-1.551379537014205
29,0.00598907470703125,11.229421385429102,8.009194732130267,0.9999999925797616,0.006979857569616517,-2.5341749557918054,-1.550383610411743
30,0.006101369857788086,11.218194738833098,8.004848700815243,0.9999999925696744,0.006984600205762618,-2.5331776086430113,-1.5493879342990209
31,0.006212949752807617,11.206976417380606,8.000503775912351,0.9999999925596791,0.006989296499068992,-2.532180417676486,-1.548392513175574
32,0.006327390670776367,11.19576645647606,7.996159973900894,0.99999999254977,0.0069939491484626625,-2.5311833854737658,-1.5473973512930712
33,0.0064389705657958984,11.184564889210279,7.991817310329097,0.9999999925399421,0.006998560636534064,-2.530186514469162,-1.5464024526637092
34,0.006575822830200195,11.173371746447579,7.987475799848003,0.9999999925301901,0.007003133490621841,-2.5291898069551406,-1.5454078210688913
35,0.006730318069458008,11.162187056914547,7.983135456246167,0.9999999925205092,0.00700767007477182,-2.528193265087822,-1.5444134600681136
36,0.006844758987426758,11.151010847289761,7.978796292484851,0.9999999925108942,0.007012172850276016,-2.52719689089256,-1.5434193730079875
37,0.006957530975341797,11.139843142293852,7.974458320733488,0.9999999925013412,0.007016643752166404,-2.526200686269563,-1.5424255630313315
38,0.0070688724517822266,11.128683964779356,7.970121552405165,0.9999999924918455,0.007021085021554171,-2.525204652999512,-1.5414320330862745
39,0.007181644439697266,11.117533335819868,7.965785998191919,0.9999999924824028,0.007025498685979259,-2.524208792749152,-1.5404387859353155
40,0.007296085357666016,11.106391274798046,7.961451668099682,0.9999999924730095,0.007029886508322822,-2.523213107076826,-1.5394458241642925
41,0.007408618927001953,11.095257799492085,7.957118571482685,0.9999999924636612,0.007034250609459324,-2.522217597437919,-1.5384531501912198
42,0.007530927658081055,11.084132926160354,7.9527867170772035,0.9999999924543552,0.007038592276253945,-2.521222265190201,-1.5374607662749553
43,0.00766444206237793,11.073016669623872,7.948456113034507,0.9999999924450872,0.007042913568413001,-2.520227111599039,-1.5364686745236682
44,0.0077784061431884766,11.061909043346414,7.944126766952925,0.9999999924358542,0.007047215868073509,-2.5192321378424705,-1.5354768769030795
45,0.007892370223999023,11.05081005951207,7.939798685908933,0.999999992426653,0.00705150076058269,-2.51823734501612,-1.5344853752444552
46,0.00800776481628418,11.039719729100083,7.935471876487206,0.9999999924174813,0.007055769362406046,-2.517242734137954,-1.5334941712523333
47,0.008126497268676758,11.028638061956848,7.9311463448095765,0.9999999924083357,0.007060023200180687,-2.516248306152857,-1.5325032665119718
48,0.008241415023803711,11.01756506686503,7.926822096562863,0.9999999923992138,0.007064263487210858,-2.5152540619370334,-1.5315126624965079
