iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,9.5367431640625e-05,11.558360388444342,8.13559868360021,0.0,0.0,-2.563148316375648,-1.5793402256488345
1,0.0022962093353271484,10.908049656247599,7.8755593020427295,0.9999490234291658,0.5785285338597691,-2.511969492748122,-1.5162550781036714
2,0.0024251937866210938,10.297039146846853,7.624703742823406,0.9999481881960312,0.5832488111549662,-2.4617171856729176,-1.4555046624125705
3,0.0025391578674316406,9.724805192297646,7.383465572351055,0.999947403969704,0.5876463150964972,-2.412616716362541,-1.397155283464525
4,0.00264739990234375,9.188541185023746,7.151688904008463,0.99994782852066,0.5852697718361692,-2.3644066539235693,-1.3412908632928386
5,0.0027527809143066406,8.684525429543143,6.928207796362363,0.9999471526597266,0.5890485757762108,-2.3171178307743068,-1.2875345408669459
6,0.00286102294921875,8.212543811220478,6.713610585484881,0.9999471119450962,0.5892754413929713,-2.2708909813236944,-1.2360416583115605
7,0.002972841262817383,7.768661726174265,6.50666016437019,0.9999464284814059,0.593070808028895,-2.22557112416073,-1.186485334396555
8,0.003078460693359375,7.351917362404938,6.307553535494032,0.9999463702884299,0.5933928401193168,-2.1811755601118086,-1.1389448051542876
9,0.003195524215698242,6.960093583686762,6.115936863890909,0.999947073105938,0.5894917753426665,-2.1375257277044835,-1.0934069112384877
10,0.003327608108520508,6.5911975112843155,5.931141957172916,0.999946804476504,0.5909858722642726,-2.0947037483936453,-1.0496222457984412
11,0.0034351348876953125,6.245363894077799,5.753861608894323,0.9999477655679457,0.585622776331157,-2.052802215163118,-1.0078112322005532
12,0.0035462379455566406,5.919666391745832,5.582980157244605,0.9999479116240185,0.5848034472176754,-2.011694789088274,-0.9676648353900528
13,0.0036520957946777344,5.611914717959061,5.417717864198715,0.999947588426239,0.5866149506127603,-1.9712718538810543,-0.9289784701637094
14,0.0037615299224853516,5.3219351865214986,5.25840983126553,0.9999478755470904,0.5850059342684042,-1.9316189801965353,-0.8918473249009594
15,0.0038673877716064453,5.049954495103064,5.1053139977639495,0.9999470278565187,0.5897437143391412,-1.8931062400892875,-0.8561843431288805
16,0.00397491455078125,4.793522898984945,4.957719232881127,0.9999473452172736,0.5879744417208974,-1.855343849519553,-0.8219556250293906
17,0.004080295562744141,4.551780377747513,4.815486025036712,0.9999478213657582,0.5853099033470938,-1.8183328466383861,-0.7891280113465293
