iteration,timestamp,function_value,gradient_norm,x1,x2
0,0.00014162063598632812,-0.0018407750955943742,0.05746325640040922,2.6755606216114116,-2.9794369950342032
1,0.0013091564178466797,-0.0018080136685457787,0.05746325640040922,2.676135234668227,-2.979432260210943
2,0.001371145248413086,-0.0017476683215504939,0.056564394115745834,2.677218010524259,-2.979423261769006
3,0.0014162063598632812,-0.0016657582257295141,0.05490289450196861,2.67874151726574,-2.9794104217386908
4,0.0015254020690917969,-0.0015684733176885319,0.05263516170599208,2.680639003538257,-2.979394118091767
5,0.0015690326690673828,-0.0014616393894059591,0.04992219924191653,2.682845940525534,-2.9793746893232114
6,0.0016167163848876953,-0.0013503550226589803,0.04691699688154515,2.6853013295863013,-2.979352438555021
7,0.0016562938690185547,-0.0012387984256559406,0.04375567126204546,2.6879487103912476,-2.9793276372122444
8,0.0017037391662597656,-0.0011301768008587906,0.04055238965706805,2.6907368487491357,-2.979300528316035
9,0.0017442703247070312,-0.0010267789972433325,0.037397568923349674,2.6936201181438175,-2.9792713294338076
10,0.0017833709716796875,-0.0009300913291746571,0.034358559431324494,2.696558612451396,-2.9792402353223197
11,0.0018222332000732422,-0.0008409424821643051,0.03148196225066624,2.6995180398923204,-2.9792074202957517
12,0.0018603801727294922,-0.0007596524434894291,0.0287968175903249,2.7024694519801797,-2.9791730403474697
13,0.0018990039825439453,-0.0006861695271856757,0.02631806990065445,2.7053888586193198,-2.979137235051148
14,0.0019369125366210938,-0.000620187195695604,0.024049901184474393,2.7082567740701946,-2.979100129264241
15,0.0019750595092773438,-0.0005612379279796397,0.021988691376056566,2.7110577303000536,-2.9790618346543773
16,0.0020203590393066406,-0.0005087649170788776,0.02012549536265604,2.7137797857511026,-2.9790224510671113
17,0.002059459686279297,-0.00046217428982373536,0.018448016863949635,2.716414049723532,-2.9789820677515264
18,0.002097606658935547,-0.0004208713026155381,0.016942114714624146,2.7189542358749508,-2.9789407644584776
19,0.0021355152130126953,-0.0003842840082166569,0.01559290528939896,2.7213962529489173,-2.9788986124247065
20,0.0021736621856689453,-0.000351877538423546,0.014385534347160505,2.723737836728044,-2.9788556752546924
21,0.002211332321166992,-0.000323161631259961,0.013305689647485467,2.7259782242152197,-2.978812009710861
22,0.002249002456665039,-0.00029769348661212025,0.012339917688604813,2.728117868987257,-2.9787676664216725
23,0.002286672592163086,-0.00027507753502442064,0.011475797462845615,2.7301581953409246,-2.978722690516112
24,0.0023250579833984375,-0.0002549632827384127,0.010702013440097946,2.732101388081564,-2.978677122192233
25,0.002362966537475586,-0.00023704205906532834,0.010008360263954172,2.7339502144365384,-2.9786309972265896
26,0.002401113510131836,-0.0002210432337233486,0.009385703395177542,2.7357078744870127,-2.9785843474307048
27,0.002458333969116211,-0.00020673028003813363,0.00882591327230341,2.7373778766073573,-2.9785372010600635
28,0.0025017261505126953,-0.00019389692172542853,0.008321785369655034,2.7389639346115566,-2.978489583180565
