function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,initial_distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,computation_error,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle
rosenbrock,2,0,sgd,function,0.9837797869821371,,1000,0.1325545310974121,False,,2.0483127600965085,,235.8591522382576,,False,,,,,,,,,,,,,,,,
rosenbrock,2,1,sgd_momentum,function,0.9837797869821371,,1000,0.1535022258758545,False,,2.0483127600965085,,235.8591522382576,,False,,,,,,,,,,,,,,,,
rosenbrock,2,2,rmsprop,function,0.9837797869821371,0.03269846609868084,1000,0.12310075759887695,False,0.2511326475172352,2.0483127600965085,0.03269846609868084,235.8591522382576,5.60843222075559,False,0.5949951054814496,1.914629476308857,0.6966794343720115,0.4857681478361169,0.6731439957623667,1.8097881394861735,98.2479054355254,5.6380495696836945,0.013387138410871302,0.0032062234174813284,5.997714215847268,14.478499455885512,-0.6380775784476903,0.7286500458828051,142.57181129229014,62.756814680308885
rosenbrock,2,3,adam,function,0.9837797869821371,2.9212382907959507,1000,0.17040491104125977,False,1.7775438267254582,2.0483127600965085,2.9212382907959507,235.8591522382576,2.0559905589993734,False,5.498374945881643,5.98631920379938,1.8238494827892984,0.06648549346777521,0.24409100782062976,0.3674449530251325,83.80881999301945,17.628039695721153,0.0003181483243774121,0.0004064522046832411,33.362093718406996,54.96542089745277,0.9999980866282047,3.294375606685542e-06,0.07169398741690365,0.08615361982519629
rosenbrock,2,4,BFGS,function,0.9837797869821371,1.7943703515779385e-14,30,0.009178876876831055,True,2.751395915256868e-07,2.0483127600965085,1.7943703515779385e-14,235.8591522382576,2.3829536324140698e-06,False,1.740184779612238,5.945191443643787,0.8553590379081194,0.6580722591461464,39.261943965956505,32.24910779866901,94.87564138687678,17.50692991792,0.08642789168566992,0.06141180749332532,11.314252000374875,41.146492089469476,0.29024945769174537,0.8871736139667679,65.03781015035412,71.4233327263456
rosenbrock,2,5,newton-cg,function,0.9837797869821371,0.022316087943909935,400,0.09646177291870117,False,0.3144899795750832,2.0483127600965085,0.022316087943909935,235.8591522382576,0.17576131965611538,False,0.45809988008267766,1.989878604395924,0.6322720612838528,0.443178835332203,1.6216514612752735,5.118984171795072,98.65102367652277,5.859637255175864,0.006129489368186042,0.020449574739725508,1.948067617359891,14.244743865138064,0.7133240540896921,0.3139470299270923,39.46484535767318,24.242911306682448
rosenbrock,2,6,trust-exact,function,0.9837797869821371,0.10144557482100039,400,0.10317087173461914,False,0.623760573358452,2.0483127600965085,0.10144557482100039,235.8591522382576,0.39487113101470234,False,0.5082798311298881,2.30339765132761,0.8774823121185362,0.25450104501542176,1.2908465492627146,4.657494922203344,98.5032577223738,6.7828633673365255,0.009750916247515513,0.06122812354629385,3.2901152627851573,20.691959268165128,0.9968773397413887,0.023145329797244235,0.8870118891713946,4.510988805305809
rosenbrock,2,7,trust-krylov,function,0.9837797869821371,0.10355125201096596,400,0.12550997734069824,False,0.6293466823122049,2.0483127600965085,0.10355125201096596,235.8591522382576,0.3813396418668802,False,0.46105851509776496,1.9118075086694595,0.8913559796840742,0.2539588735782177,1.2654476719634475,4.7662831016134035,98.64231132194968,5.629739662397801,0.00527418756629158,0.02183560643407083,2.1697262583702646,14.23316937703868,0.9903209548151486,0.034736491509963136,2.5642656400439336,7.646489130817392
rosenbrock,2,8,sgd,function,0.6110910974239511,,1000,0.10631203651428223,False,,1.7063821044007754,,8.801022599828206,,False,,,,,,,,,,,,,,,,
rosenbrock,2,9,sgd_momentum,function,0.6110910974239511,,1000,0.10904288291931152,False,,1.7063821044007754,,8.801022599828206,,False,,,,,,,,,,,,,,,,
rosenbrock,2,10,rmsprop,function,0.6110910974239511,0.030456407305054972,1000,0.10536313056945801,False,0.2276636157814354,1.7063821044007754,0.030456407305054972,8.801022599828206,5.712593918111269,False,0.2083457440308127,0.42033562282131687,0.5619623966322287,0.3616092318295669,0.43385073026225546,0.7455311892669775,91.43508081445447,17.279645701512834,0.014105591952157387,0.0017256830999986365,4.496396074340743,1.1497682022384637,-0.8183353612153992,0.5118799039935827,158.63705165129088,43.68344922166523
rosenbrock,2,11,adam,function,0.6110910974239511,0.4727875288346849,1000,0.11329126358032227,False,1.135291497408174,1.7063821044007754,0.4727875288346849,8.801022599828206,1.2568456846938145,False,1.2968115356302086,0.5892833786628704,1.4555556248324637,0.1665151497343722,0.16349992318283085,0.03856640071412366,46.689162990949875,24.224946562317463,0.0009724341130990524,0.0001486919114715493,2.025615226660134,0.5617347599160455,0.9998981781089576,0.000795559367128833,0.19502234815168515,0.7944777755818627
rosenbrock,2,12,BFGS,function,0.6110910974239511,3.667932146133393e-14,29,0.007647991180419922,True,9.737466083074936e-08,1.7063821044007754,3.667932146133393e-14,8.801022599828206,8.349408737185856e-06,False,0.58243540729585,0.7574988153146557,0.784585445632293,0.6173417328858419,37.36403392137124,31.034595599390588,76.05656780994053,31.140142394062977,0.07231742651686504,0.048943361847474304,3.290479256783683,2.725914908752816,0.36724265074476675,0.8508765851865028,57.36116502203277,68.16205235920341
rosenbrock,2,13,newton-cg,function,0.6110910974239511,0.020584310527151168,400,0.08660650253295898,False,0.3028203246011367,1.7063821044007754,0.020584310527151168,8.801022599828206,0.1460418871293862,False,0.1710097822967863,0.35396950555413964,0.5474381598529419,0.35117603102943346,1.154288923631811,2.2936888200329517,92.96993095720211,14.551390158324272,0.005028736999783989,0.0198545744199454,0.6311966426733433,1.2160397089690382,0.7114545424679934,0.3297812853291315,39.44460819685101,24.942714842944014
rosenbrock,2,14,trust-exact,function,0.6110910974239511,0.10012415427848281,400,0.09154438972473145,False,0.6202495651283639,1.7063821044007754,0.10012415427848281,8.801022599828206,0.3918764610031234,False,0.2683992714597394,0.2732725440971156,0.856616701321594,0.20567502134142127,0.7746107591590067,1.7907052145683635,88.96633055690359,11.234005603080965,0.004213254101089293,0.019147807804610326,0.936680234313923,1.5206684660295775,0.9989618919781649,0.008943317477874245,0.49874952954637236,2.580446658418657
rosenbrock,2,15,trust-krylov,function,0.6110910974239511,0.10150052372971653,400,0.13695406913757324,False,0.6239589640763699,1.7063821044007754,0.10150052372971653,8.801022599828206,0.3763954379964014,False,0.2866383754167738,0.31436850890751383,0.8684268504875495,0.2187578038534465,0.774159580244964,1.6510656529010523,88.21653625639864,12.923426325786142,0.004007067924039693,0.016980405217617147,0.859147137349989,1.0149737938515437,0.9901309974308384,0.04158999876296505,2.4219071213718446,7.817358091731021
rosenbrock,8,16,sgd,function,0.8380027045455186,,1000,0.12823057174682617,False,,3.284787457957502,,294.76032147887867,,False,,,,,,,,,,,,,,,,
rosenbrock,8,17,sgd_momentum,function,0.8380027045455186,,1000,0.13277983665466309,False,,3.284787457957502,,294.76032147887867,,False,,,,,,,,,,,,,,,,
