iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2
0,0.00014781951904296875,11.496882878478212,2.6405651460657906,0.0,0.0,0.0,0.0,11.496882878478212,0.0,4.609438347437894,-3.0946753247324943,3.5324471542984925
1,0.002702474594116211,11.297509560967569,1.130086201586664,0.7461823142022699,41.73924848295221,0.11047577548613446,1.7341510704946248,11.297509560967569,1.7341510704946248,4.609438347437894,-2.9862407424926762,3.511308603171726
2,0.003531217575073242,11.297509560967569,1.130086201586664,0.9999999999999998,1.2074182697257333e-06,0.0,0.0,11.297509560967569,1.7341510704946248,4.41587046970623,-2.9862407424926762,3.511308603171726
3,0.003976345062255859,10.425556899470273,6.083911223373657,0.8256481714819301,34.34573891486218,0.2499999999999997,7.718096247600063,10.425556899470273,9.318403869395125,4.225972808105391,-2.9770236021279817,3.261478572303743
4,0.004735708236694336,9.03511088089138,1.8977919525499785,0.8912360776632741,26.971014859676274,0.2500000000000001,13.336899237004223,9.03511088089138,21.41251697184102,4.2211534759408025,-2.9644452840604014,3.011795200982001
5,0.0055043697357177734,9.014549224623309,1.1973984430448914,0.9999666722657946,0.46778008766780205,0.013277322705984033,0.2275750296718346,9.014549224623309,21.5913624596607,4.218249793386645,-2.9698640817729283,2.9996739828258274
6,0.0062830448150634766,9.006503443656594,0.7593286946552067,0.9999928539385443,0.21660638893822523,0.008222634420325019,0.08925328118168546,9.006503443656594,21.661344741395308,4.216442032210311,-2.9732811126096017,2.9921949710547753
7,0.006979942321777344,9.003280101944371,0.4824193029356864,0.9999997140941387,0.04332605732738809,0.005191757106634465,0.03578904657493252,9.003280101944371,21.689381399211985,4.215298110086713,-2.9754564568755373,2.9874809261696527
8,0.0077972412109375,9.001978123776427,0.3066179677372886,0.9999991356116508,0.07533418839454736,0.0033003733274193326,0.014461153637366686,9.001978123776427,21.70070601808222,4.214568002561615,-2.976841577704284,2.984485278595235
9,0.008538007736206055,9.001451047618865,0.19481591650638963,0.999996300376346,0.1558534921823099,0.002102400395913094,0.005855114846034135,9.001451047618865,21.705290531668492,4.213263465230159,-2.9777214161080963,2.982575835794858
10,0.009331464767456055,9.001231689137622,0.12116944755675725,0.9382192527179047,20.245378183727677,0.0017393874192966167,0.0024369235591239933,9.001231689137622,21.707198513889075,4.213260827912297,-2.977613672421819,2.980839788591446
11,0.010022401809692383,9.001154321167972,0.08039664495828548,0.9999994329174201,0.06101839837633907,0.0007676659384651115,0.0008595264772906067,9.001154321167972,21.70787146124766,4.213259697766397,-2.9781548713787633,2.9802953488040664
12,0.010759115219116211,9.001120263654688,0.05334413504565273,0.9999997497758992,0.040532389547139384,0.00050930558661585,0.000378368285544575,9.001120263654688,21.708167693832127,4.213259220955493,-2.9785143126202023,2.979934524505396
