iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.00013399124145507812,838.7425257711091,1.535545805602785,0.0,0.0,-2.779988990388708,2.0134817351793006
1,0.00039696693420410156,838.7204674348474,1.5324420541679937,0.9999999523870626,0.01768072704291794,-2.7692845228564225,2.0246677319155246
2,0.0005433559417724609,838.678724462448,1.5265001658257533,0.9999998255894312,0.03383950765878699,-2.748874303393505,2.0456761019806486
3,0.0006649494171142578,838.6191924282949,1.517905434405254,0.9999997066474978,0.043886660935367576,-2.7199436677291455,2.075721501687241
4,0.0008137226104736328,838.5439218833001,1.5068199020851731,0.9999995963211962,0.05148202462477441,-2.683342250623391,2.11359106551106
5,0.0009315013885498047,838.4545462712296,1.493346652101999,0.999999524291271,0.0558866667464703,-2.639820341471761,2.158374942477871
6,0.0010485649108886719,838.3525835877518,1.4775827441176237,0.9999995391172033,0.05500889178762381,-2.59027051606701,2.2094158686697116
7,0.0011832714080810547,838.2394076492659,1.4596051988994256,0.9999996238714756,0.04969420863336974,-2.5354402288678513,2.2660965235697685
8,0.0012989044189453125,838.1163566986355,1.439491011351161,0.9999997174702044,0.04306949385823207,-2.4758199069693947,2.327625401489591
9,0.00141143798828125,837.9849379326103,1.4173686254412898,0.9999998217193851,0.034212885063700745,-2.4120901948671225,2.393250985582559
10,0.0015277862548828125,837.846180845933,1.3933057093660246,0.9999999232434814,0.02244891043417534,-2.3447770356571245,2.46256736152007
11,0.001641988754272461,837.7013697721327,1.3674300574595377,0.9999999846521505,0.010038328354881484,-2.274381526072973,2.534921437995531
12,0.0017650127410888672,837.5515939274917,1.3398526252450682,0.9999999965170897,0.004781991224308336,-2.2014444909318853,2.6099214543408977
13,0.001878499984741211,837.3979364116244,1.3106953839933095,0.9999999241734416,0.022312503689541123,-2.1265115329942477,2.6872210127010936
14,0.0020101070404052734,837.2417051985734,1.280149570576616,0.9999997768860207,0.03827375119404936,-2.050005892208642,2.7661167698483347
15,0.0021393299102783203,837.0838387666938,1.2483558558465857,0.9999995708794078,0.05307956114462087,-1.972230939145433,2.846151660155755
16,0.0022554397583007812,836.9251263777134,1.2154273314738655,0.9999992588801417,0.06975605030872313,-1.8935758013005035,2.927139909657037
17,0.002368927001953125,836.7663203128825,1.1814751837776638,0.99999880968167,0.08840345408992512,-1.8143971752306327,3.0089155466884274
18,0.0024836063385009766,836.608390312608,1.146685422317111,0.999998336067412,0.10452148086273665,-1.7349787493602227,3.0909599507617376
19,0.0025963783264160156,836.4518707733612,1.1111508277838356,0.9999977841609866,0.12061652515429751,-1.6555031484808547,3.1731150642030546
20,0.002717256546020508,836.2977059889773,1.0750636984261464,0.999997154674489,0.13667960407342253,-1.5763803603517226,3.2550218821832635
21,0.002830982208251953,836.1462689225847,1.0385138360866257,0.9999966201325848,0.14896614691197285,-1.4976073798941045,3.3364166018730455
22,0.0029449462890625,835.9978611753357,1.0015604589770564,0.9999960796832119,0.16043471728301925,-1.4192618509762687,3.417229559498308
23,0.0030770301818847656,835.853289174603,0.9643969980463035,0.9999956134585177,0.16970666905234993,-1.341680595812335,3.4970796566351408
24,0.003231048583984375,835.7128536686299,0.9271096022095686,0.999995351007131,0.17470978871736764,-1.26489368743218,3.57575490600504
25,0.0033469200134277344,835.5769433879516,0.889779701675106,0.9999950181488654,0.18085610920735004,-1.189136790767337,3.6532378912339984
26,0.0034596920013427734,835.446104685033,0.8525595866246035,0.9999948580171808,0.18373975245858576,-1.1146494752260734,3.72923797343805
27,0.003572702407836914,835.3207648502096,0.8155912519199486,0.9999950251108676,0.18072969416154433,-1.041588970687689,3.8034326762427795
28,0.0036916732788085938,835.201019812962,0.7789166145731871,0.9999954272889989,0.17327051769709317,-0.9699800619356609,3.8757522713645884
29,0.0038099288940429688,835.0871580854831,0.7426038018875588,0.9999957180786723,0.16767068054114465,-0.9000941262843889,3.9462467478842327
30,0.003923654556274414,834.9790088487646,0.706619768371278,0.9999963515513584,0.15477181688860056,-0.8317694442209328,4.014916298550552
31,0.004035234451293945,834.8767507818252,0.6710179478948621,0.9999971081104297,0.13779345427465184,-0.7651456554658587,4.081700724812016
32,0.004173994064331055,834.7805983804615,0.6358905495619029,0.9999981166919726,0.11119835872923138,-0.7003484825080222,4.146368478548112
33,0.0042879581451416016,834.6905282165708,0.6012651358765722,0.9999992775540298,0.06887162701636723,-0.6373214822035599,4.2087220700408325
