iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2
0,0.000125885009765625,48.27266753637792,69.02501959750252,0.0,0.0,0.0,0.0,48.27266753637792,0.0,4.8385046898112005,-4.174112239743063,2.4470215862047757
1,0.0010824203491210938,43.55790400787797,63.44438057728627,0.28416628056392795,73.49098038024086,0.6902446291165598,9.766942183062358,43.55790400787797,9.766942183062358,4.157646745208026,-3.5324176487223613,2.192727072148668
2,0.0012390613555908203,25.7928547222085,58.29974491820566,0.9637318087029845,15.478254550396949,1.00619807542304,40.78490388898523,25.7928547222085,46.56840808979285,3.2927680909313057,-3.0113455248832626,1.3319608967311853
3,0.001383066177368164,25.225384064222126,29.694490339511827,-0.035736145454859036,92.04796636857326,1.4652261491509033,2.2001079915274446,25.225384064222126,47.74396081340964,2.437333672276199,-2.4372803284874838,-0.01612545749196359
4,0.0015285015106201172,25.772236302870947,70.81893997705629,-0.4170448400833002,114.64815596809251,1.4042095831799422,-2.1678648668205494,25.225384064222126,47.74396081340964,2.0042443066219273,-1.6305466907904973,-1.1654667433172725
5,0.0016696453094482422,35.9629237459174,72.24755030438737,-0.9631028103293084,164.38727341070845,0.5565386916672008,-39.54133946036822,25.225384064222126,47.74396081340964,2.1083216369683706,-1.331382649519879,-1.634760032991514
6,0.0018405914306640625,46.42715212121183,9.120086030628919,0.05024993762696238,87.1196776221699,1.2050147200573398,-29.097268201065983,25.225384064222126,47.74396081340964,2.542183108363744,-0.48754692783019893,-2.4949935770685427
7,0.001983642578125,32.08069184635134,86.37006696470995,0.16906646546914633,80.26645416774385,1.0797240761074967,30.90101291891608,25.225384064222126,47.74396081340964,3.2165586723624386,0.3306514354989347,-3.1995186076896798
8,0.002123594284057617,35.633918357895546,61.998562794059026,0.7294122400251791,43.16285732915481,0.18240784484132253,-11.075903626275208,25.225384064222126,47.74396081340964,3.2135850628515494,0.5110748019080693,-3.1726852196581405
9,0.002263784408569336,39.40282178360685,59.4857133447808,-0.055959099048158004,93.20789590060377,0.6723070859049327,-10.576730259798154,25.225384064222126,47.74396081340964,2.6264370076012806,0.7068811685548804,-2.5295237434031046
10,0.002401113510131836,26.159419143373157,16.639351473313848,-0.8464310836400726,147.82559037852994,0.9234148795418512,33.610289925335955,25.225384064222126,47.74396081340964,2.4976295270761057,1.4743623457498987,-2.0160379282040473
11,0.002543210983276367,25.996398980234932,28.40116975937803,0.9743173948657771,13.013408407515454,0.7963460083638318,0.6231795983112314,25.225384064222126,47.74396081340964,2.498694023126755,2.0347617979577297,-1.4502469606178097
12,0.0026857852935791016,34.53406511414738,79.9041110136856,-0.1798035879339954,100.35831957074593,0.8015072223024833,-32.841726042147755,25.225384064222126,47.74396081340964,2.4691861386148526,2.362274162989975,-0.718707844675246
13,0.0028460025787353516,23.442961717145614,72.6071691077231,0.9987173387560287,2.9022849415634364,0.23757966869971284,32.11641421402815,23.442961717145614,51.43636572501576,2.2320107234768267,2.1314970977277876,-0.6622627817517502
14,0.0029861927032470703,25.34440144976148,59.31250362190352,-0.20178477587165394,101.64134730429184,0.8541734471346362,-8.110919411795992,23.442961717145614,51.43636572501576,1.816113576426519,1.4190217516030579,-1.133422159196701
15,0.0031251907348632812,21.602154111598203,36.15136297078411,0.996600787491689,4.725523058496923,0.9778631047057224,14.765577895304748,21.602154111598203,55.249719532654815,1.156125016639351,0.44336762902250926,-1.0677313330769582
16,0.003264188766479492,27.57678344505083,80.13693611947244,-0.17833305688756185,100.27268011829368,1.1568095299851617,-27.657562771690653,21.602154111598203,55.249719532654815,0.9842585465598565,-0.6624255090617777,-0.7279816834374102
17,0.0034165382385253906,11.745601654856259,62.793931941040086,-0.803105767040912,143.427713180507,1.5475415313143255,57.407644447509966,11.745601654856259,75.66821504942757,2.4112847912157696,-2.180196845099017,-1.0300660468963967
18,0.0035653114318847656,15.63050344010704,59.36718730085495,-0.11277599848257815,96.47536460613541,0.7652037076035695,-33.0753749310454,11.745601654856259,75.66821504942757,3.15592861155039,-2.9337189316963292,-1.1632620646307181
19,0.003710508346557617,33.18319590335783,79.20768019109805,-0.5081996795789606,120.54398554009987,0.9785376495256464,-112.29767825783212,11.745601654856259,75.66821504942757,3.8755292357164692,-3.807527609475301,-0.722814194642291
20,0.0038635730743408203,29.97328619603892,54.670579547129776,-0.23571176416925488,103.63358253879065,1.3146142933357994,9.673298848813095,11.745601654856259,75.66821504942757,5.189746202118013,-5.105527578949442,-0.9311572278541371
21,0.004001617431640625,59.696389909544074,70.71851673433974,-0.9473348351686379,161.32227207039512,0.8052012417258098,-99.16531513796166,11.745601654856259,75.66821504942757,5.943327004920607,-5.784805028681037,-1.3635126209775794
22,0.004136800765991211,61.238383539012936,69.98280922674185,0.9155208584581787,23.720195538033746,1.1148083065954848,-2.583060100963213,11.745601654856259,75.66821504942757,7.006260017959828,-6.89383061694983,-1.2501115406505
23,0.004274606704711914,90.30606028819491,65.4612786786711,-0.314962562771099,108.3585537581063,1.4595572837674122,-47.466433745208064,11.745601654856259,75.66821504942757,8.157806182691589,-8.142783767454999,-0.49484768447722804
24,0.004412412643432617,99.63503535385499,66.13993659554917,-0.40102467472636993,113.64225148399271,0.8514039932231865,-10.33039757895361,11.745601654856259,75.66821504942757,8.615572816862768,-8.61288966054596,0.21500385560530033
25,0.004554033279418945,106.62666363333439,102.44597822167933,0.292494284522391,72.99265564374544,0.6604023458040894,-7.01723871994279,11.745601654856259,75.66821504942757,9.275958153205673,-9.272945296095475,0.23640049839967037
26,0.004695892333984375,99.99768626250274,61.07993508804942,0.07627028485388392,85.62578665095683,0.6476906994162247,6.216997836139038,11.745601654856259,75.66821504942757,9.067543982092952,-9.059777817601747,-0.3752062937657733
27,0.0048525333404541016,111.22572754900519,35.73917419990801,0.8686726811764912,29.69523905356337,0.6117238911723878,-11.228301079914838,11.745601654856259,75.66821504942757,8.469452479384401,-8.456154241972246,-0.47442674516236916
28,0.004990816116333008,96.10711304755367,22.70314225162833,-0.27442890595768876,105.92798358658443,0.8834642539844237,13.592731497117313,11.745601654856259,75.66821504942757,7.586519066149249,-7.572928461628562,-0.45390093203488147
29,0.005128622055053711,59.28774930271823,66.93126628653405,0.9662297884959005,14.93256257322427,0.6998494400054721,38.310758254300346,11.745601654856259,75.66821504942757,6.908805145723521,-6.904391891350541,-0.2469031231651405
30,0.005263805389404297,81.7398586522452,26.993231972143313,0.8654175992898189,30.069576112528157,0.9051089289014592,-37.869727917800354,11.745601654856259,75.66821504942757,6.544947749646674,-6.519864061805411,0.5724628033185386
31,0.005400896072387695,61.651863663391815,61.171973669558696,0.5812659394633247,54.4603685789082,1.078454832603563,24.575519605821604,11.745601654856259,75.66821504942757,6.320881332948487,-6.121594033291411,1.5746832433183608
32,0.0055463314056396484,53.11433408602352,90.83788696231629,0.9688189781290399,14.345569306323114,1.4736348639861552,13.847966744333448,11.745601654856259,75.66821504942757,5.878035232839659,-5.205961686037659,2.7293334574603225
33,0.0056955814361572266,62.14140174727041,78.87451702615685,-0.972381611967226,166.50286982558245,2.221265419199783,-16.99553955929623,11.745601654856259,75.66821504942757,5.68343954427889,-3.6731570367322806,4.336980797395485
34,0.005853891372680664,47.32014684543417,84.86962620089926,0.9977120517306862,3.876533746559919,1.217085847462312,23.850853835120116,11.745601654856259,75.66821504942757,5.859924158106874,-2.77676873599052,5.160258377793709
35,0.0059964656829833984,64.99943708604131,73.46499302131097,0.81655557825643,35.25853441185938,0.265386389583611,-37.36102150814223,11.745601654856259,75.66821504942757,5.844721264860614,-2.5337731168415045,5.266949824735864
36,0.006137371063232422,61.894865867975135,56.716648460595664,-0.7367071606380629,137.45166646707193,0.6488786824500256,4.776304776234571,11.745601654856259,75.66821504942757,5.215967821549455,-2.396738051290206,4.632706231668159
37,0.006277322769165039,46.5805201140865,58.87259405165213,-0.9947780713430849,174.14209578086133,0.585465790520339,24.742513840412723,11.745601654856259,75.66821504942757,4.803449944910743,-1.8457864855750952,4.434659358161725
38,0.006412982940673828,25.156855833678677,56.355152031379966,0.5016724695213759,59.88928848323226,0.5180470077419218,45.99275454189068,11.745601654856259,75.66821504942757,4.323659915234905,-1.8309908044497174,3.9168236795431164
39,0.0066072940826416016,47.734335294353954,78.20542212984128,-0.42498880733136757,115.14995495526993,0.5496247142432888,-89.74682531848728,11.745601654856259,75.66821504942757,4.360582806575344,-2.3298035321633903,3.6860138245155154
40,0.006765127182006836,26.49592830629335,61.444113156388546,0.7515831665150212,41.272296619420075,0.3318404576918506,44.49293544592983,11.745601654856259,75.66821504942757,4.540992743638104,-2.18130970035198,3.9827758019909014
41,0.00691986083984375,48.40581946349279,76.60159657197545,0.3888021556395716,67.12001345971478,0.7903618582398759,-82.69154001294369,11.745601654856259,75.66821504942757,4.473936453072452,-1.4333318633014789,4.238120710382754
42,0.007056236267089844,43.81232154410027,56.23586650498765,-0.8439467444479143,147.55926325380403,1.0716532454247627,9.489557186108359,11.745601654856259,75.66821504942757,3.786595975420927,-0.47596966054053247,3.7565625195541323
43,0.00719451904296875,38.13651242705146,36.81017460189271,0.9484396817238907,18.479037602164023,0.9730859466295314,12.954823933115941,11.745601654856259,75.66821504942757,3.906573771030394,0.489789633286552,3.875748281768007
44,0.0073299407958984375,49.988811354119385,85.75070711788656,-0.5968496574364682,126.64460260808075,0.9453015649373023,-31.07861252320679,11.745601654856259,75.66821504942757,4.540407899718232,1.3088700169045078,4.347661805461888
45,0.007471561431884766,43.89313767182963,69.63784702358794,0.9288659284819619,21.74128151181044,0.2160798678827696,12.19407606855896,11.745601654856259,75.66821504942757,4.411336360597524,1.4342408914954121,4.171671313933093
46,0.00760650634765625,41.13620412933638,82.55546551709978,0.8813721082014977,28.19167446070951,0.813034456663356,6.28101267926133,11.745601654856259,75.66821504942757,3.605803578743876,1.2660953930078132,3.376214137800879
47,0.0077512264251708984,28.814070373654193,57.52664249043426,0.7987522489322263,36.98888444737117,1.4634935116227314,29.954474450146524,11.745601654856259,75.66821504942757,2.201403146128601,0.4643454157693401,2.151873403952682
48,0.007898330688476562,38.70773791218859,35.95594827758117,-0.1718205121939087,99.89368437694493,1.8720723924163591,-34.33623715856736,11.745601654856259,75.66821504942757,0.6397172681851337,-0.4059636995520707,0.49440030123397616
49,0.008037567138671875,7.042298596946615,54.89267487811059,-0.9871425496495955,170.80225244399335,1.5818926821329133,81.80648372446203,7.042298596946615,85.41141611525903,1.3229322986371148,-0.8310788732665846,-1.029299651795931
50,0.008174896240234375,29.379727268976463,89.55022400439819,0.8269340120064479,34.214936910586204,1.5372948353432032,-317.18945688719964,7.042298596946615,85.41141611525903,2.8595995758977084,-1.7457316173179431,-2.2648909145411023
51,0.008314132690429688,34.80480226139163,81.28678003060924,-0.9946989736533303,174.09785806986275,1.4835033431629698,-18.465368799198405,7.042298596946615,85.41141611525903,4.161926833544708,-3.1621293961515784,-2.706025249286033
52,0.008457660675048828,48.499120295634434,63.622981360019295,-0.056611895112794526,93.24535774837393,1.1641446465687182,-39.34605900471866,7.042298596946615,85.41141611525903,5.299309098398212,-3.8386424916002984,-3.653423153981308
53,0.008595466613769531,50.808213541199386,27.575620063275082,0.9191518468695867,23.197598978809893,1.677582984730424,-4.761103359173303,7.042298596946615,85.41141611525903,6.96743869297684,-4.904246051275847,-4.949098161174021
54,0.008740425109863281,86.56039137169459,92.17972817346325,-0.8472493976682292,147.91374721464712,1.7547714791611329,-70.36692561824569,7.042298596946615,85.41141611525903,8.722053915103473,-6.1206476394814295,-6.213847195681772
55,0.00889134407043457,120.91262832769021,49.08761546234933,-0.9538753171317561,162.5302000044956,0.6734175818210616,-39.685861410313436,7.042298596946615,85.41141611525903,9.388127202972411,-6.660974224307971,-6.615765621777681
56,0.009027957916259766,140.08834687532337,77.20821860327958,-0.5495667579438723,123.33729583059407,1.0967831654824365,-15.859152855121353,7.042298596946615,85.41141611525903,10.473751399790757,-7.5464683569053355,-7.262939055426895
57,0.009169578552246094,138.21086840236615,74.77618018443303,0.5336144826186645,57.750002255778355,0.8481472023608928,1.3402103135874328,7.042298596946615,85.41141611525903,10.961468176552364,-8.373304427809444,-7.074005763695487
58,0.009305238723754883,154.19154814673934,26.450190809666562,0.9585397349180768,16.556392056990642,0.6068807909896204,-11.562534791294029,7.042298596946615,85.41141611525903,10.689489512675049,-8.500927444225455,-6.48069584455283
59,0.009446144104003906,134.420603038271,62.90451102373495,-0.26871635498436686,105.58789676982761,0.7414521634973704,12.822327388303373,7.042298596946615,85.41141611525903,10.215413176404212,-8.449574413740393,-5.741024176165476
60,0.009582996368408203,114.64438251544661,37.989086024809,0.9424021830444086,19.54103418127864,0.43869619999359427,14.71219446708916,7.042298596946615,85.41141611525903,9.789882502136583,-8.038456259120741,-5.587935251579302
61,0.009727716445922852,117.43213500662043,77.10859559077981,0.9998969097625462,0.8227163557645891,0.6857546884390434,-2.4316520617992,7.042298596946615,85.41141611525903,9.287481791242774,-7.357390508661891,-5.6679910837719225
62,0.00987696647644043,82.9415398406359,85.1927836373916,0.04868680154888039,87.20934851636255,1.3489569676579405,29.37066175629019,7.042298596946615,85.41141611525903,8.683511296337285,-6.106711035783315,-6.173447072670138
63,0.01001429557800293,75.68302639158034,22.82891146396678,0.2690346830458245,74.39316704956478,1.6535832648116089,8.751360853683309,7.042298596946615,85.41141611525903,7.439442530576023,-4.468587814122175,-5.947859120155939
64,0.010159969329833984,55.01794937312583,71.09696476586191,-0.5094778344143646,120.6290548130349,1.6912096692145884,27.304770968769667,7.042298596946615,85.41141611525903,6.457871257612923,-2.781624204360834,-5.828092995621902
65,0.010348320007324219,51.31073865910773,83.53396930031369,0.017757708554695873,88.98250476569834,1.0131604627749404,6.738184094932724,7.042298596946615,85.41141611525903,6.422225480371614,-1.8236352822979818,-6.157867689216159
66,0.010489225387573242,62.4674422771177,48.10849256262619,-0.8708010441595286,150.55185983376415,0.48713711814296656,-21.743408708519226,7.042298596946615,85.41141611525903,5.992973712530168,-1.487282536862561,-5.805490898676984
67,0.010627031326293945,39.13792629725283,40.73973547536576,0.22951278828663468,76.73161073699329,0.4135691643072028,37.34668033368583,7.042298596946615,85.41141611525903,6.0642642520425545,-1.1047909805506708,-5.962779369379278
68,0.010769367218017578,56.98216476091903,77.18313014722594,0.6053778132431493,52.743966067295446,0.7693831408967123,-45.593213927940575,7.042298596946615,85.41141611525903,6.1410202045754,-0.35398058892174455,-6.13080964438384
69,0.010921001434326172,51.61102616140006,72.29565015201601,-0.015946346191277157,90.9136970615936,1.258070599941047,9.425999559782849,7.042298596946615,85.41141611525903,5.759003448525992,0.8277390980611089,-5.699207726138366
70,0.011057376861572266,65.8103139527814,58.34461881210916,0.15421254509094248,81.12887068288781,1.604545915700544,-27.51212065998602,7.042298596946615,85.41141611525903,6.282161841785362,2.429520440535058,-5.793357216278519
71,0.011198997497558594,89.33465322609446,60.781153155097044,-0.9386320498903357,159.8230815895293,1.2617406428598392,-35.74567246433693,7.042298596946615,85.41141611525903,7.291596197251715,3.553172757386003,-6.367286585347452
72,0.01133871078491211,87.33138038628616,88.92982196099575,0.9296205730876004,21.62425367383318,1.148984175555213,2.2424364649832795,7.042298596946615,85.41141611525903,7.8526805519842675,4.699629007396726,-6.2911111136545035
73,0.011482715606689453,98.01655079137458,76.54040360019115,-0.39032286747203826,112.97459064725491,1.7318584678381044,-12.235201548201275,7.042298596946615,85.41141611525903,8.306765848235619,6.234651921521468,-5.4892143586202105
74,0.011623859405517578,89.27843515904664,46.322636000854864,-0.8402819293129742,147.16990264328044,1.0782317461359376,8.914938917741326,7.042298596946615,85.41141611525903,8.27289522085297,6.865960897330947,-4.615124731958424
75,0.01177215576171875,90.78791105801565,75.893023743035,-0.10532262798480488,96.0457548508887,1.0118517903700703,-1.6907508473686088,7.042298596946615,85.41141611525903,8.805861024800201,7.765588055787169,-4.151967068259442
76,0.011935949325561523,95.6608357662598,65.14363796151444,0.31824073767361233,71.44343452866364,1.6317276240618708,-5.367371769497181,7.042298596946615,85.41141611525903,9.574387789893734,9.045081589676675,-3.1393312325013243
77,0.012075662612915039,118.40008557436116,63.416615791346146,-0.9996832964543084,178.55796581614467,1.6594362511514733,-23.77069949886602,7.042298596946615,85.41141611525903,9.982895941019411,9.840055773275717,-1.6827102388840096
78,0.01221919059753418,123.25498573820391,36.548078321949866,0.9997598382286594,1.25573575838905,1.302308367514692,-4.100419472073471,7.042298596946615,85.41141611525903,10.927164632526882,10.889119767898672,-0.9110420334456157
79,0.012358427047729492,164.6086469935728,33.404274101344164,-0.18635234526079933,100.73998728879954,1.191737596159933,-33.55130910745054,7.042298596946615,85.41141611525903,12.0305419991402,12.018796602686553,-0.5314781428491981
80,0.012496232986450195,186.98262666052142,70.16457361541566,-0.7765484084025077,140.9456282927863,0.7385292566328358,-13.592226213864834,7.042298596946615,85.41141611525903,12.724626986125585,12.721024134743239,-0.3027819336015903
81,0.012633085250854492,220.4884493916108,33.999617942845994,0.522874039100368,58.474765437223894,1.2806193049261445,-17.919217057486996,7.042298596946615,85.41141611525903,13.725559469121626,13.716338511865604,0.5030313790478338
