iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.0002014636993408203,8.748314716176406,6.483745121049751,0.0,0.0,-2.141730219034797,-2.8663028295815365
1,0.0006973743438720703,8.351868558583035,5.511857190216174,0.9979519141060565,3.667632934945568,-2.084823825747775,-2.897376250418909
2,0.0016508102416992188,8.096902602300526,3.588913842507075,0.9970667725094118,4.389516822040355,-2.03823632661132,-2.9268323515313197
3,0.001867532730102539,7.997425896759589,1.9138698199575273,0.99780157484358,3.799907881883779,-2.0094589135215597,-2.948277415130087
4,0.002094268798828125,7.970084646637643,0.9368380923336934,0.9990152926612572,2.542885829898156,-1.9949043363097094,-2.960705369545787
5,0.0022516250610351562,7.963600860782895,0.44646172846082366,0.9995935737991497,1.633590462540971,-1.9880568018398632,-2.967098947011417
6,0.0024213790893554688,7.962132763690132,0.21107255526759344,0.9997953891938348,1.1590690756893938,-1.9848817123571596,-2.970237675141543
7,0.002576112747192383,7.961804943161898,0.09953395267917144,0.999865460398082,0.9398695265696948,-1.9834109570398402,-2.9717516240030624
8,0.002736806869506836,7.961732067786601,0.04689813944413931,0.9998903637759003,0.8484351118016344,-1.9827292074608267,-2.972476826240448
9,0.0029027462005615234,7.961715890043829,0.022093709634692673,0.9998980017812125,0.8183472278536063,-1.9824130774370274,-2.972823244133151
10,0.003081798553466797,7.961712299525161,0.01040966431672097,0.9998982405622753,0.8173887619211684,-1.9822664946451884,-2.972988551984383
11,0.003231048583984375,7.961711502395314,0.004905964518450816,0.999895021339131,0.8302176153158737,-1.9821985488766696,-2.973067415687435
12,0.0033931732177734375,7.961711325322085,0.002312964019328169,0.999890075810026,0.8495486334100899,-1.982167068658614,-2.9731050433987236
13,0.003541231155395508,7.961711285958145,0.001090923912798006,0.9998842148352176,0.8719032164257084,-1.982152491667376,-2.9731230014493395
14,0.003697633743286133,7.961711277199996,0.0005147771340849926,0.9998778377015416,0.895592914897121,-1.9821457460229075,-2.973131575117111
15,0.0038454532623291016,7.96171127524957,0.0002430291230290454,0.9998711536839167,0.9197680013006831,-1.9821426265623932,-2.9731356700549463
16,0.004010915756225586,7.961711274814778,0.00011479562212900526,0.9998642840389546,0.9439695934230985,-1.982141185070614,-2.973137626689024
17,0.004163503646850586,7.961711274717752,5.42541835723882e-05,0.9998573103046302,0.9679191890982868,-1.9821405194957697,-2.9731385620037374
18,0.004310131072998047,7.961711274696075,2.5656337672030446e-05,0.9998502973938427,0.9914201211937984,-1.9821402124469694,-2.9731390092985817
19,0.0044596195220947266,7.961711274691229,1.2140093223660896e-05,0.9998433045883149,1.0143117145107217,-1.9821400709278605,-2.9731392233011706
20,0.004616975784301758,7.961711274690142,5.7481423258997914e-06,0.999836390622257,1.036448310842412,-1.9821400057667458,-2.973139325732687
21,0.004767894744873047,7.961711274689899,2.7234731370350944e-06,0.9998296155231144,1.0576910013538334,-1.9821399757963196,-2.9731393747825345
22,0.004931211471557617,7.961711274689842,1.2912799455128672e-06,0.9998230416814734,1.0779026168038228,-1.9821399620277216,-2.9731393982805407
23,0.005082845687866211,7.961711274689833,6.126756737058421e-07,0.9998167341350774,1.0969455066395908,-1.982139955710358,-2.9731394095424815
24,0.005234241485595703,7.961711274689829,2.909139200748098e-07,0.999810754952523,1.114696765452375,-1.982139952815794,-2.9731394149423562
