method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
NewtonRaphson,32,0,"[-0.7811705325555782, -0.4466015912747537, 0.07858844543145094, -0.39705797240987456, -1.222905760776185, 0.054071086727437885, -0.8377687286508178, 0.37349104910894065, -0.7250891264448722, 1.2223308261148524, -0.617700104455515, -0.2539886319634479, 0.6415672619093011, -0.9707013354058582, 0.17938261701439526, 1.0308570979002194, -1.2677157844268678, 0.1456085213012678, 0.20495238350626654, 0.6165720263008369, -0.975501272438591, -1.041356858390313, 0.41162081635123293, 0.2342121833036295, 0.19754715535569684, 0.2732208051834669, -0.5362905533387092, 0.18316314071099396, 0.2311268897825688, -0.5633617500881307, 1.4714130431382983, 0.3736807078954833]",4.339666655973993,3.9558837785070127,,1.1123953561197246,,,
NewtonRaphson,32,1,"[-0.5335957487872911, -0.3298369380397969, 0.16060881505503682, -0.19742692154740077, -2.1477241014950916, 0.10827522521253827, -0.7551917719775199, 0.11310577551928674, -3.7498638700698272, 2.1356787239053454, -0.6944549317403587, -2.0417237849708254, 0.7627778065507357, -1.0292250655104132, 0.4675328718051974, 1.148403017106383, -18.463262681439524, 0.3349649178566212, 0.6276995617248177, 0.6915611347215195, -1.0383958742241508, -1.1707320374211374, 0.24087188855721067, 1.0304147116404532, 0.5721994762210714, -9.894773654409649, -0.5172506626229862, 0.48655699145720566, 0.9623032968952661, -0.5719900709840967, 1.2720661248000171, 0.11387958576623303]",12.42769477008319,21.89030946209592,20.376660748194425,0.8823539349558185,0.6816969525363071,-1.8637440972511574,-4.533607832724936
NewtonRaphson,32,2,"[-0.5411443959385479, -0.3301107377314196, 0.16385098393760006, -0.20265960461562946, -2.1113539829690517, 0.1101052530932728, -0.4505209096692849, 0.11503879860225605, 0.9529291803053939, 2.102409611470096, -0.7319551908590263, -2.017882142623714, 0.6156526480219198, -1.0176437526435944, 0.47240002049295493, 1.1315351493135362, -18.691791664698098, 0.3354861259559004, 0.6432613752567268, 0.7270452199462853, -1.0268092624267995, -1.1499140925442115, 0.26221374365555966, 1.0188350400654795, 0.5820618374626311, -9.743581371191377, -0.5240259814256402, 0.49209280003601164, 0.9495580916320889, -0.5818374286777217, 1.3580193163578809, 0.11582945831960677]",12.386107730489655,21.69843371306419,4.724536977837185,0.7398467648361308,0.8749561891860688,0.0033463196805932657,0.008765328300359213
NewtonRaphson,32,3,"[-0.5214165046972931, -0.5198305485027244, 0.0014946249476021634, 0.1112043541372558, -1.9996184376933748, 0.028821221238891498, -0.48771664699401435, 0.02851091043254654, 0.9711841248407597, 2.000903832417723, 0.14324653146684796, -1.9842684557870116, 0.5369263282119626, -0.9954416617594806, 0.49520982872486574, 1.0087194107529147, -19.039920095289038, 0.5109272613102751, 0.5297296686820198, 0.057200553768785856, -0.9987424366431484, -0.9965690042348955, 1.8075347681306617, 0.9958778043136437, 0.5336327944581918, -10.188870465821923, -0.5150644242278684, 0.5026512231911154, 0.9700242880955954, -0.533584099256531, 1.5063753010260956, 0.028435037639488153]",12.392834614992237,22.21854088494554,2.0612786836978207,0.6095260126415032,0.03410102544778832,-0.000543099143730435,-0.023969802556218764
NewtonRaphson,32,4,"[-0.4983759189288383, -0.4988955573408394, -0.0004548784563675669, -0.06279147143755462, -1.979999199425709, -0.009182350671723828, -0.5089768405039342, -0.00907464476677259, 0.998956554878902, 1.97960776907563, -0.11714155363045087, -1.9846389920971272, 0.49294776437930793, -0.9913262232888858, 0.50661461018268, 0.98726196921751, -18.789522122342778, 0.5017362548199737, 0.4955560749633116, -0.020755729943329845, -0.9903239797593174, -0.9909840127631069, 2.292353517206189, 0.9911938266781002, 0.49416383837736333, -9.418108409937947, -0.5004301257094964, 0.5043081006006289, 0.9993479446207488, -0.49418152696409945, 1.5134194824854008, -0.00904835644392838]",12.306929986509845,21.696413652373103,1.0056975619219897,0.4028709239748767,0.07374380996562781,0.006931798184288637,0.023499618416716606
NewtonRaphson,32,5,"[-0.5052882171952177, -0.5053787569193573, -7.761110061441843e-05, -0.007862075000037716, -1.9746984731970554, -0.0015583043553589644, -0.5071398483892651, -0.0015402201909004145, 0.9889194456508114, 1.9746300989656178, 0.0021286565031718857, -1.9755129889601606, 0.5043494945038762, -0.987608812504629, 0.5067280656024761, 0.9869121108394817, -18.48005817047873, 0.5058748793190021, 0.504798687528574, -0.0034440199551043667, -0.9874366302667706, -0.987550003203637, 2.8966094631674624, 0.9875860579675051, 0.504558411585006, -9.614253140788804, -0.5056465651058991, 0.506324838614874, 0.9889863562493576, -0.5045614547220978, 1.5190910786821374, -0.001535805074165457]",12.261550354398668,21.586749628896175,0.7197750151105753,0.32336962954791293,0.00222476086784794,0.003687323496673737,0.005054476985643787
NewtonRaphson,32,6,"[-0.5054064568398066, -0.5054060388396912, 3.243575966911964e-07, 3.919547777260328e-05, -1.97880076856753, 6.558227628588329e-06, -0.5053974839491562, 6.48087626419218e-06, 0.9894134098697486, 1.9788013369417032, -9.016635774549038e-06, -1.9787944208692307, 0.5054107010642693, -0.9894195831333267, 0.5053995659917802, 0.9894232450167368, -18.702710536795493, 0.5054037149029001, 0.5054086880016211, 1.4918823076384875e-05, -0.9894204615783936, -0.9894198815562415, 2.977851405473685, 0.9894196986114697, 0.5054097689252235, -9.611717854312435, -0.5054047919375128, 0.5054015528541383, 0.9894131165541801, -0.5054097559830606, 1.516226909794722, 6.462435946212337e-06]",12.295672565954774,21.788813681053192,0.23738121717629437,0.06354945887920281,0.8802515361205341,-0.0027828627351242793,-0.009360559400129982
NewtonRaphson,32,7,"[-0.505099576710337, -0.5050995869428362, -7.628528411482336e-09, -9.283212904456461e-07, -1.9799595081630457, -1.5553558688431992e-07, -0.5050997961813245, -1.536376402724175e-07, 0.9899994750260387, 1.97995949379915, 2.1348149991669427e-07, -1.9799596645315147, 0.5050994727420558, -0.9899993278037091, 0.5050997450856184, 0.9899992399414944, -18.83647847830679, 0.5050996436664446, 0.5050995220212166, -3.534441727281201e-07, -0.9899993066524758, -0.9899993204062953, 2.9696397033262865, 0.9899993247973499, 0.5050994959105641, -9.60409801748968, -0.5050996172130108, 0.505099696384926, 0.9899994821149254, -0.5050994956862918, 1.5153201740392739, -1.5317923643941457e-07]",12.303318811039134,21.899643094649377,0.13426694456609156,0.07970489801444164,0.9762008890887138,-0.0006218647286957542,-0.005086528124867994
NewtonRaphson,32,8,"[-0.5052373242450866, -0.5052373244438961, -6.825919475550212e-11, -1.666967974121969e-08, -1.9794273922379522, -2.8047832747320242e-09, -0.5052373281233182, -2.787800723356635e-09, 0.9897349405394861, 1.9794273921017538, 3.822757314576826e-09, -1.9794273954076003, 0.505237322259123, -0.9897349374951357, 0.5052373272416042, 0.9897349362954697, -18.72641833851353, 0.5052373252793325, 0.5052373231245945, -6.3880548337681215e-09, -0.9897349370942384, -0.989734937425008, 2.9690295258956514, 0.9897349377676353, 0.5052373226758682, -9.607549746626518, -0.5052373250267339, 0.5052373263765229, 0.9897349405965237, -0.505237322675787, 1.515734952723426, -2.783698860340414e-09]",12.296983066762932,21.80632206821059,0.11012375220381192,0.05367283260421056,0.99997572953282,0.0005149622125143015,0.004261303530630932
NewtonRaphson,32,9,"[-0.504967944118164, -0.5049679441122245, 1.3227662312278928e-12, 7.096239838137698e-10, -1.980469298512871, 5.435271330279136e-11, -0.5049679444324324, 5.4023619319730574e-11, 0.9902527101190819, 1.9804692979228125, -7.40796036100785e-11, -1.9804692984427799, 0.5049679445365379, -0.9902527109335593, 0.5049679444359348, 0.9902527102050152, -18.932192221360474, 0.5049679444809458, 0.5049679445181272, 1.2379142625775468e-10, -0.9902527109577725, -0.9902527109458689, 2.9706125872631213, 0.9902527101807918, 0.5049679445286185, -9.601002640428826, -0.5049679440996908, 0.5049679444483562, 0.9902527101073351, -0.5049679449366106, 1.514923284059588, 5.3944128372589886e-11]",12.315358787634448,21.98095956779417,0.2059001017224593,0.1819152966895663,0.9999997819678416,-0.0014943275738244393,-0.008008571965382755
