method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
GradientDescent,512,0,,969.9168422112607,2.336116706504052,,757.9884881826748,,,
GradientDescent,512,1,,470.70207780887176,1.6017710150176778,0.7579884881826748,554.140531782508,0.9910587512319446,0.5146985212301874,0.3143446084871789
GradientDescent,512,2,,211.11811042485806,1.0631613102623072,0.554140531782508,380.7120420706273,0.9920604499290891,0.5514825186079114,0.3362588657839
GradientDescent,512,3,,90.53694351728518,0.692013910611294,0.3807120420706273,252.61157118743967,0.9912667162580701,0.571155012068425,0.3490979177557188
GradientDescent,512,4,,37.77996069689107,0.44402940577231303,0.25261157118743965,165.36815174432598,0.9908903636341788,0.5827122141617452,0.35835190743481243
GradientDescent,512,5,,15.257557467889455,0.28014323657180723,0.16536815174432598,106.93135725238379,0.9938260545971846,0.5961468147015566,0.3690885492492415
GradientDescent,512,6,,5.9154191438319685,0.1735013896889025,0.10693135725238377,67.5645763426114,0.9977100079853726,0.6122957979164515,0.38066900414199345
GradientDescent,512,7,,2.2193580108523747,0.10597388883853648,0.06756457634261141,41.72415009158445,0.99948511722392,0.6248181309068338,0.3892043802729565
GradientDescent,512,8,,0.8178436309299286,0.06425339187638111,0.04172415009158445,25.41917100254318,0.9999140553965402,0.6314954023051808,0.3936865714697078
GradientDescent,512,9,,0.29903450929850806,0.03883453810473567,0.02541917100254318,15.39197293200447,0.9999875291698522,0.6343622448236332,0.3956032985861584
GradientDescent,512,10,,0.10900537837551383,0.023442591321805227,0.015391972932004469,9.297896603649448,0.9999982909506125,0.6354755889839445,0.3963468482982543
GradientDescent,512,11,,0.03968986887502979,0.01414469683106431,0.009297896603649446,5.611565716375024,0.9999997708281151,0.6358907288198045,0.3966240064123133
GradientDescent,512,12,,0.014445399581745733,0.008533131284160212,0.005611565716375024,3.385629931296573,0.9999999695162304,0.6360431517869334,0.39672575622689105
GradientDescent,512,13,,0.005256698292214423,0.005147501366419702,0.0033856299312965727,2.0424072271630545,0.9999999959570852,0.6360987965430065,0.39676290039333506
GradientDescent,512,14,,0.0019128122712572804,0.0031050941403399333,0.0020424072271630544,1.2320434695387783,0.9999999994643843,0.6361190684863343,0.39677643203820007
GradientDescent,512,15,,0.0006960217961022863,0.0018730506708876911,0.0012320434695387782,0.7431949463778372,0.9999999999290681,0.6361264476598139,0.39678135791314945
GradientDescent,512,16,,0.0002532620546844555,0.0011298557245167655,0.0007431949463778374,0.4483084511018373,0.9999999999906078,0.6361291325893529,0.3967831505693889
GradientDescent,512,17,,9.215443606080953e-05,0.0006815472734154803,0.00044830845110183727,0.27042708077883515,0.9999999999987564,0.6361301096777934,0.39678380289928156
GradientDescent,512,18,,3.353219108248595e-05,0.00041112019263668916,0.0002704270807788352,0.16312596657883055,0.9999999999998354,0.6361304727603214,0.3967840402670574
GradientDescent,512,19,,1.2201337995065842e-05,0.0002479942260578622,0.00016312596657883056,0.0984001801917455,0.9999999999999779,0.6361306075987779,0.3967841266385642
GradientDescent,512,20,,4.4396929297363386e-06,0.0001495940458661169,9.84001801917455e-05,0.059356549251476265,0.9999999999999972,0.6361306496441843,0.39678415806659334
GradientDescent,512,21,,1.6154681361513212e-06,9.023749661464067e-05,5.9356549251476276e-05,0.03580481052769452,0.9999999999999996,0.6361306599987627,0.39678416950230044
GradientDescent,512,22,,5.878191586816683e-07,5.443268608694615e-05,3.580481052769452e-05,0.02159802845170491,1.0,0.6361307626394389,0.3967841736634052
GradientDescent,512,23,,2.1388950699474663e-07,3.283465763524124e-05,2.1598028451704916e-05,0.01302827256512465,1.0,0.6361304257682798,0.39678417517750375
GradientDescent,512,24,,7.782819011481479e-08,1.9806385070116587e-05,1.302827256512465e-05,0.007858860178176793,0.9999999999999996,0.6361289938513611,0.39678417572843777
GradientDescent,512,25,,2.831984602380544e-08,1.1947524891939794e-05,7.858860178176793e-06,0.004740588819509922,1.0000000000000002,0.6361235436411018,0.3967841759289058
GradientDescent,512,26,,1.0304574971087277e-08,7.206936072429871e-06,4.7405888195099225e-06,0.0028595981911883825,1.0,0.6361359111054018,0.39678417600185
GradientDescent,512,27,,3.74893716070801e-09,4.347337881241488e-06,2.8595981911883827e-06,0.0017249548791674057,1.0000000000000002,0.6361871138570168,0.39678417602839217
GradientDescent,512,28,,1.3642420526593924e-09,2.622383002074082e-06,1.7249548791674056e-06,0.0010405200787433682,0.9999999999999999,0.636098981077147,0.39678417603805
GradientDescent,512,29,,4.965841071680188e-10,1.581862923330714e-06,1.0405200787433682e-06,0.0006276581766465002,1.0,0.636,0.39678417604156413
GradientDescent,512,30,,1.800799509510398e-10,9.54204746684214e-07,6.276581766465002e-07,0.0003786133441897094,0.9999999999999998,0.6373626373626373,0.3967841760428429
GradientDescent,512,31,,6.548361852765083e-11,5.755914024945045e-07,3.7861334418970937e-07,0.00022838556037649158,0.9999999999999997,0.6363636363636364,0.3967841760433082
GradientDescent,512,32,,2.3646862246096134e-11,3.472058421180129e-07,2.2838556037649154e-07,0.00013776578398229887,0.9999999999999998,0.6388888888888888,0.3967841760434775
GradientDescent,512,33,,8.185452315956354e-12,2.0944005813571405e-07,1.3776578398229887e-07,8.310250089789492e-05,0.9999999999999999,0.6538461538461539,0.39678417604353905
GradientDescent,512,34,,2.7284841053187847e-12,1.2633755723781912e-07,8.310250089789492e-08,5.0128743551965386e-05,1.0,0.6666666666666666,0.39678417604356153
GradientDescent,512,35,,0.0,7.620881368585374e-08,5.0128743551965386e-08,3.0238451345599618e-05,0.9999999999999999,1.0,0.3967841760435697
GradientDescent,512,36,,0.0,4.597036234025412e-08,3.023845134559962e-08,1.824031234360226e-05,1.0000000000000002,0.0,0.39678417604357263
GradientDescent,512,37,,0.0,2.7730049996651864e-08,1.824031234360226e-08,1.1002845039568625e-05,0.9999999999999999,0.0,0.3967841760435735
GradientDescent,512,38,,0.0,1.672720495708324e-08,1.1002845039568623e-08,6.637090236408263e-06,1.0,0.0,0.3967841760435741
GradientDescent,512,39,,0.0,1.0090114720674976e-08,6.637090236408263e-09,4.00359785562816e-06,0.9999999999999999,0.0,0.39678417604357424
GradientDescent,512,40,,0.0,6.086516865046816e-09,4.00359785562816e-09,2.4150335792729196e-06,0.9999999999999998,0.0,0.3967841760435743
GradientDescent,512,41,,0.0,3.6714832857738956e-09,2.4150335792729197e-09,1.4567864704035502e-06,0.9999999999999999,0.0,0.39678417604357435
GradientDescent,512,42,,0.0,2.214696815370346e-09,1.4567864704035503e-09,8.787566510730507e-07,1.0,0.0,0.3967841760435742
GradientDescent,512,43,,0.0,1.335940164297295e-09,8.787566510730508e-10,5.300799173342195e-07,1.0,0.0,0.3967841760435744
GradientDescent,512,44,,0.0,8.058602469630755e-10,5.300799173342196e-10,3.197525940975152e-07,1.0,0.0,0.39678417604357435
GradientDescent,512,45,,0.0,4.861076528655603e-10,3.1975259409751523e-10,1.9287982451073716e-07,0.9999999999999998,0.0,0.39678417604357424
GradientDescent,512,46,,0.0,2.932278283548231e-10,1.9287982451073718e-10,1.1634816226681511e-07,1.0000000000000002,0.0,0.39678417604357435
GradientDescent,512,47,,0.0,1.7687966608800797e-10,1.1634816226681511e-10,7.01830525675928e-08,1.0,0.0,0.3967841760435743
GradientDescent,512,48,,0.0,1.0669661352041517e-10,7.018305256759279e-11,4.2335527882337625e-08,1.0,0.0,0.39678417604357435
GradientDescent,512,49,,0.0,6.436108563807754e-11,4.233552788233763e-11,2.5537460334174522e-08,1.0000000000000002,0.0,0.3967841760435743
GradientDescent,512,50,,0.0,3.8823625303903017e-11,2.5537460334174522e-11,1.540460017723362e-08,1.0000000000000002,0.0,0.3967841760435744
