iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0,0.00013589859008789062,72.10257517227357,135.35467938524022,0.0,0.0,0.0,0.0,72.10257517227357,0.0,5.403727100689049,0.1321759570732124,-0.05426853572589372,0.08129075445789836,-0.0907787081450545,0.021288891433724914,0.03789349271896086,0.17331673943324644,0.05743570769751571,0.09740544661910433,-0.18336048463951304,-0.012843825156997243,0.03480009235757178,0.049606524957336105,0.182920191910658,0.13770563530571892,-0.002772286749106236,0.008117932810675065,0.047131469356800425,0.055857035367569835,0.3204694427894712,0.17997289849933332,-0.07080832659787037,0.272884278405444,-0.08980493789640061,0.09544730643525134,0.09454695083055689,-0.00806587214800649,0.15735461391649008,-0.10510438141253742,0.09650996239557957,-0.06262661989442889,-0.021074544025220222
1,0.03309321403503418,37.48272885096152,46.726776248179256,0.45973949328622193,62.62970124083497,0.5188177879304108,48.01471547804692,37.48272885096152,48.01471547804692,5.341600533403475,0.14351266253954859,0.032043283646658295,0.043458879828275954,0.022370406702296494,0.046470251932149265,0.04970337433772104,0.07740687685595637,0.07587918262894937,0.032941166080796155,0.023767531794642388,0.057353958829649075,0.04402737994340643,0.05613508822917342,0.10027264982910608,0.0839620145172332,0.04981942784769226,0.0369847891594671,0.04752857310170827,0.0689945497037143,0.13997640127012712,0.12295073205803667,0.014123168018541327,0.03158566512640343,0.06149743030658596,0.07038591685362652,0.05871952477045432,0.03610610958534273,0.03826708402153248,0.02010478181421796,0.05342928156118405,0.03450798968004201,0.026570066698241704
2,0.06499385833740234,34.83849338150549,38.46566778818997,0.7760520476550319,39.099487559711704,0.17713728581428084,7.054543653878616,34.83849338150549,51.6820400682411,5.3432152564972695,0.1822826579370184,0.07606959209038475,0.04736934368610139,0.05360548083868602,0.04779159565113669,0.05133368114623466,0.04821295457681107,0.04676452946069387,0.055632464582859364,0.052529292746211056,0.04539178955637709,0.05201646902284233,0.05245882807675709,0.047450084007962176,0.05246657361526004,0.05423852669692757,0.05178028906153684,0.05005792178282741,0.05701871273637067,0.05451576842895563,0.046629613072225615,0.0713352592658931,0.050390251502236125,0.04784301587080763,0.04855841271238626,0.04970598642434,0.05269513097295411,0.04879832413868351,0.05352048553835405,0.04514607121404362,0.051794323188777955,0.03833322881910527
3,0.08985304832458496,33.59763841187619,33.28881486290236,0.9998486140189385,0.996978835791144,0.03457111578443446,3.5617354517633135,33.59763841187619,53.40299797669935,5.376104030748954,0.18656002041132014,0.07116654599475057,0.04248183379915692,0.046939977373925,0.042271881451340816,0.04506333143781748,0.04250142438649648,0.04138837625113917,0.04871178947393712,0.04615161755997703,0.04025969851744114,0.04567123015340904,0.04606185320312426,0.04198436761431302,0.04611470070047903,0.04763623368942762,0.04558789979556767,0.04423046510433339,0.049965839106013765,0.047856060356238815,0.04165518961893919,0.061734587512175004,0.044774901280103106,0.04220695182512922,0.04277822093584604,0.0438007841266353,0.0462418768174724,0.04313285516754965,0.0468430154444431,0.04006982717416843,0.04521885138114704,0.03192501966628505
4,0.11488914489746094,32.676799481252694,28.681429884667104,0.9998586504926479,0.9633628519830493,0.02970758022889588,2.7407846924681336,32.676799481252694,54.68012147530305,5.404347097086124,0.19043343336465407,0.0672849021753853,0.03819695103527821,0.04125650878259001,0.03748271562058433,0.039694615253625845,0.03758755828449822,0.03672896922963631,0.04278240863967073,0.040668451036053405,0.03580020563581108,0.040229217426803625,0.0405709199384076,0.037244133660590255,0.040650269097257094,0.04194992507814569,0.040245644750571484,0.039170885481603454,0.043901615390624954,0.042132024279548874,0.03723183072292269,0.05360303809104667,0.03981101616373558,0.03735870021945226,0.037810354224905036,0.03870935021301843,0.04070986650562498,0.03821644256322147,0.04114891787109628,0.03564679985989621,0.03962103624636587,0.026591872933253456
5,0.14013171195983887,31.997538201700014,24.61149220322204,0.9998505870766449,0.9904604064778807,0.025483578946742656,2.0787264675121726,31.997538201700014,55.62219778524029,5.428531723691322,0.19397148655477675,0.06423521100940424,0.034463210687233056,0.036412791034420966,0.03334494274208154,0.03510501857550272,0.033370204937840424,0.03270585242116621,0.03771117350354262,0.03596516177525454,0.031941319922446136,0.03557064711596844,0.03586722322695953,0.03314885090976767,0.03596013126224983,0.037065278756904914,0.03564927556024116,0.03479522189530237,0.03869921319157229,0.037220679711429984,0.03333293351713429,0.046709503206364966,0.035459572703443125,0.03319577954260879,0.03355021231493133,0.03433237792066254,0.03597557430334265,0.03396800273504312,0.03629668730131233,0.03181274301032679,0.03486509327731542,0.022145432864416704
6,0.17117047309875488,31.499067315739595,21.03982375995254,0.9998244505654944,1.0736029624552184,0.021832659944734573,1.557841365227077,31.499067315739595,56.313533545120464,5.449191627260723,0.1972330675558638,0.06186575041543947,0.031224660696606968,0.032286499940935715,0.02978140465597818,0.031186238824654704,0.029757422565386243,0.02924219120074983,0.03337980514935494,0.0319380879093914,0.028612938078061083,0.03158858335680189,0.03184426179330216,0.02962130108585464,0.031941933403114464,0.03287785939345309,0.031703189103377986,0.031022692211281976,0.03424413206971888,0.033012840368137696,0.029919221188411258,0.04086237140833913,0.03166861185117849,0.029626818960766257,0.029903276176091623,0.030578068150822157,0.031929422531252104,0.030308574873916905,0.03216424463214843,0.028502203233589214,0.030830199160593923,0.01843209056413053
7,0.21185803413391113,31.13484856785385,17.923083935383133,0.9997767867672385,1.2106139599752495,0.018692168613519532,1.156284229735746,31.13484856785385,56.81867326726704,5.466806037931655,0.20026906574531125,0.06005451079667745,0.028425404505056002,0.028772161047904688,0.026719543368921732,0.02784298012922046,0.026666655219604207,0.026266536151914148,0.029683858493588615,0.028494448338170837,0.02574899800913646,0.02818825406947811,0.028407341510157252,0.026589463764622023,0.02850397656995634,0.029293488096751936,0.028320809296746206,0.02777768154236816,0.03043397391321714,0.029411755182782856,0.026945330871958998,0.03590069896514337,0.02838100053070927,0.026570602815017823,0.026785056767613863,0.027363033546665735,0.028474659504755077,0.027163901882046648,0.028646049812300345,0.02565188334181943,0.027410107100785855,0.015325897089095937
8,0.23860740661621094,30.869638324157762,15.216385783917469,0.9997002345590638,1.4029405276591196,0.016003878355574284,0.8518115741533216,30.869638324157762,57.18649680624942,5.48180107596919,0.20312404644341311,0.058703275076098786,0.026012140367732778,0.025778743803724222,0.024092724794689626,0.024991764168653518,0.0240244811593633,0.02371368691641038,0.026531596475153834,0.025551897665962456,0.023288635877606986,0.02528619036300636,0.025472847141863608,0.023987465180596423,0.02556477488143855,0.026228095912390514,0.025424540276376265,0.02499079171006436,0.02717787748461039,0.026331982938273664,0.024364051628376165,0.031688188324017146,0.025539109628038424,0.023955248462828305,0.02412067255509572,0.024612502037447796,0.025526259481188862,0.02446575778398038,0.0256508399767992,0.02320254634495481,0.024512187832356362,0.0127231100225207
9,0.26831483840942383,30.67699646095966,12.87531325179452,0.9995819649902477,1.6567580443299568,0.013714841179248524,0.6240496282308079,30.67699646095966,57.453674313762605,5.494552830705982,0.2058379783804492,0.05773317914792853,0.023935449526727638,0.02322764582878088,0.02184071434645187,0.022559710524643534,0.02176605085286512,0.021524921105163408,0.023842766062861596,0.023037804784168336,0.021176639454345246,0.022809216432414955,0.02296732328440356,0.021755865751973923,0.02305236016291835,0.0236071945804986,0.02294537102290337,0.022599207124954505,0.02439568645254789,0.023698310965592148,0.02212893190275916,0.028108769379318825,0.023087502669569594,0.02171737498748859,0.021844161766894403,0.022260035707648514,0.023009777275700947,0.022152432058592103,0.02309970620666264,0.02109992802651857,0.022056149691370278,0.010537901134999793
