iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8
0,0.0005562305450439453,231.40953776080732,501.4300553197315,0.0,0.0,0.0,0.0,231.40953776080732,0.0,2.9308345625851433,0.16186060656255297,0.5727779040679366,0.03531652741485302,-0.03256376946472323,0.6997752229485561,0.21337363156736167,-0.6214599460051787,-0.5394623782674938
1,0.004977226257324219,110.17400212251749,339.690387945982,0.7262191693667074,43.42963694275037,0.9999999999999999,52.390034054518075,110.17400212251749,52.390034054518075,2.5700616258108884,0.8738168584154024,0.45368869574575044,0.21391039946228507,0.4184727884947374,0.38310756468927665,0.07195797086029693,-0.6370932065325808,-0.18862749624366282
2,0.007170915603637695,72.87655997917783,204.12316693437134,0.4963518408807672,60.24106817925542,1.0,33.85321530016088,72.87655997917783,68.50753833037534,2.773274168860289,0.8800511754952164,0.38748622096577157,-0.30668888689582996,0.013139002612996609,0.15979953474709072,0.19795689765325786,-0.007529483191262787,-0.5019429653043675
3,0.009389162063598633,40.40371254275092,69.63771597289738,0.3307789367573315,70.68393940864858,1.0,44.55869959518534,40.40371254275092,82.54016972087229,2.4118503013672896,0.4217666961966091,0.04690856837454083,-0.30281006097358526,0.49103541279808893,0.48421088113011,0.32245076526089006,-0.012011366970655715,0.06798741852768997
4,0.011430740356445312,24.485840392574367,119.4504215200261,0.033893875354529174,88.05765197650942,1.0006303356320705,39.3970532617119,24.485840392574367,89.41882835534473,2.2556694801720223,0.6007960494306124,0.2557450411839329,0.39856286216912457,0.004688456005920605,0.11389460400324358,0.13985182473013555,0.13872489414475847,0.13076965001425978
5,0.013471603393554688,24.485840392574367,119.4504215200261,0.9999999999999999,8.537736462515939e-07,0.0,0.0,24.485840392574367,89.41882835534473,2.2556694801720223,0.6007960494306124,0.2557450411839329,0.39856286216912457,0.004688456005920605,0.11389460400324358,0.13985182473013555,0.13872489414475847,0.13076965001425978
6,0.015333890914916992,7.451302992424873,32.791484374874614,0.6669344002877753,48.16910101819929,0.27019974692233667,69.56893097006149,7.451302992424873,96.78003635263867,2.260408611019385,0.655707834030688,0.47193225730130106,0.2968373716669052,0.06946522397888251,0.07829256408111104,0.09302689541919415,0.09120564175893485,0.07605746626591559
7,0.017230510711669922,7.451302992424873,32.791484374874614,1.0,0.0,0.0,0.0,7.451302992424873,96.78003635263867,2.260408611019385,0.655707834030688,0.47193225730130106,0.2968373716669052,0.06946522397888251,0.07829256408111104,0.09302689541919415,0.09120564175893485,0.07605746626591559
8,0.01911640167236328,4.877837128168558,10.945041541975254,0.9282471039758767,21.836801362235224,0.13239721981364827,34.53712547822235,4.877837128168558,97.892119237881,2.3105303810933275,0.7217810049285303,0.5298077926412853,0.29602858346444244,0.08883413310006832,0.0385851984227673,0.03952146550508519,0.03840937560944775,0.02903596166482323
9,0.020948410034179688,4.877837128168558,10.945041541975254,0.9999999999999999,8.537736462515939e-07,0.0,0.0,4.877837128168558,97.892119237881,2.3105303810933275,0.7217810049285303,0.5298077926412853,0.29602858346444244,0.08883413310006832,0.0385851984227673,0.03952146550508519,0.03840937560944775,0.02903596166482323
10,0.02288198471069336,4.507284621273749,2.9093108013191844,0.4126090127646589,65.63116538460798,0.0636260153609214,7.596656000565094,4.507284621273749,98.05224768828127,2.336785023988902,0.7465325903405119,0.5571378041640758,0.30922220565986686,0.09635127649293082,0.019113048149017334,0.012631358653394927,0.011969235485160552,0.003407916158571493
11,0.024729251861572266,4.481855295639733,3.5987102943513154,0.3973887427467949,66.58496265454485,0.023808888043252534,0.5641828233787084,4.481855295639733,98.06323657226595,2.3422188382328395,0.7497561312364487,0.5640086633723125,0.3206085370121734,0.10581424630287045,0.014330578630605956,0.003371505375066766,0.003058552063709287,-0.006694049587389641
12,0.026540279388427734,4.477828452376596,2.8280109225683034,0.8197732169867035,34.93790165612632,0.012393875030329932,0.08984768577990218,4.477828452376596,98.0649767093848,2.335230032071691,0.7446600713685312,0.5584591784325215,0.31908686185159385,0.10954227201895769,0.019462315647864242,0.00777855266296296,0.0072335799202434565,-0.0025179018716056266
