iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.000110626220703125,838.3804435465119,1.479790172644479,0.0,0.0,-2.5486609694412086,2.145248793889364
1,0.0008983612060546875,838.359070006128,1.476555937145275,0.999999964860557,0.015189205862333386,-2.5384511042948423,2.1558588558408225
2,0.0010194778442382812,838.337410384689,1.4732665512934573,0.9999999751480104,0.012773744128711425,-2.5282956235786567,2.166782266579984
3,0.0011332035064697266,838.3160944270679,1.470005703988164,0.9999999715832406,0.013659188747078084,-2.5181781196571493,2.1774154999425193
4,0.0012538433074951172,838.2945057933939,1.4666850525960744,0.9999999735783369,0.01317096835602362,-2.5079561718360406,2.1882044697090666
5,0.0013651847839355469,838.27307176068,1.463370550150844,0.999999977142093,0.012250557748249022,-2.4978453329449644,2.1989486649016414
6,0.0014748573303222656,838.2518921195125,1.4600777457253373,0.9999999802218277,0.01139542977730375,-2.4878826542112953,2.209589563533564
7,0.0016021728515625,838.2306107766132,1.4567512106827933,0.9999999821937514,0.01081244339673825,-2.4778937832313446,2.2203003435932134
8,0.001714468002319336,838.209431959926,1.4534162291732995,0.999999973574126,0.013172017878833606,-2.4677316200351345,2.2307484921417693
9,0.0018277168273925781,838.1883045564246,1.4500741238573422,0.9999999792214923,0.011680052845087061,-2.457684411185522,2.2412545825146166
10,0.0019366741180419922,838.167269322227,1.4467278511443884,0.999999978425654,0.011901630159208022,-2.4476337730758813,2.2516680647094733
11,0.0020444393157958984,838.1461368562951,1.44335096484353,0.999999983945668,0.010266768049735307,-2.437642555962643,2.2622298221284254
12,0.0021619796752929688,838.1252196913716,1.43999176644196,0.9999999868737742,0.009283410732431885,-2.427794298563861,2.272723369010922
13,0.0022733211517333984,838.1042214539482,1.4365997519024634,0.99999998326814,0.010481169442094892,-2.4177929029262577,2.283146396947778
14,0.002382040023803711,838.0833597497949,1.4332152420981876,0.999999989971488,0.008114390056943248,-2.4080054241351965,2.293646422785038
15,0.0025014877319335938,838.0624387077451,1.4298023431424483,0.9999999880818227,0.008845910728703013,-2.398110624138679,2.304099833676641
16,0.002615690231323242,838.0419177494853,1.4264381916772189,0.9999999900083482,0.008099463952580238,-2.388423433737703,2.3143723649332273
17,0.0027234554290771484,838.0211016123649,1.4230082531028507,0.9999999893827104,0.008349192271171752,-2.378562453573657,2.3247600877569408
18,0.0028314590454101562,838.0006490581343,1.4196225228232455,0.9999999930018144,0.006778449396283422,-2.36895374025961,2.335047259531301
19,0.0029387474060058594,837.9798466288627,1.4161607368445568,0.9999999893323807,0.00836895794975477,-2.3590495105744447,2.3453822320945736
20,0.003062725067138672,837.9592762320437,1.4127217573469089,0.9999999931755655,0.006693772749730555,-2.349346179087426,2.355694192124802
21,0.003176450729370117,837.9386180508475,1.4092519132562915,0.9999999963176506,0.004916999101896667,-2.339705173723432,2.3661573919241405
22,0.0032858848571777344,837.9183030499668,1.4058226963164504,0.9999999944474245,0.006037885418196145,-2.330115164780221,2.376340544252596
23,0.0033931732177734375,837.8978697503585,1.4023572125483714,0.9999999944335815,0.006045407211131345,-2.3204483513203167,2.3865651536757486
24,0.0035195350646972656,837.8775643594464,1.398897359331041,0.9999999927780305,0.006885975203855783,-2.310759378279648,2.3966450307822385
25,0.0036308765411376953,837.8572932326714,1.395427446461988,0.9999999965288865,0.00477388593734687,-2.3012094647993506,2.4068367009384923
26,0.0037391185760498047,837.8370395909849,1.3919449814302411,0.9999999933751595,0.006595160094220875,-2.2915218521084264,2.4168740366375405
27,0.003846406936645508,837.8168096420436,1.388451178346626,0.9999999934138747,0.006575861011191703,-2.28182650523104,2.426883509970048
28,0.003966093063354492,837.7966054232927,1.384945945348476,0.9999999958364634,0.005228400230609983,-2.272213082640094,2.43695622120405
29,0.0040740966796875,837.7765428856233,1.381449974240593,0.9999999959993046,0.005125135785302771,-2.2626511946836123,2.446946415066511
30,0.004190206527709961,837.756634753523,1.3779638882293044,0.9999999993881191,0.0020043385124344244,-2.2533444690604045,2.457054646274595
31,0.004298686981201172,837.736594557069,1.3744406127605495,0.9999999975449926,0.004014801103320518,-2.2438239097818653,2.4670768229601063
32,0.004410505294799805,837.7167127332941,1.3709297370775282,0.9999999982080661,0.00343003559776377,-2.234394091150851,2.4770419273318187
33,0.004536151885986328,837.6969130219658,1.367418048375854,0.9999999987020892,0.0029191744543576583,-2.225014813554506,2.48698436343963
34,0.004645824432373047,837.6769897615994,1.3638677550904919,0.9999999997382922,0.001310828682915884,-2.2156592953082948,2.497083227435679
