iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2
0,0.00018787384033203125,7.352890114336599,7.029158559976569,0.0,0.0,0.0,0.0,7.352890114336599,0.0,2.918630103900626,2.1596345266788046,-1.9632575976095945
1,0.002398967742919922,7.146903284725477,6.7242383515678465,0.9811198860144419,11.15130277745379,0.044721356841859704,2.801440337174235,7.146903284725477,2.801440337174235,2.916844476788788,2.1280117502194913,-1.9948803705237659
2,0.002863168716430664,6.994840560928731,6.063484251271781,0.9751349722282148,12.803718890674347,0.037964170087629596,2.12767289186266,6.994840560928731,4.869507742401134,2.879565263547663,2.1056862811090094,-1.9641744811955053
3,0.003271818161010742,6.890302663860375,5.506326937505546,0.9962326791011807,4.974968964284449,0.021279068609100876,1.4945000698411381,6.890302663860375,6.2912330156311675,2.874679817229684,2.087944506821349,-1.975923021785576
4,0.003766775131225586,6.811963253489406,4.930228859860166,0.9994136310081405,1.9622048821650981,0.01532835590459026,1.136951657898266,6.811963253489406,7.356656395455971,2.861592190598502,2.0729583840090644,-1.9727020564344886
5,0.0042896270751953125,6.751731986673068,4.3824288837857,0.9997808592350619,1.1995190461829524,0.013119051501819832,0.884198351855239,6.751731986673068,8.175807312710935,2.85385768310336,2.060046160872791,-1.975022402526451
6,0.004735231399536133,6.705124188657287,3.861248648638348,0.9999081385408274,0.7766183085853936,0.011335641711169808,0.6903087697760854,6.705124188657287,8.809677767607383,2.8450927032916673,2.048745607813377,-1.9741311822644625
7,0.005163431167602539,6.669046556236978,3.3777943310563545,0.9999235715794147,0.7083825244343228,0.010012388647556839,0.5380606146167938,6.669046556236978,9.30033697588203,2.83863410442809,2.0387847453736065,-1.975145650541788
8,0.005571126937866211,6.641207107151551,2.932613277675106,0.9999359473378587,0.6484978501166154,0.008841943315291211,0.41744271614644796,6.641207107151551,9.678956112745583,2.8318777256877534,2.02996411268737,-1.9745321355824577
9,0.006699085235595703,6.619845966818787,2.5281290476000184,0.9999098991998125,0.7691396762937052,0.00785601755606643,0.32164544770425946,6.619845966818787,9.969469638727903,2.8267905347419777,2.022142639634289,-1.9752680507413936
10,0.0073201656341552734,6.603578360428994,2.1634455626546227,0.9998652563585478,0.9405819643488402,0.0069726322173581205,0.24573995333625784,6.603578360428994,10.19071062202608,2.8213238092003983,2.0152082391330133,-1.97453888016708
11,0.007837295532226562,6.591305700942197,1.8374251364632201,0.9997138592020726,1.3706856892314565,0.006199406721009147,0.18584862353325252,6.591305700942197,10.35761995014004,2.8175637394498274,2.0090721457156446,-1.9754226229270608
12,0.008308887481689453,6.582148855907942,1.5489794504527292,0.9993047979323815,2.136575879504681,0.0055474399321215374,0.13892308215875995,6.582148855907942,10.482153907425772,2.8128518822702966,2.0036602070084686,-1.9742040133791472
13,0.008842945098876953,6.575410510224021,1.2946170092306664,0.997846559417595,3.7608156312406367,0.005047772260955617,0.10237303700406009,6.575410510224021,10.573796045131362,2.810660792583955,1.9989064475882334,-1.9759015928833232
14,0.009326934814453125,6.570547806767088,1.0767198774311253,0.9921966967204738,7.16241843438698,0.005006626796956626,0.073952849778305,6.570547806767088,10.639929271404547,2.8057403366044,1.99475734136938,-1.9730995883385953
15,0.009906768798828125,6.567190859568793,0.8914941970387132,0.9665564793415831,14.85974911072551,0.005886351609234488,0.051090826777604216,6.567190859568793,10.685584070348838,2.8064559864053535,1.9911524986470752,-1.977753000443168
16,0.010317087173461914,6.56523577953342,0.7711036270101923,0.8549402609937744,31.24686429688852,0.008960853106480699,0.029770415953786895,6.56523577953342,10.71217334347779,2.798337585011359,1.9880600197101064,-1.9693426816370627
17,0.010724544525146484,6.564761772854187,0.7286922876175628,0.49960144254253674,60.026364847894236,0.014280868435423314,0.007219949064302804,6.564761772854187,10.718619879083015,2.8063446277382877,1.9853970476652638,-1.9833730694848115
