iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0,0.00012540817260742188,55.57805319188849,105.81022008444677,0.0,0.0,0.0,0.0,55.57805319188849,0.0,5.614063709784823,-0.05814523719711916,-0.07777037221299136,-0.1264076935395188,-0.014868552094673608,-0.13115047796419882,-0.03928009017873733,-0.06146632663666918,0.04018476856461169,0.006766510793070567,0.016322440255057923,-0.05510882988840443,0.16020840965096625,0.025439204313350432,0.020671645430091253,-0.05443695635855958,0.1380674529927776,0.15391871034173085,0.054012341768238326,0.1453856079267795,0.0013807925215068777,-0.01788366374439754,0.23792634366880855,-0.05565291057255122,0.04476229141788274,-0.12195310882939138,-0.009692426936845713,0.004847809385648531,-0.017481172911639004,0.02716150720043877,0.12732382766608483,0.06831909527106693,-0.06392780696367556
1,0.00048065185546875,60.65465356637894,99.85201846839634,-0.9835434913199715,169.59112320995337,1.0582319132135358,-9.134181719109526,55.57805319188849,0.0,5.571268436942051,-0.018209416713004523,0.14718529695777421,0.17663314864872504,0.07476637601486691,0.1839676091037309,0.1044735316494981,0.07680785581979363,-0.01265999865740449,0.016709805859047164,-0.0002262691015307676,0.041958244969824504,-0.1375629969971567,0.04742621039899742,-0.004379633705756215,0.04705971656630281,-0.04036758861282391,-0.08028503858367347,0.04309314546842213,-0.13404704489872757,0.06075028132383454,0.021116840819827436,-0.32883211463042356,0.18073540069590102,-0.041790400050945295,0.16044742684182228,0.059328779153751385,0.014807098911143724,0.03635018952003144,0.006668667825749448,-0.08185999653740639,-0.03618477208086661,0.07355246638770044
2,0.0006821155548095703,57.94991595259152,92.48604955903856,0.9053624886375253,25.12785148549982,0.18268426204472135,4.45924171478026,55.57805319188849,0.0,5.536315837932589,0.027302352563476164,0.16409233497645906,0.18664565778436948,0.14014730611941723,0.17937782332318997,0.13807492369007035,0.08223336624034328,-0.0037811411168131095,0.012264766461091235,0.00566684660807662,0.04119729045246062,-0.11971553145793387,0.028130254097715718,0.0056594246077419745,0.05535401966121267,-0.08181625649624284,-0.11749570629557882,-0.04430630652476691,-0.11407377007138905,0.051516545070027134,0.013104299024766442,-0.2493183594242327,0.21090042582252122,0.02358076247717275,0.13557052698307265,0.07585470715828319,0.023215504365833226,0.03259579037475247,-0.004696731041782139,-0.07066148120518123,-0.034415672581821655,0.05263256007554494
3,0.0008616447448730469,50.04808130739937,94.82904625131388,-0.8132795838027151,144.4176045078802,0.9327438818160564,13.635627447081355,50.04808130739937,9.949920097770192,5.503059834601285,0.10558681108833051,-0.025944410667843476,-0.028915994110558424,0.09503806379082355,-0.051829624410523356,0.008567254793713674,-0.024169398870990413,0.04512537546474581,0.003855823960361035,0.02080223025238533,-0.04250440039522681,0.15502496375548883,0.00324934680458501,0.025945974312078655,-0.04786568772821166,0.112864364862951,0.14708732050107082,0.03470082068237985,0.14059596682500544,-0.012557477338602047,-0.008176599746997342,0.19776597303296678,-0.06115322444101495,0.15661169534575978,-0.1083471047696026,-0.0006411547677035029,0.018361447658225637,-0.01624768209382866,0.01801681498604207,0.11318601942075887,0.05961043161999263,-0.06894637649256438
4,0.0010416507720947266,54.865974630754195,111.9781550728944,0.3981641358623744,66.5365401928467,0.44147642899653305,-9.6265295242048,50.04808130739937,9.949920097770192,5.656278471282583,0.1781258541080709,-0.09920828807409755,-0.1539153002543066,-0.1390324456808495,-0.11844997681453073,-0.10063408093711032,-0.05525841958822221,0.01941277100436667,0.012849745157036872,0.008927619934345698,-0.03716608092206038,0.09986739314726334,0.04264083574557881,0.006716063563443824,-0.04400353917864093,0.14538925796368124,0.14135855466372582,0.11843056847917158,0.0899812130286396,0.015118042059533515,0.003129296964978351,0.14156718365344273,-0.12154428823558638,-0.09581623942334208,-0.034509922757821165,-0.024674194777589316,-0.004360182195807909,-0.007977121948349111,0.0305977194076143,0.09177166846554627,0.05228486554792053,-0.033293061335729485
5,0.0012421607971191406,53.30763135974511,88.11079102131468,-0.7071527755289561,135.0037269723415,0.9303221903226987,2.8402726489352896,50.04808130739937,9.949920097770192,5.511436184402854,0.1666795095366157,0.18364781834958988,0.1843866976646315,0.07535962741121177,0.17374296119361687,0.07869534981484164,0.06506009255639962,-0.015825186219448277,0.016184310929738807,-0.0005493214788241507,0.04823838604085222,-0.11560911506161803,0.03271102536549536,-0.001836636286599358,0.04331033763234432,-0.025162997599748466,-0.03136364621209675,0.05033095724726133,-0.08686166786785848,0.04580675376438419,0.029333200657243604,-0.2551771087917187,0.1834800771663463,-0.06324187020437988,0.14362147542879955,0.026367369449629696,0.005227454000933451,0.034836004018039095,0.01138353028952633,-0.07485187619207007,-0.03049137400324453,0.07092440659647684
6,0.002064943313598633,55.297052939827786,88.68541932091114,0.5138997579791408,59.07605840134565,0.41568488308591767,-3.7319639408795324,50.04808130739937,9.949920097770192,5.453881383637651,0.2768893940593161,0.25341196078014827,0.234446759206126,0.2548364980694135,0.15083602417125908,0.17998774397302203,0.0690432432018507,0.011833515644077156,0.006777020615661773,0.012512663628157452,0.02486712751266243,-0.060332404707379134,0.004057146172418986,0.016084643259188874,0.04967288163576332,-0.10071506342176044,-0.10841741966415966,-0.10866578575266173,-0.058945061710513835,0.020905227723757552,-0.012157976765615197,-0.19580374712606852,0.16655361028894444,0.14573850102785782,0.04501153352221299,0.08073604011835386,0.025325231124232565,0.024621410081147606,-0.010040581477606378,-0.04258320182411485,-0.020651960668117753,0.02469220262973111
7,0.0022287368774414062,47.687759191346316,100.35731264381442,-0.45894205871432436,117.31886153167545,0.7780981780137362,13.760758203084752,47.687759191346316,14.196780109048063,5.348554492667584,0.58637766804963,0.15009872547444925,0.14196392587694326,0.11905864370761615,0.07036360882138264,-0.0005233167803094241,0.01978469577412613,0.042639465293446074,0.005457776945366427,0.02042523435794466,-0.031994092476278206,0.13258634175657463,-0.0023245194506050504,0.023004174941142527,-0.04487327737479202,0.107401655204353,0.13369706141955953,0.04201382884677077,0.12463430862986166,-0.017735876830668143,0.0054124983318761186,0.17308799898843336,-0.009558247957644012,0.12882485449246942,-0.05805818667978983,-0.003378205039057794,0.027770293656420496,-0.01417816249580097,0.013914119877851062,0.09664666898757523,0.051404655061726354,-0.06547523209570409
8,0.002371549606323242,77.89922010510993,210.81265911662774,-0.5144935186660086,120.9636070767362,0.7126687752741706,-63.35265364963082,47.687759191346316,14.196780109048063,5.525866501905023,0.4188265403233941,0.5331280487524014,-0.10675528534996101,-0.15663985804472147,-0.09747497766084352,-0.13212056176272377,-0.041176399977358794,0.00579268012288961,0.017464957795426186,0.0035919754627316072,-0.014476872995771876,0.04976334678740216,0.05153365418968713,-0.0013414076468515855,-0.03722651015825522,0.15420374311719792,0.13744077893587175,0.16919558604405177,0.04499315288392125,0.03407741667514367,0.03483068259648775,0.14825218703357507,-0.07390024627517008,-0.16486576858012544,0.021071858743807514,-0.045903158716734636,-0.007824173525699703,0.0003501689903086941,0.033041522911538404,0.0633092382018059,0.037153419436525656,-0.010503140753096024
9,0.0025043487548828125,255.99746476076052,579.8364034446993,-0.6401073842460744,129.79982733815598,1.5866637830404051,-228.6264797200042,47.687759191346316,14.196780109048063,5.608780024013672,0.8790648392751277,-0.6619670992689864,0.5453876743394935,0.030912278644342844,0.07256489877000095,0.08636664236746622,0.041404749863903176,-0.01531829994072615,0.013204415005055106,0.001541248301470538,0.047516188242886816,-0.09518978890768429,0.020092703935278934,0.0049099708215873325,0.04213537360694812,-0.02234270959107515,0.013455855258288477,0.010713144601899816,-0.03471261310073907,0.04052576582275995,0.033643182729001325,-0.208218980257722,0.13173048477531657,-0.06111120960119368,0.12023415011011401,0.03139251570557195,8.699601379384692e-05,0.03273125959006689,0.01184608142476349,-0.06392367356185588,-0.024326578497411294,0.0625392768242376
