iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0,0.00012683868408203125,93.31341746569704,178.91216303375833,0.0,0.0,0.0,0.0,93.31341746569704,0.0,5.913676786713212,0.1223999334723911,-0.10984682863193128,-0.15744918862766707,-0.08829182921399924,0.06613792309811185,-0.023993612551485483,-0.17537674258413877,0.019714370374287433,-0.185341489191308,0.23169339233553748,-0.03560867397383424,-0.00927108811885957,0.006699640061148688,-0.1524479581060054,-0.13479204172231515,-0.11569152063408554,-0.024166808429646157,-0.008803719655429356,-0.22671822347789083,0.08026309886607115,-0.10127162875455825,0.0659496847649212,-0.08533367017735008,-0.07911118298304093,0.21515156404431213,0.10503525569035341,-0.25002446519499333,-0.16853062162856974,-0.18762377440846145,0.21336433564170354,-0.08246381688252719,0.07387731453190897
1,0.0022079944610595703,40.20475995912656,56.94545950422268,-0.7474658489911173,138.37133615918435,1.0099999999999998,56.91427765582989,40.20475995912656,56.91427765582989,5.443053313007054,0.09780704159154743,0.08566834062764193,0.08721429153510435,0.040038510515980966,0.006573725372517859,0.029129388506711696,0.040925196974679307,0.03498175699589759,-0.04485177779643493,-0.029155554202985157,0.07774429531754153,0.013884672346414021,0.008140327480487467,0.08713639082752306,0.0971895582672021,0.05784965271240834,0.030305973340874474,0.01769394707494571,0.028418831042207437,0.03853869427163957,0.020039943919742856,0.000259128208362977,0.04482365486936521,-0.00670256349718254,0.016703367544897513,-0.013103297644695353,0.18927573555454313,0.18773100608559334,-0.005793390042879404,-0.04057103194250872,0.06177169574696395,-0.0018557185080656513
2,0.0029540061950683594,38.249849992259996,49.33039065496662,0.8374101391805083,33.132361227892154,0.1286709168660259,4.862384376511612,38.249849992259996,59.00927108759999,5.444326007231093,0.10986899324374254,0.0816047535035881,0.0831862625959348,0.045783854184166875,0.0005058191459031648,0.026301550987600734,0.05735779943935208,0.01941315197216862,0.017743462470607985,-0.0466242218999843,0.05151385415982368,0.01914320057232964,0.010648538399696778,0.08413968016153298,0.08703116845757514,0.06191040315670324,0.028231953912644284,0.017990456969445352,0.05887649678254718,0.013860858840736998,0.03382605652240758,-0.003568452177208601,0.04172374925062475,0.017491827346703917,-0.02035065672613119,-0.019798821382683306,0.17759870171853873,0.13862915905264794,0.05829825608817815,-0.05077240793880516,0.05062255283543075,-0.010326451479152501
3,0.00331878662109375,38.07732961255417,49.66405821650746,0.9802294227401565,11.412096463931706,0.0441236032527989,0.45103544129122847,38.07732961255417,59.194153802638525,5.44622249549314,0.12908852664756032,0.0827214276525666,0.08297247379643863,0.046294212739535275,-0.0012643010250038907,0.026420934527676923,0.061488155025197444,0.02196425669062502,0.0295387713554949,-0.05481230548374906,0.0465899131091074,0.016651428373282408,0.012070610131537467,0.08136080137591487,0.08425237135035993,0.06114046454385352,0.028366865586845296,0.01941926385341199,0.0673401742002365,0.009341178196097718,0.03615924323505019,-0.0043498915140479915,0.04392296202161054,0.023739696247875232,-0.029749680179287356,-0.024558314461513235,0.15119873590315228,0.15346974818135248,0.04843449973321054,-0.050262673925696125,0.04828079406212451,-0.014715665015232929
4,0.003700733184814453,36.459573554138125,48.12082819248004,0.91458460108681,23.853196384082953,0.2668433149853481,4.248606913554861,36.459573554138125,60.927833805314194,5.414324351144677,0.3788864710103882,0.13858261881889114,0.09344480447370204,0.04573351882796686,-0.004783738276285365,0.03200539200136036,0.07310893074289218,0.049200167195124454,0.015963885164305903,-0.07111151938385675,0.05524703912701951,0.002411940672042973,0.015509514230190554,0.07367926067127428,0.08030970840676806,0.05635348186772336,0.03125729953131372,0.0288473135596634,0.07538538649396043,0.017452475374033667,0.03607144843021863,-0.005288052211353228,0.06119859531312023,0.02434824519192872,-0.03109210667829509,-0.03643148823787691,0.10987124011304264,0.11887135071924362,0.04137616532453223,-0.056866825250289174,0.04795192316915526,-0.02695237266217597
5,0.0040242671966552734,35.97931784603095,49.284607044929324,0.9691447097016227,14.270050498481998,0.10411194489478677,1.317227990596352,35.97931784603095,61.44250331496291,5.403445686248729,0.472868216928399,0.17838071850199141,0.09630913923389595,0.04527709417866793,-0.005182767117082987,0.03275547759187764,0.07497486423286473,0.05334831967352251,0.01566480815230562,-0.07328294844830242,0.05507248879534848,0.00024199203687309693,0.01615267182361305,0.07029691360733137,0.07720832541181823,0.05435615336846035,0.03130417988151422,0.0305938646475574,0.07630066127908762,0.018591604807737874,0.035660016716535604,-0.005157939904487529,0.0630536438962072,0.025215973679440496,-0.031014971561574445,-0.037894061111390195,0.09501387596021486,0.10873148868261767,0.03722057208206287,-0.056478829952653194,0.04644139944609554,-0.02869539254789914
6,0.004241466522216797,35.68256502038558,49.91160365198339,0.9437237686529736,19.31337546203108,0.1419108261548387,0.8247872483722107,35.68256502038558,61.76052063091264,5.402097026642211,0.5406854974627789,0.26334937257420454,0.12387485471796346,0.041643938748578635,-0.008910877257533055,0.037179303246359194,0.0816991590656376,0.08620425823792827,-0.005483333936172369,-0.08666462333732526,0.06246908775723117,-0.020060879491157403,0.0206455038611102,0.05650643593185762,0.06909925688408994,0.044680748100435465,0.033607218502498835,0.04001793709481534,0.08255569709671443,0.02594781116346251,0.03428587825308359,-0.00518180249168367,0.08303632692204115,0.023509674611825782,-0.03300596787640337,-0.04867332032977241,0.04689358828502274,0.06831056326608845,0.038128815788048206,-0.0598319329687991,0.043883343740742334,-0.04437824607500267
7,0.00444340705871582,35.35167880094083,50.88715127128383,0.9706525019134705,13.915251318571691,0.06098087651618137,0.9273050276954962,35.35167880094083,62.115117245666774,5.396312230360734,0.5569103401381718,0.2739325714440007,0.1714932876180831,0.04879423979539387,-0.00845040324025697,0.037881736667790815,0.08591496586465319,0.08089432785287058,0.0006761955253732901,-0.08364293942481504,0.06109480331933124,-0.02038338805079417,0.021166778195380386,0.04955057936682089,0.06081960819390901,0.03974396396329072,0.03244720691873021,0.04220911706389037,0.07844912418358871,0.030192651634715458,0.03193978850444206,-0.004257562695411489,0.08060469615300184,0.024946872862352882,-0.025723376970185625,-0.041064383127101034,0.032735513081036116,0.051837625543162326,0.027483793246848708,-0.05488131636210694,0.04091174016268675,-0.042736247420102846
8,0.004670619964599609,34.760726850250244,48.211518721006335,0.994126041376963,6.213207912967779,0.027622231709451193,1.6716375876182175,34.760726850250244,62.7484151858133,5.397366486863938,0.5581418169066822,0.27698966611435816,0.1688108970499009,0.070315301930019,-0.006210338583097481,0.037478683548295144,0.08262582139929986,0.07956765877186181,-0.0003390311385365436,-0.07849575510891334,0.05767106502665957,-0.018477047337927186,0.0203909294474233,0.04525222086343469,0.055421380645107196,0.03635091670379337,0.030917165471657855,0.04096478688842258,0.0757935257364443,0.02930041201096322,0.031000885407880457,-0.0033672566708653354,0.07672947417716715,0.024606368455085372,-0.024397955346025835,-0.0364741862380652,0.026412727889251985,0.04615887044387989,0.023999722250526927,-0.05108037361024696,0.03872419069469913,-0.040199636894391405
9,0.0048792362213134766,33.6542037165592,43.7742723531178,0.9969696341112679,4.461643832919793,0.03177641964801207,3.1832566058182863,33.6542037165592,63.934228720182894,5.409029266340177,0.557185764981141,0.27785835352295696,0.16105994441678256,0.05440902737442352,0.001935592399222608,0.03358046517305783,0.07228208586357883,0.07399089407753717,1.4658999244477494e-05,-0.06870290687274885,0.05088738044033053,-0.016973978526380325,0.0190049002269835,0.040106794867327905,0.04977401810526652,0.032511766667050274,0.028203989633937738,0.03664416011446133,0.0698199670361325,0.024713643721953744,0.02920752375988707,-0.0016487060193485716,0.07052943055517343,0.022293437762487944,-0.02440482194841557,-0.03385635258142525,0.019753500289700462,0.044517098316910864,0.025787545694848008,-0.04435844478077345,0.035004974403980996,-0.03751797975987842
