iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2
0,0.00014829635620117188,31.299376790630216,71.852351183807,0.0,0.0,0.0,0.0,31.299376790630216,0.0,3.2022947492143765,2.3793367887043018,-2.1432330966939332
1,0.0005624294281005859,28.091463063958894,71.73211011894284,0.9862364658818257,9.51704214939914,0.04472135952203604,10.249129713124649,28.091463063958894,10.249129713124649,3.1576350686423376,2.3477140121234683,-2.11161032011094
2,0.0007336139678955078,25.784959117772825,71.87237080342555,0.9933403173222033,6.61615567116431,0.032253476476813835,8.210693551042892,25.784959117772825,17.618298631773996,3.1253933874141544,2.3231618229570774,-2.090694375188988
3,0.00087738037109375,23.898795795365075,71.87272302719866,0.9960547004940342,5.091204101457809,0.026499668337645606,7.314975035611643,23.898795795365075,23.644499520771863,3.098975562682548,2.3021382299899895,-2.07456238954681
4,0.001020193099975586,22.279134099404683,71.61780933252781,0.9974380471653019,4.1021917708000935,0.022936139581860582,6.777168648281889,22.279134099404683,28.81924056048884,3.0762066394383574,2.283379085068862,-2.0613653830397753
5,0.0011701583862304688,20.853343797577956,71.07336491965897,0.9982425523192763,3.3973669481008315,0.020414443122755623,6.399666591462479,20.853343797577956,33.37457184188851,3.0560502148210866,2.266255343163958,-2.0502511151292713
6,0.0013129711151123047,19.579889478480595,70.23770573125857,0.9987494095139683,2.865764253967724,0.018487922330447635,6.106715217754519,19.579889478480595,37.44319700211401,3.0379160835669015,2.2503984801719934,-2.040745160776828
7,0.001453399658203125,18.43205036781189,69.12411397866182,0.9990871157848076,2.4483783074053855,0.01694181909462921,5.862337026622369,18.43205036781189,41.11048762693029,3.021429576086114,2.2355702838326375,-2.0325506609411668
8,0.0016090869903564453,17.391200710905178,67.75304277763803,0.9993218262279241,2.11024399004765,0.015658593571349088,5.646955363817582,17.391200710905178,44.43595210460737,3.0063341780378727,2.221606323105716,-2.0254655107345947
9,0.0017468929290771484,16.443586379342797,66.14827773585928,0.9994904358582142,1.8291760364804783,0.014567963842650196,5.448814876641484,16.443586379342797,47.46353421239572,2.9924437680981297,2.2083876762194894,-2.019342362441599
10,0.0018842220306396484,15.578607306227525,64.3349294459187,0.9996147538515181,1.5904525856662495,0.013625012427698993,5.260282356663381,15.578607306227525,50.22710065303556,2.9796166202448164,2.195825320215842,-2.014067120713244
11,0.0020351409912109375,14.787826161796591,62.338348848999104,0.9997082657334637,1.3840185492404558,0.012799377090875167,5.076070850793063,14.787826161796591,52.75360828838139,2.9677401500818283,2.183850854058057,-2.009546477600757
12,0.0021789073944091797,14.06435705115016,60.18353233002886,0.9997796251943091,1.202891836100175,0.01206941673775731,4.892329019362338,14.06435705115016,55.06505722069052,2.9567214792852194,2.1724106626935065,-2.005700331226511
13,0.0023179054260253906,13.402465478165563,57.894792831762885,0.9998345716713916,1.0421939756676506,0.01141885478638819,4.706163037367348,13.402465478165563,57.179768888632545,2.9464814039601266,2.1614620748863063,-2.0024570813655465
14,0.0024747848510742188,12.797291513783776,55.49557472478844,0.9998770365095887,0.8985250136707648,0.010834776389744472,4.515392823564427,12.797291513783776,59.11327053126894,2.9369504904682615,2.1509707374803906,-1.9997507519600604
15,0.002614259719848633,12.24464807146104,53.00834349702061,0.9999098060443027,0.7695371875531481,0.010306429998626463,4.318440677290911,12.24464807146104,60.8789396882605,2.9280665739382012,2.1409087638024533,-1.9975193432074816
16,0.002756357192993164,11.74086739459095,50.454511611312526,0.9999349298547544,0.6536283388644829,0.009824537373523077,4.114292823525619,11.74086739459095,62.48849466515354,2.9197732151369964,2.131253392218507,-1.995704037674059
17,0.0028955936431884766,11.282680654806985,47.854380266918724,0.9999539753358412,0.5497112310116219,0.009380931479242363,3.9024948020029004,11.282680654806985,63.952379210998956,2.9120188193388694,2.1219859907473957,-1.9942489963030035
18,0.003033876419067383,10.867122225883525,45.22708836136416,0.9999681858404407,0.45703452561784264,0.008968396975925979,3.68315333596197,10.867122225883525,65.28006835862398,2.9047562026507805,2.1130913020652486,-1.9931015393035985
19,0.003178834915161133,10.491453859121712,42.59056702675226,0.999978576835958,0.37504226445601435,0.008580619863569417,3.4569259363535885,10.491453859121712,66.48031068061894,2.897942440745374,2.104556858693284,-1.9922125434803164
20,0.003317594528198242,10.153105820376577,39.96150189308622,0.9999859922652772,0.30326486065689967,0.008212177866628038,3.224987149430781,10.153105820376577,67.5613163536981,2.8915388696847635,2.0963725203679964,-1.9915369167413832
21,0.0034754276275634766,9.849632799112758,37.35530649980167,0.9999911363061347,0.24123778100206056,0.00785852689534171,2.9889673823232514,9.849632799112758,68.53089802714109,2.885511137214316,2.0885300998841565,-1.9910340391027297
