iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.00010323524475097656,837.2104862956903,1.2428331579360319,0.0,0.0,3.3379444649077397,-2.4736781791005886
1,0.001394033432006836,837.2087520518535,1.242427125968222,0.9999999944490734,0.006036988840739816,3.33894446489415,-2.4726781791105727
2,0.0015223026275634766,837.2070179186904,1.2420210260162217,0.9999999944393864,0.0060422541773479605,3.3399444525974102,-2.4716781856277388
3,0.0016443729400634766,837.2052839067458,1.2416148606837227,0.999999994429824,0.006047447249573933,3.3409444198480283,-2.470678202977964
4,0.0017833709716796875,837.203550026509,1.2412086325639846,0.999999994420386,0.006052568424074752,3.341944358513696,-2.4696782354659357
5,0.0019383430480957031,837.2018162883912,1.2408023442342713,0.9999999944110722,0.006057617943366066,3.3429442605171147,-2.46867828736574
6,0.002059459686279297,837.2000827027043,1.2403959982504285,0.9999999944018821,0.006062596287076844,3.3439441178533595,-2.467678362911702
7,0.0021834373474121094,837.1983492796389,1.2399895971416444,0.9999999943928148,0.0060675041109507655,3.3449439226066544,-2.466678466289545
8,0.002307415008544922,837.196616029245,1.2395831434054225,0.9999999943838696,0.006072342006118901,3.3459436669664386,-2.46567860162793
9,0.002429962158203125,837.1948829614121,1.2391766395028116,0.9999999943750448,0.006077110919242442,3.346943343242612,-2.4646787729904314
10,0.002549886703491211,837.193150085852,1.2387700878539172,0.9999999943663389,0.006081811971425476,3.3479429438798647,-2.463678984368006
11,0.002669811248779297,837.1914174120819,1.23836349083372,0.9999999943577498,0.0060864463977760965,3.3489424614710015,-2.462679239671995
12,0.002797842025756836,837.1896849494088,1.2379568507682315,0.9999999943492756,0.006091015367593349,3.349941888769197,-2.4616795427276994
13,0.0029327869415283203,837.1879527069162,1.2375501699309932,0.9999999943409136,0.006095520463081965,3.350941218699119,-2.4606798972685513
14,0.003050565719604492,837.1862206934517,1.2371434505399443,0.9999999943326616,0.006099963020737775,3.3519404443668788,-2.4596803069309123
15,0.0031669139862060547,837.1844889176159,1.236736694754659,0.999999994324517,0.006104344610039387,3.352939559068785,-2.4586807752495075
16,0.0032830238342285156,837.1827573877533,1.236329904673958,0.9999999943164768,0.006108666973095823,3.3539385562988855,-2.457681305653499
17,0.0034224987030029297,837.1810261119449,1.235923082333902,0.9999999943085376,0.0061129320241988475,3.3549374297552927,-2.4566819014632046
18,0.0035400390625,837.1792950980017,1.2355162297061508,0.9999999943006971,0.006117141134426076,3.355936173345317,-2.45568256588745
19,0.0036573410034179688,837.1775643534597,1.2351093486966949,0.9999999942929516,0.006121296384010369,3.3569347811894215,-2.454683302021541
20,0.0037794113159179688,837.1758338855776,1.234702441144935,0.9999999942852978,0.0061253996675802,3.3579332476240396,-2.4536841128458367
21,0.003925323486328125,837.1741037013337,1.234295508823106,0.9999999942777325,0.00612945287333628,3.358931567203301,-2.452685001224903
