iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2
0,0.00018525123596191406,841.665423810131,1.2480949632975673,0.0,0.0,0.0,0.0,841.665423810131,0.0,598.1035638443127,-0.9078994816497834,-2.9982891548957458
1,0.0005593299865722656,841.6634841699959,1.2477395485402922,0.999999983837874,0.010301177593832237,0.0014142135429738188,0.00023045263358038393,841.6634841699959,0.00023045263358038393,598.1021496350885,-0.9068994816683349,-2.997289154904629
2,0.0007946491241455078,841.661544490023,1.2473840819291806,0.9999999838075897,0.010310824167171839,0.0014141976669636085,0.0002304578978877016,841.661544490023,0.0004609100003717906,598.1007354417192,-0.905899498953928,-2.996289160098576
3,0.001960277557373047,841.6596047864269,1.247028565926535,0.9999999837777079,0.010320333671681363,0.0014141712282519235,0.0002304612357195857,841.6596047864269,0.0006913701738724938,598.0993212747535,-0.9048995449979462,-2.9952891739243057
4,0.002239704132080078,841.6576650753506,1.2466730029845632,0.9999999837482297,0.010329706168368107,0.0014141342722717198,0.00023046265560850007,841.6576650753506,0.0009218312361309312,598.0979071446949,-0.9038996312448178,-2.994289199811482
5,0.0024116039276123047,841.6557253728304,1.2463173955400013,0.9999999837191541,0.010338942347099422,0.0014140868675699663,0.0002304621701527613,841.6557253728304,0.0011522912818114205,598.0964930619788,-0.9028997690669137,-2.9932892411652214
6,0.002575397491455078,841.6537856947647,1.2459617460088763,0.9999999836904797,0.010348042995536124,0.0014140291052190455,0.00023045979575995245,841.6537856947647,0.0013827484220032384,598.09507903695,-0.9018999697400738,-2.9922893013588046
7,0.0027513504028320312,841.6518460568808,1.2456060567814355,0.9999999836622041,0.010357009245130817,0.001413961098064821,0.00023045555272802133,841.6518460568808,0.001613200788110741,598.0936650798404,-0.9009002444199398,-2.991289383726635
8,0.0029065608978271484,841.6499064747056,1.245250330217293,0.9999999836343234,0.010365842675246388,0.0014138829798152786,0.0002304494648536149,841.6499064747056,0.0018436465353517725,598.0922512007496,-0.8999006041192682,-2.9902894915575065
9,0.003061532974243164,841.6479669635359,1.244894568640815,0.999999983606833,0.010374545100639482,0.0014137949039858956,0.0002304415594726506,841.6479669635359,0.0020740838462965957,598.0908374096236,-0.8989010596863775,-2.98928962808822
10,0.0032167434692382812,841.6460275384114,1.2445387743367804,0.9999999835797273,0.010383118570689553,0.0014136970427196386,0.00023043186706864384,841.6460275384114,0.0023045109340151084,598.0894237162377,-0.8979016217848689,-2.9882897964975896
11,0.0033795833587646484,841.6440882140903,1.2441829495463401,0.9999999835530003,0.010391565333599424,0.0014135895854931301,0.00023042042113767522,841.6440882140903,0.002534926045088984,598.088010130178,-0.8969023008747419,-2.9872899999008773
12,0.003545999526977539,841.642149005025,1.2438270964632965,0.9999999835266449,0.010399887976032123,0.0014134727377334074,0.0002304072579452935,841.642149005025,0.002765327462380686,598.0865966608263,-0.8959031071950054,-2.9862902413446797
13,0.0037889480590820312,841.6402099253415,1.243471217230721,0.9999999835006522,0.010408089527101089,0.0014133467193566678,0.00023039241626990713,841.6402099253415,0.002995713507545835,598.0851833173452,-0.8949040507478657,-2.9852905238022984
14,0.0039577484130859375,841.6382709888211,1.243115313937923,0.9999999834750143,0.01041617282713359,0.0014132117632570335,0.00023037593707863274,841.6382709888211,0.0032260825432214027,598.0837701086658,-0.8939051412845525,-2.9842908501696006
15,0.004120349884033203,841.636332208883,1.2427593886177777,0.999999983449722,0.01042414101822909,0.0014130681137526446,0.00023035786333821623,841.636332208883,0.0034564329750248024,598.0823570434754,-0.8929063882928224,-2.983291223261392
16,0.004286766052246094,841.6343935985706,1.2424034432444173,0.9999999834247654,0.01043199747356669,0.0014129160250200188,0.0002303382397178883,841.6343935985706,0.003686763253255819,598.0809441302086,-0.8919078009861618,-2.9822916458082975
17,0.004450559616088867,841.6324551705393,1.242047479731289,0.9999999834001343,0.010439745657244322,0.0014127557595234944,0.00023031711227870726,841.6324551705393,0.003917071874287865,598.0795313770383,-0.8909093882946887,-2.981292120454156
18,0.0046536922454833984,841.6305169370471,1.241691499929568,0.9999999833758177,0.010447389263844371,0.001412587586463235,0.000230294528243944,841.6305169370471,0.004147357381729615,598.0781187918694,-0.8899111588577372,-2.980292649753918
19,0.004823446273803711,841.628578909947,1.2413355056269295,0.9999999833518047,0.01045493197393142,0.001412411780254246,0.0002302705357154318,841.628578909947,0.0043776183673029856,598.0767063823336,-0.8889131210180925,-2.979293236172042
20,0.0049822330474853516,841.6266411006815,1.2409794985466587,0.999999983328084,0.010462377524136379,0.0014122286190517731,0.00023024518345745107,841.6266411006815,0.004607853471504996,598.0752941557851,-0.8879152828178257,-2.978293882081363
21,0.005142688751220703,841.6247035202797,1.240623480347094,0.9999999833046442,0.010469729707307862,0.0014120383833329344,0.00023021852055903885,841.6247035202797,0.004838061383931944,598.0738821192994,-0.8869176519956683,-2.9772945897624257
22,0.005303621292114258,841.6227661793558,1.2402674526213788,0.9999999832814733,0.010476992477018658,0.001411841354548279,0.00023019059632592916,841.6227661793558,0.0050682408434955225,598.0724702796712,-0.8859202359858516,-2.9762953614032535
23,0.0054683685302734375,841.6208290881102,1.239911416897516,0.9999999832585599,0.010484169599713126,0.0014116378138502865,0.00023016145991583843,841.6208290881102,0.005298390638274243,598.071058643415,-0.8849230419183287,-2.9752961990995264
24,0.005654811859130859,841.6188922563308,1.239555374638691,0.9999999832358919,0.010491265003067777,0.001411428040905412,0.00023013116031144742,841.6188922563308,0.005528509605337837,598.069647216767,-0.8839260766202877,-2.974297104855145
25,0.005816459655761719,841.6169556933983,1.2391993272438566,0.9999999832134582,0.010498282359153649,0.001411212312798168,0.00023009974590164708,841.6169556933983,0.00575859663015293,598.0682360056871,-0.8829293466188587,-2.9732980805831453
26,0.005971193313598633,841.6150194082904,1.2388432760485477,0.9999999831912466,0.010505225605984103,0.0014109909030258995,0.00023006726453556284,841.6150194082904,0.00598865064604275,598.0668250158631,-0.8819328581449148,-2.972299128106939
27,0.006125688552856445,841.6130834095893,1.2384872223259087,0.9999999831692457,0.010512098496188997,0.0014107640805924972,0.00023003376323887551,841.6130834095893,0.006218670633363178,598.0654142527142,-0.8809366171378618,-2.971300249161843
28,0.006278276443481445,841.6111477054891,1.238131167287911,0.9999999831474438,0.010518904771127238,0.0014105321091966306,0.00022999928807872742,841.6111477054891,0.00644865561854372,598.0640037213973,-0.8799406292513127,-2.970301445396871
29,0.006429195404052734,841.6092123038052,1.2377751120867344,0.9999999831258304,0.010525647849529945,0.0014102952465165283,0.00022996388405564352,841.6092123038052,0.006678604673020434,598.0625934268121,-0.8789448998595442,-2.969302718376752
30,0.006589174270629883,841.6072772119837,1.237419057816299,0.9999999831043942,0.01053233138242408,0.0014100537435906527,0.0002299275950359749,841.6072772119837,0.006908516912101302,598.0611833736087,-0.8779494340646299,-2.968304069584148
