method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
NewtonRaphson,128,0,"[0.09853037984963692, -0.027426708160927616, 0.12847831553910669, 0.3021148267358251, -0.04644768186028099, -0.0464444251591904, 0.31325952287056963, 0.15223169083231128, -0.09312698117301242, 0.10762457011075291, -0.09192554918164712, -0.0923841796098721, 0.0479966886027973, -0.37952659114320825, -0.34216220378781537, -0.11153779996998393, -0.20090958633873948, 0.062335467712447745, -0.18011960507132377, -0.2801507050121594, 0.2907324646429548, -0.044785968978582856, 0.013395188395839214, -0.28261924715988224, -0.10798612502960739, 0.02200308735267984, -0.2283160922643317, 0.07452509301766927, -0.11914530301042142, -0.057861640931029745, -0.11935714072487877, 0.367425957163605, -0.0026773682051988387, -0.209812140381634, 0.16316358642408296, -0.24217185646800315, 0.04143109115740033, -0.38872868935847066, -0.263464761605034, 0.03905025099499242, 0.14648544276845812, 0.03399335762322308, -0.022940496306763643, -0.05972823870768821, -0.29328605284103804, -0.1427914281397331, -0.09137431015602929, 0.20969536274616304, 0.06816161848663368, -0.3497243135613346, 0.06428670577245489, -0.07638659605885248, -0.13427719225309423, 0.121334769140641, 0.2045135496149696, 0.18473277503099278, -0.16647083808326307, -0.06133671179315057, 0.06571085508358605, 0.19351337454975784, -0.09505108598745526, -0.03682812213479872, -0.21945741744807312, -0.23728474885364298, 0.16117615621137438, 0.2690296710336411, -0.014284240924716272, 0.19906515049244433, 0.07173569486442723, -0.1279687604720013, 0.07168800419892266, 0.3050916230146079, -0.0071066089432157715, 0.31036952098522613, -0.5196640334292064, 0.16303615563301121, 0.017267035066968025, -0.059312398570952725, 0.018202066747101998, -0.39426281483170844, -0.04357507113437821, 0.0708384029462863, 0.2931614908154326, -0.10280633471320058, -0.16037630761301427, -0.09953070955781125, 0.18158314560911606, 0.06521250001512609, -0.10508553821136439, 0.10181396048918993, 0.019256724927501686, 0.1921446334437248, -0.13926230528161346, -0.06499648856571928, -0.07778027872980178, -0.29030919067010835, 0.05873970613374611, 0.05178405924957241, 0.0010143275005794468, -0.046533724113087566, -0.28075909654850545, -0.08344103582066985, -0.06798234213512262, -0.1591432086279771, -0.031993335278311524, 0.08014928537703139, 0.37415203933015484, 0.03463001427956277, 0.05108881571925436, -0.014767415653905581, -0.38061580396258343, -0.0052594076562143465, 0.011947526415214727, 0.4886194193047461, -0.03815755764804636, 0.05981624240553387, -0.006885577617582802, -0.23182405870761802, 0.22669530419530798, 0.14915670689665628, 0.156912537609104, -0.18039005091403926, 0.27826438097147976, -0.27807727416701394, 0.1164115256612932, 0.43450830532294227, -0.19648709379090937, -0.11233328075611788]",641.751914361978,2.1223254246640932,,474.57768314457945,,,
NewtonRaphson,128,1,"[-0.014780035935173505, 0.0002733521394400161, -0.03751500217917414, 0.7829988376592636, 0.0013579978797151754, 0.0013577055732637566, 0.7015478203440162, -0.07277368598941988, 0.012243719143283927, -0.019957602448717054, 0.01172840854770095, 0.011923126215451024, -0.0015020168562673991, -0.5335950977910926, -0.5910482801818402, 0.022588092169247828, 0.2937134600485931, -0.0033774767565519226, 0.15689292334554036, -1.1408921079837162, 0.9173231915168929, 0.0012144062417901932, -3.155839604232491e-05, -1.0750195337452864, 0.020189748234730964, -0.00014054227262523186, 0.8990734573224637, -0.005937399131520374, 0.028513622629001367, 0.002677123190493902, 0.028695435909950745, 0.5466152257837185, 2.513142032191558e-07, 0.39894216664139215, -0.09804388111025286, 2.711611887261019, -0.0009569412084506346, -0.5260304928315722, -2.276697596291319, -0.0007987978972826756, -0.06217819974023478, -0.0005238114568460878, 0.00015938740325962403, 0.00295541847339955, -0.880575930884111, 0.056157537560023535, 0.011497591555724065, -0.3972504529732709, -0.0044726889441103895, -0.5745459548627994, -0.003720058769625195, 0.00642461593359428, 0.04426697436164753, -0.03044025395245452, -0.33116582668685335, -0.17908925971410172, 0.10732682441171765, 0.003211081678355092, -0.003985209256901628, -0.2325377239188506, 0.013104910146498311, 0.0006682329170612927, 0.5841639502811665, 1.6461019311667895, -0.09286836832187279, 1.6644670730929803, 3.828319413153036e-05, -0.2766916123069606, -0.005258393294727132, 0.03696734415451808, -0.005247298844857556, 0.7576777594300161, 4.703005074316834e-06, 0.7194818089713593, -0.5024643939078899, -0.09770331901952878, -6.772264818575083e-05, 0.0028917358939506213, -7.9372468902765e-05, -0.5222616204732848, 0.0011166051164802349, -0.005052474768863724, 0.8822609278090416, 0.01706205018084364, 0.09086501685463036, 0.015291095396146925, -0.1635716208871085, -0.003890942652156157, 0.018386816313601548, -0.016509371191828257, -9.404285804924181e-05, -0.22304131471522542, 0.050915068962152116, 0.003850581229032382, 0.006808050987762701, -0.9238943371041022, -0.0028056237899361514, -0.0018980691432156985, -1.3664240185087134e-08, 0.0013657363672737871, -1.1236240105684105, 0.008540791580842921, 0.004435654202733133, 0.08786200750514925, 0.00043576860927364847, -0.00749801973613845, 0.5388936378636812, -0.0005541843955902404, -0.0018205064616215044, 4.231030432737086e-05, -0.5326056269113904, 1.9056490761599695e-06, -2.2379571698335696e-05, 0.5025720193108834, 0.0007444335041998096, -0.0029690212044768474, 4.277482433351527e-06, 1.106535745125652, -0.8238384390146103, -0.06690559294495471, -0.08268097191666693, 0.15810322450460784, 1.1994101554011705, -1.205665396524885, -0.026252198484145645, 0.5067664923070689, 0.2549735703873295, 0.02315567409773521]",549.0354533023489,6.102124750619231,5.752515705893325,324.699414852949,-0.4408245975767336,0.14447399218404633,-1.875206921476254
NewtonRaphson,128,2,"[4.2419121712886435e-05, -2.6743104166717865e-10, 0.0007069032329977895, 1.5026006503259324, -3.2790928807978e-08, -3.276975840270542e-08, 0.19836209081982803, 0.005504095819560462, -2.408833568067273e-05, 0.00010473506546560332, -2.1168963578052646e-05, -2.2242531693729417e-05, 4.436941160074377e-08, -0.5020933572553206, -0.4915305021777596, -0.00015211567236519258, 0.8748722324562308, 5.045436312820471e-07, -0.08263679733904719, -0.9387839934878943, 1.0024875996593587, -2.3450164716521185e-08, 4.11517818248424e-13, -0.9882819368860065, -0.0001084485239528643, 3.634669488669119e-11, 1.0097777640062415, 2.742034533783841e-06, -0.00030745265652144457, -2.512452086105184e-07, -0.0003134233619641359, 0.5012720734484667, -2.0778776987332055e-19, 0.5194678548820861, 0.014536346184223822, 2.1093468219161906, 1.1473763294285108e-08, -0.5023447134699, -3.3172213666174164, 6.673581401579233e-09, 0.0033508796405974095, 1.88178812669023e-09, -5.301588717186202e-11, -3.3803397665906065e-07, -1.0218745861267906, -0.0024396258917307873, -1.9941891745974688e-05, -0.5204389573006287, 1.1718885637879844e-06, -0.4968444096527096, 6.741982148542394e-07, -3.474295620218247e-06, -0.0011717966572385094, 0.0003747579800116585, -0.6221670875515142, 0.152377510995661, -0.01976803914199085, -4.335789677142529e-07, 8.289064389998407e-07, 1.158605305744259, -2.9547314533600114e-05, -3.90688396868441e-09, 0.4940638946344448, 1.4500546330667239, 0.012131363511680968, 1.411362944921986, -7.346295270781004e-13, -1.2548605734939755, 1.9045463644480967e-06, -0.0006759514029598818, 1.8925133651818277e-06, 3.668857624587506, -1.3619781572080797e-15, -0.10306667687385462, -0.502546036225153, 0.014367623189315032, 4.0667334002273195e-12, -3.1664799533814847e-07, 6.547169504136398e-12, -0.5024240879798986, -1.822851174062938e-08, 1.689391628792794e-06, 1.0205188409448342, -6.533201902654204e-05, -0.011287427054805788, -4.6984662273624744e-05, 0.09914262163917933, 7.714566917769484e-07, -8.182268186400846e-05, 5.9169379060187294e-05, 1.0889837331038744e-11, 0.6869092195146438, -0.001801472693852349, -7.476938340576431e-07, -4.1345500986986194e-06, -1.0006755503433609, 2.8919170254109935e-07, 8.953740720813591e-08, 3.143286327701505e-23, -3.335471303930054e-08, -0.9603756473509062, -8.16649407679726e-06, -1.1430126178064298e-06, -0.010106778703013755, -1.0834602844891558e-09, 5.5241685480243025e-06, 0.5018269425848911, 2.228480543869406e-09, 7.900291861830631e-08, -9.917046093284483e-13, -0.5021342253653596, -9.060902019192383e-17, 1.4675711817666026e-13, 0.5025460365203384, -5.401636859266208e-09, 3.427234735388536e-07, -1.0247277540940437e-15, 0.974309952155613, -1.129131934865558, 0.004217827518326778, 0.008291024234515387, -0.08540721284421565, 0.7042731070417885, -0.6374329998168065, 0.00023947698009214174, 0.502544141172055, 6.380901556920893, -0.00016394041500424061]",582.218609678942,9.756206496168616,7.377605947912153,218.2468724047638,-0.2815164400282758,-0.06043900476190105,-0.5988212130829638
NewtonRaphson,128,3,"[-9.993759631150324e-13, -5.169878828456423e-26, -4.625164503778076e-09, 1.5076385745416907, 4.566036981292713e-22, 4.566036981292713e-22, -0.27054074438795933, -2.1842801555373506e-06, 1.8300555095309735e-13, -1.504250881029321e-11, 1.2420602808521815e-13, 1.440776175394478e-13, -1.1448179677733903e-21, -0.5025460274301271, -0.5025575997047214, 4.608567116793326e-11, 1.0269196473495228, -1.6815721585365997e-18, 0.008276676875309752, -0.9977557037750998, 0.9949586621833454, 1.6543612251060553e-22, 5.048709793414476e-29, -0.9949669655150647, 1.6699939242342983e-11, 6.462348535570529e-27, 0.9949377394045456, -2.6993711831221033e-16, 3.8052156000820125e-10, 2.0762895119571037e-19, 4.031239850396315e-10, 0.50254598192026, -2.407412430484045e-35, 0.5024670117093213, -4.0350797158106647e-05, 1.965896907608704, -1.819797347616661e-23, -0.5025460346151358, -3.71730334028635, -3.308722450212111e-24, -4.927162530034626e-07, -4.1359030627651384e-25, -6.462348535570529e-27, 5.056786695108173e-19, -0.9947736524341098, 1.901315282628463e-07, 1.038348010004575e-13, -0.50245348738319, -2.107163862884523e-17, -0.502546846139545, -4.012289192025214e-18, 5.490903786070211e-16, 2.106735418842126e-08, -6.891241979183407e-10, -0.4719017890789311, -0.07306397873301629, 0.0001017668042052125, 1.0671556344220116e-18, -7.456854551153233e-18, 0.9041763334557817, 3.377519923084774e-13, 8.271806125530277e-25, 0.5025504764710496, 1.5097479984584268, -2.3430246565911417e-05, 1.5195325812773703, 0.0, -7.750499259634229, -9.045189558020816e-17, 4.0438348421776085e-09, -8.874830056504295e-17, 3.419713397257972, 0.0, 0.01720942874832515, -0.5025460365546747, -3.89589989710417e-05, 0.0, 4.157343584242513e-19, 8.077935669463161e-28, -0.5025460358274093, 7.610061635487855e-23, -6.313000083357344e-17, 0.9948036459886875, 3.651086675831791e-12, 1.8866784669363534e-05, 1.3580389322310517e-12, -0.015091215983125156, -6.011286947545363e-18, 7.172409056109032e-12, -2.7122825740997364e-12, 1.6155871338926322e-27, 0.3107507725857693, 7.655067818241983e-08, 5.472891630446848e-18, 9.253978944354264e-16, -0.9949594271938081, -3.1663150359549815e-19, -9.396771758602394e-21, 5.877471754111438e-39, 4.830734777309682e-22, -0.9956351098270967, 7.131006058542187e-15, 1.9552273279707828e-17, 1.3538758352459393e-05, 0.0, -2.207215394614201e-15, 0.5025460153521272, -4.1359030627651384e-25, -6.445391333013192e-21, 0.0, -0.5025460289115994, -1.232595164407831e-32, 2.524354896707238e-29, 0.5025460365546747, 8.271806125530277e-25, -5.270662514289884e-19, 0.0, 0.9951177457377541, -0.9544679522846543, -9.827240336768295e-07, -7.470284647089626e-06, 0.009212921879711206, 0.16866788061896199, -0.45479115422606253, -1.798190024887656e-10, 0.5025460365544933, 6.574117003442608, 5.7690213771475346e-11]",628.2820737704601,12.465814773578508,6.589069090649509,142.40400647685667,-0.8624839600746045,-0.0791171277003998,-0.27773174732146033
NewtonRaphson,128,4,"[0.0, -5.739718509874451e-42, 8.271806125530277e-25, 1.5076407318696525, 0.0, 0.0, -1.5581935267723486, 1.3644853747319524e-16, 0.0, 0.0, 2.524354896707238e-29, 2.524354896707238e-29, -1.88079096131566e-37, -0.5025460365546747, -0.5025460365478998, 6.462348535570529e-27, 0.9946285219143032, -1.925929944387236e-34, -7.431542683147135e-06, -0.9949591257654099, 0.9949586376523349, 0.0, 5.605193857299268e-45, -0.9949586376591962, 0.0, 7.174648137343064e-43, 0.9949586376957106, -4.930380657631324e-32, 5.169878828456423e-26, 0.0, 0.0, 0.5025460365546746, -2.6727647100921956e-51, 0.5025460362457296, 8.602015923024099e-13, 1.9902131901437703, -2.938735877055719e-39, -0.5025460365546747, -3.0287428164617323, -3.6734198463196485e-40, 1.5661639194732013e-18, -4.591774807899561e-41, -7.174648137343064e-43, 9.62964972193618e-35, -0.994958641124576, -8.997078086616771e-20, 1.262177448353619e-29, -0.5025460361324677, -3.0814879110195774e-33, -0.5025460365546415, -7.703719777548943e-34, 0.0, -1.1911400820763599e-22, -1.0339757656912846e-25, -0.5028834760532865, 0.00557427327788064, -1.3799468363243257e-11, 1.925929944387236e-34, 0.0, 1.0073541255495604, -5.048709793414476e-29, 9.183549615799121e-41, 0.5025460365536777, 1.5076399338866364, 1.6841254207714852e-13, 1.5075967956725524, 0.0, -22.36585310068279, 0.0, 0.0, 0.0, 3.5279992937802938, 0.0, -6.704499814412859e-05, -0.5025460365546747, 7.742251121895666e-13, 0.0, 4.81482486096809e-35, 8.96831017167883e-44, -0.5025460365546747, 1.1754943508222875e-38, 0.0, 0.9949586400804302, 8.077935669463161e-28, -8.793009723118139e-14, 4.0389678347315804e-28, 4.516182472888777e-05, -7.703719777548943e-34, 8.077935669463161e-28, 0.0, 1.793662034335766e-43, 0.7170065821884742, -5.86305618177586e-21, 0.0, 0.0, -0.9949586376523966, -4.81482486096809e-35, 0.0, 6.525304467998525e-55, 9.4039548065783e-38, -0.9949586789177125, 1.5777218104420236e-30, 3.0814879110195774e-33, -3.2492295665024e-14, 0.0, 0.0, 0.5025460365546747, -4.591774807899561e-41, -1.504632769052528e-36, 0.0, -0.5025460365546747, -1.3684555315672042e-48, 2.802596928649634e-45, 0.5025460365546747, 9.183549615799121e-41, 0.0, 0.0, 0.9949586401068519, -0.9960245601273684, 1.2425973336220586e-17, 5.458272688810186e-15, -1.0252148052567259e-05, -0.11399921730028839, -0.5039159400192131, 0.0, 0.5025460365546747, 6.53116321170346, 1.2924697071141057e-26]",1064.5482551512882,24.376023967161363,14.697742982736383,120.19073357703988,-0.7435477423564838,-0.6943794827102069,-0.9554296618321918
NewtonRaphson,128,5,"[0.0, -6.372367644529809e-58, 9.183549615799121e-41, 1.5076407318703586, 0.0, 0.0, -1.5054264432262825, 2.465190328815662e-32, 0.0, 0.0, 2.802596928649634e-45, 2.802596928649634e-45, -2.088097429759528e-53, -0.5025460365546747, -0.5025460365546747, 7.174648137343064e-43, 0.9949586489175414, -2.1382117680737565e-50, 5.3737904696839894e-15, -0.9949586376523585, 0.9949586376523348, 0.0, 6.223015277861142e-61, -0.9949586376523347, 0.0, 7.965459555662261e-59, 0.9949586376523348, -5.473822126268817e-48, 5.739718509874451e-42, 0.0, 0.0, 0.5025460365546747, -2.967364920549937e-67, 0.5025460365546747, 0.0, 1.9899122513181964, -3.2626522339992623e-55, -0.5025460365546747, -2.984314726188411, -4.078315292499078e-56, 1.925929944387236e-34, -5.0978941156238473e-57, -7.965459555662261e-59, 1.0691058840368783e-50, -0.9949586376523348, -1.2037062152420224e-35, 1.401298464324817e-45, -0.5025460365546747, -3.4211388289180104e-49, -0.5025460365546747, -8.552847072295026e-50, 0.0, 0.0, -1.1479437019748901e-41, -0.5025460302941186, -2.2689266274905986e-06, 0.0, 2.1382117680737565e-50, 0.0, 0.9949489057223958, -5.605193857299268e-45, 1.0195788231247695e-56, 0.5025460365546747, 1.507640731870262, 2.524354896707238e-29, 1.5076407315786298, 0.0, -22.7174203443474, 0.0, 0.0, 0.0, 3.517808332967062, 0.0, 3.945872559360693e-12, -0.5025460365546747, 1.0097419586828951e-28, 0.0, 5.345529420184391e-51, 9.956824444577827e-60, -0.5025460365546747, 1.305060893599705e-54, 0.0, 0.9949586376523349, 8.96831017167883e-44, 0.0, 4.484155085839415e-44, -1.2060306095809659e-12, -8.552847072295026e-50, 8.96831017167883e-44, 0.0, 1.9913648889155653e-59, -0.040703703182750295, -7.52316384526264e-37, 0.0, 0.0, -0.9949586376523348, -5.345529420184391e-51, 0.0, 7.24454326306137e-71, 1.044048714879764e-53, -0.9949586376523349, 1.7516230804060213e-46, 3.4211388289180104e-49, -6.310887241768095e-30, 0.0, 0.0, 0.5025460365546747, -5.0978941156238473e-57, -1.6704779438076223e-52, 0.0, -0.5025460365546747, -1.5192908393215678e-64, 3.111507638930571e-61, 0.5025460365546747, 1.0195788231247695e-56, 0.0, 0.0, 0.9949586376523349, -0.9949587343085742, 1.5407439555097887e-33, 7.888609052210118e-31, 1.4108748281542287e-14, 0.024382113965615737, -0.5025459077293012, 0.0, 0.5025460365546747, 6.53333859617987, 1.4349296274686127e-42]",1061.2761899021323,24.678212982718417,0.8496640081987283,24.650234295128495,-0.31558967439642366,0.0030736655039568387,-0.012396977290642413
NewtonRaphson,128,6,"[0.0, -7.074749280333369e-74, 1.0195788231247695e-56, 1.5076407318703584, 0.0, 0.0, -1.5076401320138246, 2.7369110631344083e-48, 0.0, 0.0, 3.111507638930571e-61, 3.111507638930571e-61, -2.3182538441796384e-69, -0.5025460365546747, -0.5025460365546747, 7.965459555662261e-59, 0.9949586376523348, -2.3738919364399497e-66, -7.888609052210118e-31, -0.9949586376523348, 0.9949586376523348, 0.0, 6.908934844075556e-77, -0.9949586376523347, 0.0, 8.843436600416711e-75, 0.9949586376523348, -6.077163357286271e-64, 6.372367644529809e-58, 0.0, 0.0, 0.5025460365546747, -3.2944368572595385e-83, 0.5025460365546747, 0.0, 1.9899122337085497, -3.622271631530685e-71, -0.5025460365546747, -2.984855790447024, -4.527839539413356e-72, 2.1382117680737565e-50, -5.659799424266695e-73, -8.843436600416711e-75, 1.1869459682199748e-66, -0.9949586376523348, -1.3363823550460978e-51, 1.5557538194652854e-61, -0.5025460365546747, -3.7982270983039195e-65, -0.5025460365546747, -9.495567745759799e-66, 0.0, 0.0, -1.2744735289059618e-57, -0.5025460365546747, 1.529343397256057e-16, 0.0, 2.3738919364399497e-66, 0.0, 0.9949586376617273, -6.223015277861142e-61, 1.131959884853339e-72, 0.5025460365546747, 1.5076407318703586, 2.802596928649634e-45, 1.5076407318703584, 0.0, -22.511861017293537, 0.0, 0.0, 0.0, 3.5178591372537604, 0.0, 0.0, -0.5025460365546747, 1.1210387714598537e-44, 0.0, 5.934729841099874e-67, 1.105429575052089e-75, -0.5025460365546747, 1.448908652612274e-70, 0.0, 0.9949586376523348, 9.956824444577827e-60, 0.0, 4.9784122222889134e-60, 0.0, -9.495567745759799e-66, 9.956824444577827e-60, 0.0, 2.210859150104178e-75, 0.0009065451281631068, -8.352389719038111e-53, 0.0, 0.0, -0.9949586376523348, -5.934729841099874e-67, 0.0, 8.043058733543795e-87, 1.1591269220898192e-69, -0.9949586376523348, 1.9446922743316068e-62, 3.7982270983039195e-65, -7.006492321624085e-46, 0.0, 0.0, 0.5025460365546747, -5.659799424266695e-73, -1.8546030753437107e-68, 0.0, -0.5025460365546747, -1.6867516709168837e-80, 3.454467422037778e-77, 0.5025460365546747, 1.131959884853339e-72, 0.0, 0.0, 0.9949586376523348, -0.9949586376523357, 1.7105694144590052e-49, 8.758115402030107e-47, 0.0, -0.0001915705647317703, -0.5025460365546738, 0.0, 0.5025460365546747, 6.533341636894317, 1.5930919111324523e-58]",1059.4748057350937,24.489282575205557,0.2111755467224277,40.347188370898984,-0.6590229100686803,0.001697375465669022,0.0076557572319018215
NewtonRaphson,128,7,"[0.0, -7.854549544476363e-90, 1.131959884853339e-72, 1.5076407318703584, 0.0, 0.0, -1.5076407318703038, 3.0385816786431356e-64, 0.0, 0.0, 3.454467422037778e-77, 3.454467422037778e-77, -2.5737787947340145e-85, -0.5025460365546747, -0.5025460365546747, 8.843436600416711e-75, 0.9949586376523348, -2.635549485807631e-82, -8.758115402030107e-47, -0.9949586376523348, 0.9949586376523348, 0.0, 7.670458539527698e-93, -0.9949586376523347, 0.0, 9.818186930595453e-91, 0.9949586376523348, -6.747006683667535e-80, 7.074749280333369e-74, 0.0, 0.0, 0.5025460365546747, -3.65755965210328e-99, 0.5025460365546747, 0.0, 1.9899122337085497, -4.021529366771898e-87, -0.5025460365546747, -2.9848557010394834, -5.026911708464872e-88, 2.3738919364399497e-66, -6.28363963558109e-89, -9.818186930595453e-91, 1.3177747429038154e-82, -0.9949586376523348, -1.4836824602749686e-67, 1.727233711018889e-77, -0.5025460365546747, -4.2168791772922093e-81, -0.5025460365546747, -1.0542197943230523e-81, 0.0, 0.0, -1.4149498560666738e-73, -0.5025460365546747, 2.465190328815662e-32, 0.0, 2.635549485807631e-82, 0.0, 0.9949586376523348, -6.908934844075556e-77, 1.256727927116218e-88, 0.5025460365546747, 1.5076407318703584, 3.111507638930571e-61, 1.5076407318703584, 0.0, -22.61486512995456, 0.0, 0.0, 0.0, 3.5178591381704414, 0.0, 0.0, -0.5025460365546747, 1.2446030555722283e-60, 0.0, 6.588873714519077e-83, 1.2272733663244316e-91, -0.5025460365546747, 1.608611746708759e-86, 0.0, 0.9949586376523348, 1.105429575052089e-75, 0.0, 5.527147875260445e-76, 0.0, -1.0542197943230523e-81, 1.105429575052089e-75, 0.0, 2.4545467326488633e-91, -9.75478631638077e-09, -9.273015376718553e-69, 0.0, 0.0, -0.9949586376523348, -6.588873714519077e-83, 0.0, 8.929588994392773e-103, 1.2868893973670072e-85, -0.9949586376523348, 2.1590421387736112e-78, 4.2168791772922093e-81, -7.778769097326427e-62, 0.0, 0.0, 0.5025460365546747, -6.28363963558109e-89, -2.0590230357872116e-84, 0.0, -0.5025460365546747, -1.8726705418768793e-96, 3.835229269763849e-93, 0.5025460365546747, 1.256727927116218e-88, 0.0, 0.0, 0.9949586376523348, -0.9949586376523348, 1.8991135491519597e-65, 9.723461371658034e-63, 0.0, 9.205141382755307e-11, -0.5025460365546747, 0.0, 0.5025460365546747, 6.533341636900524, 1.7686873200833423e-74]",1061.6573428488152,24.584002925791967,0.10300828008720808,3.7182345514026633,0.9999584753254476,-0.002060017946540249,-0.0038678287244850087
NewtonRaphson,128,8,"[0.0, -8.720301752336693e-106, 1.256727927116218e-88, 1.5076407318703584, 0.0, 0.0, -1.5076407318703584, 3.3735033418337674e-80, 0.0, 0.0, 3.835229269763849e-93, 3.835229269763849e-93, -2.8574684782056875e-101, -0.5025460365546747, -0.5025460365546747, 9.818186930595453e-91, 0.9949586376523348, -2.926047721682624e-98, -9.723461371658034e-63, -0.9949586376523348, 0.9949586376523348, 0.0, 8.515919680016301e-109, -0.9949586376523347, 0.0, 1.0900377190420866e-106, 0.9949586376523348, -7.490682167507517e-96, 7.854549544476363e-90, 0.0, 0.0, 0.5025460365546747, -4.060706939705039e-115, 0.5025460365546747, 0.0, 1.9899122337085497, -4.464794497196387e-103, -0.5025460365546747, -2.9848557010394816, -5.5809931214954833e-104, 2.635549485807631e-82, -6.976241401869354e-105, -1.0900377190420866e-106, 1.463023860841312e-98, -0.9949586376523348, -1.6472184286297693e-83, 1.9176146348819244e-93, -0.5025460365546747, -4.6816763546921983e-97, -0.5025460365546747, -1.1704190886730496e-97, 0.0, 0.0, -1.5709099088952725e-89, -0.5025460365546747, 2.7369110631344083e-48, 0.0, 2.926047721682624e-98, 0.0, 0.9949586376523348, -7.670458539527698e-93, 1.3952482803738708e-104, 0.5025460365546747, 1.5076407318703584, 3.454467422037778e-77, 1.5076407318703584, 0.0, -22.627497014538793, 0.0, 0.0, 0.0, 3.517859138170441, 0.0, 0.0, -0.5025460365546747, 1.3817869688151111e-76, 0.0, 7.31511930420656e-99, 1.3625471488026082e-107, -0.5025460365546747, 1.7859177988785547e-102, 0.0, 0.9949586376523348, 1.2272733663244316e-91, 0.0, 6.136366831622158e-92, 0.0, -1.1704190886730496e-97, 1.2272733663244316e-91, 0.0, 2.7250942976052165e-107, 1.3234889800848443e-23, -1.0295115178936058e-84, 0.0, 0.0, -0.9949586376523348, -7.31511930420656e-99, 0.0, 9.913835302014255e-119, 1.4287342391028437e-101, -0.9949586376523348, 2.3970182936024055e-94, 4.6816763546921983e-97, -8.636168555094445e-78, 0.0, 0.0, 0.5025460365546747, -6.976241401869354e-105, -2.28597478256455e-100, 0.0, -0.5025460365546747, -2.07908195312898e-112, 4.257959840008151e-109, 0.5025460365546747, 1.3952482803738708e-104, 0.0, 0.0, 0.9949586376523348, -0.9949586376523348, 2.1084395886461046e-81, 1.0795210693868056e-78, 0.0, 0.0, -0.5025460365546747, 0.0, 0.5025460365546747, 6.533341636900524, 1.9636373861190906e-90]",1061.6813897697834,24.595623516233033,0.012631884584237911,0.13460822072610767,0.9999999999994581,-2.2650359958587556e-05,-0.0004726891090984201
NewtonRaphson,128,9,"[0.0, -9.681479787123296e-122, 1.3952482803738708e-104, 1.5076407318703584, 0.0, 0.0, -1.5076407318703584, 3.745341083753759e-96, 0.0, 0.0, 4.257959840008151e-109, 4.257959840008151e-109, -3.1724272966445615e-117, -0.5025460365546747, -0.5025460365546747, 1.0900377190420866e-106, 0.9949586376523348, -3.248565551764031e-114, -1.0795210693868056e-78, -0.9949586376523348, 0.9949586376523348, 0.0, 9.454570104612593e-125, -0.9949586376523347, 0.0, 1.210184973390412e-122, 0.9949586376523348, -8.31632781251592e-112, 8.720301752336693e-106, 0.0, 0.0, 0.5025460365546747, -4.5082903407156913e-131, 0.5025460365546747, 0.0, 1.9899122337085497, -4.9569176510071274e-119, -0.5025460365546747, -2.984855701039481, -6.196147063758909e-120, 2.926047721682624e-98, -7.745183829698637e-121, -1.210184973390412e-122, 1.6242827758820155e-114, -0.9949586376523348, -1.82877982605164e-99, 2.1289799200040754e-109, -0.5025460365546747, -5.19770488282245e-113, -0.5025460365546747, -1.2994262207056124e-113, 0.0, 0.0, -1.7440603504673385e-105, -0.5025460365546747, 3.0385816786431356e-64, 0.0, 3.248565551764031e-114, 0.0, 0.9949586376523348, -8.515919680016301e-109, 1.5490367659397273e-120, 0.5025460365546747, 1.5076407318703584, 3.835229269763849e-93, 1.5076407318703584, 0.0, -22.627990553756028, 0.0, 0.0, 0.0, 3.5178591381704414, 0.0, 0.0, -0.5025460365546747, 1.5340917079055395e-92, 0.0, 8.121413879410078e-115, 1.512731216738015e-123, -0.5025460365546747, 1.982767060402851e-118, 0.0, 0.9949586376523348, 1.3625471488026082e-107, 0.0, 6.812735744013041e-108, 0.0, -1.2994262207056124e-113, 1.3625471488026082e-107, 0.0, 3.02546243347603e-123, 1.4693679385278594e-39, -1.142987391282275e-100, 0.0, 0.0, -0.9949586376523348, -8.121413879410078e-115, 0.0, 1.1006568214637918e-134, 1.5862136483222808e-117, -0.9949586376523348, 2.6612249000050942e-110, 5.19770488282245e-113, -9.588073174409622e-94, 0.0, 0.0, 0.5025460365546747, -7.745183829698637e-121, -2.5379418373156492e-116, 0.0, -0.5025460365546747, -2.308244654446434e-128, 4.727285052306297e-125, 0.5025460365546747, 1.5490367659397273e-120, 0.0, 0.0, 0.9949586376523348, -0.9949586376523348, 2.3408381773460992e-97, 1.1985091468012028e-94, 0.0, 0.0, -0.5025460365546747, 0.0, 0.5025460365546747, 6.533341636900524, 2.1800754380841732e-106]",1061.6814230227185,24.596077563509702,0.0004935392172349395,0.0002171602647393911,1.0,-3.1321011533994226e-08,-1.8460490597830575e-05
