iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8
0,0.00011515617370605469,105.95972272918146,349.03745541919284,0.0,0.0,0.0,0.0,105.95972272918146,0.0,2.8115456980264772,0.004626782952573528,-0.029666551482617733,0.1260520763889211,0.14645067910090784,-0.34729398486430935,0.7261754042835522,-0.14020842038094042,-0.08222941859104003
1,0.00047397613525390625,3049.6693120455166,4995.013396017992,-0.8836974441505833,152.09165210482396,3.490394730710529,-2778.1401399473775,105.95972272918146,0.0,4.387857680175155,0.024007158649750678,0.035502691311868215,-0.04109770632335566,-0.3136079569175517,-0.4239583717090806,-2.4185094952598885,1.274779101608769,0.12155849948540302
2,0.0009653568267822266,490943898.61229986,41748284.42613409,-0.9908662696813264,172.25015818294102,49.95019866739764,-16098166.676756736,105.95972272918146,0.0,46.3889434827327,0.047012881496247605,-0.021100684079844084,0.116351770785656,0.9984542367680475,5.055185363717618,47.09945592337007,2.751345064178616,3.1285759342942145
3,0.0011014938354492188,3.035721227172242e+24,2.9090849825471734e+19,-0.9999443799875306,179.39569639624682,417482.8442188949,-6.183438139781347e+17,105.95972272918146,0.0,417436.76994219323,0.06177765286732138,0.0359951177202983,0.3607342810651444,15.236761818229661,432.50446396115825,-417412.524527649,4385.052796486987,12.01130790417096
4,0.0012636184692382812,7.161856807436273e+71,9.84757317220164e+54,-0.9999999999999993,179.9999979086902,2.909084982547173e+17,-2.359194494979206e+49,105.95972272918146,0.0,2.909084982542999e+17,0.08861060979045929,0.04263069215332964,21.452473385749663,12195.208879808015,-1045748430.2482914,2.909084982542997e+17,11191388633.784441,38457364.04471045
5,0.0014693737030029297,9.40409193230438e+213,inf,-0.0,90.0,9.847573172201639e+52,-1.3130801390136644e+144,105.95972272918146,0.0,9.847573172201639e+52,0.11938491229370796,3.650178345016212,1006957.2657216564,-58267320218150.78,3.3576107588521946e+27,-9.847573172201639e+52,1.6924990195369716e+35,2.504943591047607e+20
6,0.0017969608306884766,inf,,,,inf,-inf,105.95972272918146,0.0,inf,1.8731583152405245,14702096.21117091,-2.3877487516943126e+20,8.733070190357891e+39,-1.5273134389400182e+83,3.8198617132801226e+159,1.9273669515186897e+102,5.72910586226722e+70
7,0.002686023712158203,,,,,,,,,,110157390.6437584,-1.4041977461733626e+28,4.6112558064455304e+61,-5.337918349288948e+123,1.4250970454689251e+250,-inf,,7.429486731612895e+204
8,0.0028541088104248047,,,,,,,,,,-6.187310386657514e+36,-2.590034929148538e+90,-1.3767893528398833e+186,-inf,-inf,,,
9,0.0031375885009765625,,,,,,,,,,6.4101400075706035e+127,1.426379955446817e+277,inf,,,,,
10,0.0035021305084228516,,,,,,,,,,inf,,,,,,,
11,0.003638029098510742,,,,,,,,,,,,,,,,,
12,0.003777027130126953,,,,,,,,,,,,,,,,,
13,0.003912210464477539,,,,,,,,,,,,,,,,,
14,0.004049539566040039,,,,,,,,,,,,,,,,,
15,0.004192352294921875,,,,,,,,,,,,,,,,,
16,0.004349946975708008,,,,,,,,,,,,,,,,,
17,0.004478931427001953,,,,,,,,,,,,,,,,,
18,0.0046062469482421875,,,,,,,,,,,,,,,,,
19,0.0047338008880615234,,,,,,,,,,,,,,,,,
20,0.004858732223510742,,,,,,,,,,,,,,,,,
21,0.004983425140380859,,,,,,,,,,,,,,,,,
22,0.005109071731567383,,,,,,,,,,,,,,,,,
23,0.005246162414550781,,,,,,,,,,,,,,,,,
24,0.005397796630859375,,,,,,,,,,,,,,,,,
25,0.0055255889892578125,,,,,,,,,,,,,,,,,
26,0.00564885139465332,,,,,,,,,,,,,,,,,
27,0.005773305892944336,,,,,,,,,,,,,,,,,
28,0.0058977603912353516,,,,,,,,,,,,,,,,,
29,0.0060214996337890625,,,,,,,,,,,,,,,,,
