iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0,0.00011944770812988281,55.57805319188849,105.81022008444677,0.0,0.0,0.0,0.0,55.57805319188849,0.0,5.614063709784823,-0.05814523719711916,-0.07777037221299136,-0.1264076935395188,-0.014868552094673608,-0.13115047796419882,-0.03928009017873733,-0.06146632663666918,0.04018476856461169,0.006766510793070567,0.016322440255057923,-0.05510882988840443,0.16020840965096625,0.025439204313350432,0.020671645430091253,-0.05443695635855958,0.1380674529927776,0.15391871034173085,0.054012341768238326,0.1453856079267795,0.0013807925215068777,-0.01788366374439754,0.23792634366880855,-0.05565291057255122,0.04476229141788274,-0.12195310882939138,-0.009692426936845713,0.004847809385648531,-0.017481172911639004,0.02716150720043877,0.12732382766608483,0.06831909527106693,-0.06392780696367556
1,0.0011889934539794922,60.634957570796466,99.81730694762331,-0.9834970561741678,169.57640766890236,1.0580367703590543,-9.098743278121908,55.57805319188849,0.0,5.5712959653557075,-0.018036982791605614,0.14712725928109582,0.17656498077758415,0.0750432465763521,0.18375932711950893,0.10423265953110147,0.07682043668595745,-0.012721284673479813,0.01658948197638,-0.00018934161793598275,0.04207441183433942,-0.1375107144336654,0.047541918234515985,-0.0043759747777129335,0.047086849778254974,-0.04019521689246863,-0.08019625804598585,0.043130240353566135,-0.13381561954580992,0.06079768582130453,0.021231187065141422,-0.3290218142043854,0.18069434247690094,-0.041773977784727176,0.16036352133859166,0.05947648959326478,0.014917273756702865,0.03618242937793186,0.006373045804757279,-0.08179192065402441,-0.03623232370278065,0.07303518761546865
2,0.0013337135314941406,50.8579857735156,95.92207665957912,-0.9754560268998248,167.27955326822433,0.998062819224259,16.124315393253834,50.8579857735156,8.492682178118784,5.570956051624165,-0.00827136779473515,-0.03831154868496256,-0.08586074808523214,0.05927025622370302,-0.10452961872928662,0.00889052541749899,-0.04232757302740005,0.04390410250985931,0.0032770475825596133,0.020785661622722457,-0.046293240046855505,0.14814099893780627,0.007979920337444588,0.028028206336485575,-0.03589498289820012,0.07874571709926712,0.09329490620903341,-0.03439281092273838,0.1373418944220471,-0.002025417232561416,-0.02214461737529468,0.2608630529203407,-0.0015453074528925803,0.10139270996322329,-0.11854284073071653,0.013614293804125842,0.014042527882785934,-0.015689520229455092,0.014078671638877441,0.11734656928445314,0.059883711040389115,-0.07043239366875312
3,0.0014674663543701172,56.81469145837543,97.17764387860841,-0.9963729091711305,175.1185572298197,0.9591644930423375,-11.71242941351758,50.8579857735156,8.492682178118784,5.653820117349129,0.013208219753397381,0.07265911627721916,0.092728896901358,-0.051207554030274424,0.13453095461561307,0.031216004989295908,0.05620984864813512,-0.020990855521049248,0.020750347015068175,-0.005207854165046252,0.040890912354824824,-0.13493895739201986,0.05669650439834599,-0.012526298098958645,0.0470691540435194,-0.030340955753817428,-0.0789072749451522,0.05380997144815902,-0.12918776150546826,0.05994602656781205,0.019540305976069854,-0.3176339055232242,0.15712495365793924,-0.1357102863563368,0.1617306165603426,0.035013497354078126,0.0051460093159691155,0.03534197942812699,0.012658024035900781,-0.07765994971092324,-0.03137773555169367,0.07748465835358492
4,0.0016062259674072266,52.26787117212737,102.41039761135079,-0.9961222959422189,174.95262700862844,0.9718767156423683,8.002895324318056,50.8579857735156,8.492682178118784,5.560319941345516,0.036749795276806864,-0.02845042794737737,-0.08622680454278767,0.06245211366806114,-0.10500651846579265,0.031164837046318204,-0.04086819871188238,0.04618150936047402,-0.0006906200473041635,0.02536873586312838,-0.04408455615022326,0.1403475617494155,-0.004908626315086442,0.036929452018159316,-0.03382333228619154,0.06476907742523605,0.08726673442353802,-0.050731772780750625,0.13525593354004026,-0.0039747485115887715,-0.017528964132544993,0.2733046730909832,-0.03932142879542028,0.13015783412904386,-0.10236514134872454,0.037180165688028254,0.01782500471969941,-0.014347388902024347,0.0056763434538667674,0.1110829280921164,0.054499241811747645,-0.07559354358267484
5,0.001804351806640625,62.346170001991105,108.56722990169507,-0.996102191571906,174.93955111204713,1.024049885153871,-19.28201513444867,50.8579857735156,8.492682178118784,5.676915443060572,0.051672444074942134,0.061645523819681844,0.09050422869115612,-0.05603405567478173,0.12647320647065655,0.0050132295441161975,0.05640041416639459,-0.02414471495547188,0.024992226024138847,-0.010371427984872523,0.041899061402912594,-0.13296722122114116,0.06372540655833998,-0.022908832422544954,0.04839098939336536,-0.022413806328247368,-0.08082840677163164,0.06013324275853808,-0.12478448340650886,0.060853325954491,0.018674592699560653,-0.3828578681400416,0.18921119523231802,-0.17177127312545337,0.14745374210473253,0.005586418663881022,0.003410681661203504,0.03501022229272531,0.0171484778072915,-0.07461465431260456,-0.027958352179523097,0.08132722028902481
6,0.0019469261169433594,59.543065962468376,125.18127363063682,-0.9939393945005701,173.68875233865157,1.0857626745196745,4.496032457861018,50.8579857735156,8.492682178118784,5.531801981769837,0.08281476685941877,-0.016210031268567154,-0.08779461175152628,0.06591138453500513,-0.10836598965714975,0.04811088583791388,-0.043682220546635564,0.04857608670067029,-0.005370709861860692,0.03010469675479586,-0.045138956899479166,0.13481980087217635,-0.016687329881616392,0.04700361662390178,-0.033278217202685104,0.054895848857448276,0.08608167591195393,-0.059273960390069366,0.13188375500223085,-0.007247379871150747,-0.020384688491839057,0.34605775185046533,-0.036734535577388594,0.1857539002539777,-0.08088259141761409,0.057683099432154494,0.017043298947078983,-0.013272238662672513,-0.00013248080139842064,0.1067332205875069,0.05052205505101154,-0.07980603382400542
7,0.0020771026611328125,84.38645842047758,152.52185243206893,-0.9882597714485679,171.21176388708045,1.2517562889118636,-41.72340146822247,50.8579857735156,8.492682178118784,5.724763007659364,0.09345310287031144,0.05598362003468596,0.08952276422366781,-0.06150323706615611,0.12333551079177801,-0.014479447087123995,0.06102287053492944,-0.027372830919336982,0.029305990733562767,-0.01625794820917117,0.043969863317114735,-0.132314339380842,0.07020343004397606,-0.0339684480874688,0.05104930519446847,-0.015440199506241606,-0.08467569246857004,0.06496986295684817,-0.12045970089144795,0.06265314636096792,0.01287461252019793,-0.5487925943090908,0.26997755382277366,-0.25223532473417704,0.1550101148668058,-0.022683114599140228,0.008312565331320795,0.033965523818296546,0.020522366469029916,-0.07218400660038451,-0.025350477884329384,0.08513639838264303
8,0.002211332321166992,113.82170034517507,278.2131034590086,-0.9667925370828578,165.193081669591,1.5252694324925353,-34.88147562495005,50.8579857735156,8.492682178118784,5.460339985061325,0.12938261180971458,-0.0002869332921781875,-0.09015139909597872,0.06930382837333542,-0.11296561336616898,0.061690107613659936,-0.04937187428821421,0.052103530255271854,-0.010368044958660064,0.035508892767187925,-0.047889451053559864,0.13083960094585187,-0.027427189867175933,0.05776385369992148,-0.03343813181681038,0.046268140526234354,0.08743569725788497,-0.06438755486534276,0.12805463403491263,-0.012619898828075737,-0.013468352661082296,0.6485765886054642,-0.004198234878601326,0.3309018526769662,-0.03980266155253373,0.09045342126574885,0.013589691910410623,-0.01191875708768516,-0.00445702411330497,0.1034440936280929,0.04772518117137914,-0.08378513400625476
9,0.002341032028198242,986.7323379255121,1892.71782676342,-0.901465709979733,154.35140212637967,2.782288795476408,-766.9105582970145,50.8579857735156,8.492682178118784,6.16166548401992,0.13790077833786102,0.053863314479073506,0.08997810398569087,-0.06714078052120741,0.1228908732790262,-0.030500835449226812,0.0679469272888412,-0.031116085492575857,0.0345730001341452,-0.023131603199568085,0.046764991365057226,-0.13205891295645014,0.07580760450317273,-0.04582879409255287,0.05473975505119792,-0.009225805422710363,-0.09015048559598321,0.06881930963393051,-0.11730493209700527,0.06631010128939717,-0.0007699702126547428,-1.7434607977143814,0.8601945046584998,-0.5151503847324588,0.2654690757582101,-0.0672885341455878,0.0216429116697621,0.032828303180767106,0.022918617971798633,-0.06998802083808608,-0.02374050245738557,0.08854294144011807
