method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
GradientDescent,8,0,"[-0.2793278890250246, -0.9898145452304159, 3.0649731611138735, 0.6819005952815487, 1.0951414371953327, -1.0073477549749357, 0.23301152407359838, 1.1562803964831625]",8862.814551281266,3.8226345557029062,,11366.58545323637,,,
GradientDescent,8,1,"[-0.15745839080841276, -1.5978676756276906, -8.037219337414307, 2.5968494572186014, 0.002268763628664905, -0.24700375718669276, 0.49360327348407607, 0.9358831912567502]",400591.96419050696,9.752995566918745,11.36658545323637,201661.1235600507,-0.9737546032062987,-44.19918157743634,-1.5513805792312687
GradientDescent,8,2,"[-0.05294284937956892, 5.500683641809985, 193.42212013717315, 7.991147704122487, 1.3523117321396116, -0.23784874975055958, 0.5447741579598729, 0.7974353913242394]",139909953340.91187,192.60949603346427,201.6611235600507,2893956294.740311,-0.9989245415747581,-349257.0127602754,-18.74875254601548
GradientDescent,8,3,"[-0.16726635152966773, 363.39884373387935, -2893753.6911662593, 7289.003960971821, 12.734960405580988, 0.13149879535790154, 0.5571420746639292, 0.6973040896955692]",7.012070091691425e+27,2893763.891391539,2893956.2947403113,9.69269792231194e+21,-0.9999968269750149,-5.011845064807827e+16,-15022.993889111118
GradientDescent,8,4,"[-24.476819402055014, -439830402.5753016, 9.692697922308927e+18, 1519857444013.188, 10625100.444603305, 32.57117520235025, 0.5362803561799514, 0.6199247300286208]",8.826300549749874e+77,9.692697922309046e+18,9.69269792231194e+18,3.642453575050581e+59,-0.9999999999999876,-1.2587296524899435e+50,-3349512360403.7974
GradientDescent,8,5,"[4306265573.890468, -1.6712230773726121e+27, -3.6424535750505807e+56, 1.7385350599182128e+37, 4.615135312609768e+23, 22578551877793.188, 212.67753095146557, 0.5534591081077957]",1.7602570836221203e+228,3.6424535750505807e+56,3.6424535750505807e+56,inf,-0.0,-1.9943316836995808e+150,-3.757935720525226e+37
GradientDescent,8,6,"[-2.8786921936944096e+36, 2.453611803624496e+83, 1.9330454566989796e+169, 2.443304431621375e+112, 6.041076310954299e+73, 4.259894330325827e+46, 1.0195820097963966e+26, 9046.789201608806]",inf,inf,inf,,,-inf,-inf
GradientDescent,8,7,"[-2.8252772580846975e+119, 1.8912687556067056e+252, -inf, nan, 1.1930654423896127e+224, 7.298920289742547e+146, 3.6293399411084205e+92, 2.079094949400919e+51]",,,,,,,
GradientDescent,8,8,"[-inf, -inf, nan, nan, nan, nan, 1.0654847479203085e+293, 2.634421681624975e+184]",,,,,,,
GradientDescent,8,9,"[nan, nan, nan, nan, nan, nan, nan, inf]",,,,,,,
GradientDescent,8,10,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,11,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,12,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,13,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,14,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,15,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,16,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,17,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,18,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,19,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,20,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,21,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,22,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,23,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,24,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,25,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,26,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,27,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,28,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
GradientDescent,8,29,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,
