iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.00012826919555664062,24.882764817868264,57.74791949427404,0.0,0.0,2.3407527077195494,-1.9785146656158614
1,0.0013537406921386719,16.37764458463716,60.496198801920684,-0.9897786807871298,171.80098420502515,1.7649837521741172,-2.023438216128479
2,0.0015544891357421875,12.82734597428677,54.82135076297854,0.8001162191534616,36.8587981006254,1.8369745079337427,-1.9311885020887076
3,0.0017278194427490234,29.25195949603164,52.06091999445202,-0.9719681835650388,166.40175034914554,2.4018497054003136,-2.072819127415862
4,0.00189208984375,32.442192531539405,39.28624369072309,-0.497087676147991,119.80750852775684,2.498840797665971,-1.8811889157852666
5,0.0020542144775390625,32.444506308702046,41.091593719859084,-0.9992087646041684,177.72060745396655,2.5315734876193683,-2.097840910660203
6,0.0022356510162353516,29.50883962433292,55.538534296904324,-0.5169912735347627,121.13064760089289,2.6342468629511306,-1.8885183614211571
7,0.0023937225341796875,18.822852556065055,63.07286280211962,-0.9740989037390535,166.93111373518747,3.143311498462622,-2.067315567785426
8,0.0025539398193359375,14.393204224512976,33.42416575228988,0.30349879143779085,72.33212961797516,3.046103515867102,-1.9290809814616372
9,0.002713441848754883,23.789844450407397,59.10650345119544,-0.9003926252762,154.20972416318165,2.718174394412822,-2.036817803305921
10,0.0031502246856689453,13.264171385372203,15.938941912212874,-0.29962371534904814,107.43500400434455,2.9843036337946187,-1.9488824775707496
11,0.0033261775970458984,23.197059292307607,70.30373334020409,-0.2335096854862217,103.50379010820683,3.2261225689965047,-2.0290934641166145
12,0.0034492015838623047,21.459642934540117,59.68058885891629,-0.9978828823149398,176.27104810314924,2.757930691855035,-1.946321680860659
13,0.0035665035247802734,14.551156184587741,34.63003983257748,0.618710694012961,51.77795647019061,2.908787036150842,-2.0408327638788615
14,0.0036835670471191406,30.50188273858165,66.90192299771886,-0.9707698304870495,166.1127297380546,3.327017011957098,-1.9256177790831506
15,0.003799915313720703,15.877548102379617,47.13049799731743,0.49433810272131473,60.37388645093132,3.0806700874875363,-2.0664666663125497
16,0.0039179325103759766,31.809794498322887,34.903802975212294,-0.4340102578227883,115.7223317558804,2.492420066115955,-1.8973434373390625
17,0.00403594970703125,11.866612309505456,52.72113341515128,-0.8349142497217082,146.6069103449213,1.883226184998842,-2.0851991950279074
18,0.004163265228271484,20.729488058633827,68.17269846589708,0.260917304132893,74.87550132051712,1.7181314522630853,-1.8921834227027747
19,0.0043337345123291016,14.168965938179124,64.16629621184735,-0.9998414398635035,178.9796706617859,2.1507686934236494,-2.0745800733066484
20,0.0044519901275634766,9.087046556826904,28.725443787838586,-0.5415222262419246,122.78732362075041,1.9869621833449151,-1.9133928513886342
21,0.004569530487060547,12.304956069366874,53.312966541907535,-0.4415893640457599,116.2053328585596,1.8512538763857151,-2.0551967885256017
22,0.004687070846557617,16.308896338899206,68.04878491073869,-0.9896054003533611,171.73165811617773,2.1974754821527576,-1.9281060646771098
23,0.004804849624633789,11.302355988168241,47.93418512889874,-0.9880069913202044,171.11746958600247,1.8707282349983387,-2.0495540807018946
24,0.004922628402709961,8.774023929514462,24.665234178218277,-0.5603790064890176,124.08201261906763,1.9952639741310394,-1.9252859481203972
25,0.00503849983215332,10.714467520835955,45.48061031787201,-0.5233207992984471,121.55526892681047,2.0862060028984644,-2.0594466438386565
26,0.005162477493286133,15.222590190551035,63.35899881546419,-0.9895555549688034,171.71182261252278,1.8025075297572615,-1.9097204163913695
27,0.005296230316162109,11.927088711737792,53.77843938176289,-0.9879963308548313,171.11351473730727,2.1055747373999734,-2.0743072545649657
28,0.005413055419921875,9.890623050883104,37.28470171165491,-0.8839369345059731,152.12098266782567,1.9493074726915016,-1.8979668925905377
29,0.0055294036865234375,9.554028550378312,34.670352306459684,-0.7611386360202873,139.56468060572598,1.966467061203615,-2.0771281548846234
30,0.005645275115966797,10.753489454613796,45.37070933150146,-0.8655426171532756,149.94472290341338,2.0740443922452836,-1.9040281957057712
31,0.005762577056884766,12.79009229929228,56.142484769372054,-0.9754729638922798,167.2839611183715,1.8475435865341732,-2.066441068539753
32,0.005880117416381836,12.268071994580964,54.98257022421706,-0.999598898130406,178.3771458485837,2.1209219389781375,-1.9164380295884034
33,0.005995750427246094,10.696847833732583,44.4999402730832,-0.9937865925389541,173.60960542001504,1.8917651170511283,-2.0580508679612874
34,0.0061185359954833984,9.447798345319296,33.53675099797597,-0.9653113832578509,164.86457552348992,2.0427789195559307,-1.9202860373103556
35,0.00625920295715332,8.989422233421758,28.159096391355167,-0.9207493479118664,157.03587848788433,1.9710269151507085,-2.059757338083736
36,0.006376504898071289,9.092077316892333,28.812437347437623,-0.9242756901901813,157.55938747307383,1.98085345544179,-1.9137234732693436
37,0.006492137908935547,9.411148080662153,33.344908427028095,-0.9523127309114292,162.2343948148246,2.0254102678920454,-2.0682024287373393
38,0.006605625152587891,10.156059764886237,40.035812531070896,-0.9741229749897283,166.9372144029699,1.9251317223238977,-1.9048247076371152
39,0.006720304489135742,10.953230857162405,47.41758302934261,-0.9867721595246324,170.67042196999756,2.0811939054958644,-2.0735497232716553
40,0.006840229034423828,11.909641817486838,52.06017358933927,-0.9961844603856483,174.9932742916863,1.873167177422225,-1.9039947510950312
41,0.006957292556762695,11.468470011972574,50.88260577832847,-0.9999773656963956,179.61450209882383,2.0979443149431694,-2.0698666281188145
42,0.007073879241943359,10.848101513670652,45.456940415167104,-0.998329915214173,176.68817522262307,1.8956982651128769,-1.9107410822557933
43,0.007238149642944336,9.953916733801783,39.1236743598013,-0.9939053632442211,173.6710398288285,2.058524880161008,-2.063654482436136
44,0.007375001907348633,9.558619265595201,34.46565098451102,-0.9913190856024467,172.44499004295994,1.9379373904216353,-1.9152671607190697
45,0.007494449615478516,9.303409553023712,32.197986505793644,-0.9936602801022515,173.54490891739295,2.029469980170706,-2.062450585322473
46,0.007611274719238281,9.318798891738664,31.700198222072036,-0.997691457878149,176.1060522825578,1.955398698600954,-1.9134061768609782
47,0.007726430892944336,9.32803455874057,32.40596307088814,-0.9998736840264162,179.0893083832505,2.0235219258335784,-2.06628592750951
48,0.007842063903808594,9.519529186448146,33.824977275393756,-0.999593398341793,178.36605693474976,1.952010770883263,-1.9082347431784363
