iteration,timestamp,function_value,gradient_norm,x1,x2
0,0.00015926361083984375,-0.0018407750955943742,0.05746325640040922,2.6755606216114116,-2.9794369950342032
1,0.00024700164794921875,-0.0017835968642263486,0.05746325640040922,2.6765606214373814,-2.97843701615387
2,0.00032591819763183594,-0.0017279478213895068,0.05590709260233613,2.677559811227135,-2.977435679575416
3,0.000400543212890625,-0.0016738116344734567,0.054388076739706116,2.678557649503202,-2.9764320893200193
4,0.0014691352844238281,-0.0016211688505040629,0.0529063068017434,2.679553596470772,-2.975425361247954
5,0.0015299320220947266,-0.0015699968900499534,0.051461822249246156,2.6805471162326793,-2.9744146271942626
6,0.0015807151794433594,-0.001520270044708878,0.0500546067549411,2.681537678975146,-2.9733990387908102
7,0.0016322135925292969,-0.0014719594755230564,0.04868459187311419,2.682524763102634,-2.9723777709330252
8,0.001683950424194336,-0.0014250332093673852,0.047351661740702745,2.683507857301038,-2.9713500248625118
9,0.001735687255859375,-0.0013794561300704477,0.04605565893821021,2.684486462509693,-2.970315030848816
10,0.0017855167388916016,-0.0013351899607620325,0.044796391673619325,2.6854600937842372,-2.969272050464435
11,0.0018351078033447266,-0.001292193233694148,0.04357364249775326,2.6864282820342127,-2.968220378456453
12,0.0018894672393798828,-0.0012504212435517706,0.0423871788176196,2.6873905756213707,-2.967159344225831
13,0.0019898414611816406,-0.001209825980051761,0.041236765547784486,2.6883465418069057,-2.9660883129314017
14,0.0020415782928466797,-0.0011703560354193758,0.04012218033180017,2.6892957680382166,-2.965006686240114
15,0.0020952224731445312,-0.0011319564821272925,0.03904323187954538,2.690237863068246,-2.963913902748243
16,0.0021562576293945312,-0.001094568716075659,0.03799978210566304,2.691172457902892,-2.9628094381002765
17,0.0022056102752685547,-0.0010581302601785558,0.036991772922639166,2.692099206574402,-2.9616928048332563
18,0.0022525787353515625,-0.001022574523096876,0.03601925874247864,2.6930177867409637,-2.960563551974698
19,0.002299785614013672,-0.0009878305076125285,0.03508244597488262,2.693927900114903,-2.9594212644219566
20,0.002347707748413086,-0.0009538224628722195,0.03418174107564744,2.694829272723884,-2.9582655621302827
21,0.0023946762084960938,-0.0009204694744319513,0.033317808989521636,2.6957216550113317,-2.9570960991358626
22,0.0024416446685791016,-0.0008876849857049648,0.03249164412998707,2.696604821783874,-2.9559125624390186
23,0.002488374710083008,-0.000855376244051216,0.03170465631206879,2.697478572014942,-2.954714670771469
24,0.002536773681640625,-0.0008234436643430113,0.030958774246954274,2.698342728514778,-2.953502173270207
25,0.0025839805603027344,-0.0007917801023987741,0.030256569227440515,2.6991971374779564,-2.952274848079146
26,0.0026302337646484375,-0.0007602700301934398,0.029601401341057813,2.7000416679201367,-2.9510325008982385
27,0.0026772022247314453,-0.0007287886042314116,0.02899758974152374,2.70087621101617,-2.949774963498291
28,0.002724170684814453,-0.0006972006179083677,0.02845060691981324,2.7017006793518434,-2.9485020922182112
29,0.00276947021484375,-0.0006653593280942244,0.027967294221121635,2.7025150061015375,-2.9472137664598974
30,0.0028166770935058594,-0.000633105145547142,0.027556091735359563,2.703319144143868,-2.945909887194466
31,0.002873659133911133,-0.0006002641781229181,0.02722726996658649,2.7041130651270433,-2.944590375491972
32,0.002966165542602539,-0.0005666466150842119,0.02699314356007021,2.7048967584951806,-2.943255171085278
33,0.0030171871185302734,-0.0005320449401490402,0.02686823976170025,2.70567023048624,-2.9419042309772148
34,0.003064393997192383,-0.0004962319602590898,0.02686938822544677,2.7064335031115605,-2.940537528098733
35,0.0031290054321289062,-0.0004589586364094287,0.027015697517859573,2.7071866131262454,-2.9391550500243397
36,0.003177165985107422,-0.00041995170227722824,0.027328391131633285,2.7079296109988573,-2.9377567977497727
37,0.003223896026611328,-0.00037891105583543806,0.02783049502872297,2.7086625598880802,-2.9363427845356265
38,0.0032701492309570312,-0.00033550690865848283,0.028546399208893212,2.7093855346331814,-2.934913034819475
39,0.003316640853881836,-0.0002893766772420063,0.029501351267174614,2.710098620764295,-2.933467583197997
40,0.0033643245697021484,-0.00024012160039378345,0.03072096850545278,2.710801913537749,-2.932006473479657
41,0.0034112930297851562,-0.000187303066633381,0.03223086385052049,2.711495517000889,-2.9305297578076925
42,0.0034580230712890625,-0.00013043863559628207,0.03405646262309284,2.7121795430901123,-2.9290374958524223
43,0.003504037857055664,-6.899773770445373e-05,0.03622304655388866,2.7128541107651367,-2.927529754071329
44,0.0035517215728759766,-2.3970368766603736e-06,0.03875601299262099,2.713519345181878,-2.9260066050348628
45,0.0035979747772216797,7.000455815424117e-05,0.04168129808635579,2.714175376905712,-2.9244681268155484
46,0.0036444664001464844,0.00014891124723382916,0.045025893630793505,2.714822341166357,-2.922914402437691
47,0.003692150115966797,0.0002350960687216537,0.048818389098402505,2.7154603771551074,-2.9213455193847806
48,0.0037412643432617188,0.0003294070159108985,0.05308948619503443,2.716089627364726,-2.9197615691615746
49,0.003786325454711914,0.00043277354752204665,0.057872454117176446,2.7167102369718905,-2.918162646907792
50,0.0038340091705322266,0.0005462134970059109,0.06320351245087122,2.717322353261767,-2.91654885106035
51,0.003887653350830078,0.0006708403819826179,0.06912214194879412,2.7179261250939866,-2.914920283061133
52,0.003979921340942383,0.0008078711111341812,0.07567133082869071,2.7185217024090393,-2.913277047107377
53,0.00403141975402832,0.0009586340812104371,0.0828977669688562,2.71910923577391,-2.911619249941866
54,0.004080057144165039,0.001124577651458757,0.0908519860956625,2.7196888759655953,-2.9099470006802965
55,0.004141807556152344,0.0013072789767026112,0.09958848420741717,2.7202607735910163,-2.908260410673319
56,0.0041904449462890625,0.0015084531734381903,0.10916580005900581,2.7208250787417345,-2.906559593400944
57,0.00423884391784668,0.0017299627856607529,0.11964657112555918,2.7213819406818027,-2.904844664397183
58,0.004286289215087891,0.00197382750864881,0.13109756434839454,2.7219315075670343,-2.9031157412029795
59,0.00433349609375,0.0022422341196141104,0.1435896812329482,2.722473926193947,-2.9013729433456716
60,0.004379749298095703,0.002537546553963288,0.15719793550820502,2.72300934177663,-2.899616392343404
61,0.004425764083862305,0.0028623160549306856,0.17200140052026125,2.723537897749794,-2.8978462117330985
62,0.004472017288208008,0.003219291312551942,0.18808312275964112,2.7240597355962777,-2.8960625271207574
63,0.0045185089111328125,0.0036114284954102517,0.20552999735806815,2.724574994697332,-2.89426546625304
64,0.0045664310455322266,0.0040419010653590885,0.22443260099273774,2.7250838122040424,-2.8924551591092227
65,0.004613637924194336,0.004514109251604097,0.24488497737301218,2.725586322928297,-2.8906317380128
66,0.004660129547119141,0.005031689046225307,0.26698437033557504,2.7260826592517806,-2.888795337762131
67,0.004706382751464844,0.005598520568579967,0.2908308995273985,2.726572951051527,-2.8869460957796784
68,0.00475311279296875,0.006218735631220353,0.3165271737059828,2.7270573256406325,-2.8850841522795228
