iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0,0.00013017654418945312,111.67775772216253,204.21103234043719,0.0,0.0,0.0,0.0,111.67775772216253,0.0,5.76314716017579,-0.11487237070959401,-0.05865942414145936,-0.12759153883263255,0.04381638191154299,-0.022404827715391484,-0.16221332487931997,0.08294215256976901,-0.2248551709522338,0.2709742607309037,0.11765152854283481,0.12610736153245397,0.058250415822399544,0.009791499068872125,0.06503785335164174,0.07657018670185466,0.24416631765123092,-0.08824252610962066,0.28294860952534545,0.3226808838245373,-0.1615290779709342,0.0576444982083367,0.19198911327226187,-0.12805685108640408,-0.07766514432807481,0.05796053554441806,-0.14654614034113564,-0.18093995624907272,-0.013695976674597135,-0.04634993351891527,-0.22063356936323206,-0.1850056828241326,-0.26232039676175545
1,0.00043010711669921875,86.806779260623,164.9634322743861,0.9918572837019934,7.316736547529164,0.17888543525282505,22.270306074209316,86.806779260623,22.270306074209316,5.7207154815274555,-0.08324959428869594,-0.027036647590892852,-0.09596876226790874,0.01219360555853393,0.009217948766789358,-0.13059054830969455,0.051319376026292746,-0.19323239438506598,0.239351484155653,0.08602875249765984,0.09448458498462284,0.026627639376070336,0.041414274623535426,0.033415076858223716,0.044947410288055274,0.21254354106605153,-0.05661974955331708,0.2513258329619193,0.2910581072351298,-0.1299063013879718,0.026021734828549657,0.1603663366910774,-0.0964340745096843,-0.04604236777805764,0.026337759026226953,-0.1149233637621073,-0.1493171796690312,0.017926799840651694,-0.014727156981620595,-0.18901079277633653,-0.15338290623652295,-0.23069762017693235
2,0.0006134510040283203,74.07112816879724,141.61575905191788,0.9963777020346448,4.878214566523749,0.10697705125906037,14.671263235776863,74.07112816879724,33.67423408242573,5.69271003839327,-0.06642401488869513,-0.012160995939277,-0.07570901928381735,0.023246146512585757,0.007967679566726647,-0.10944777150456164,0.03606363538455175,-0.1715251402635726,0.21691649812725808,0.07096835462939254,0.07403364902231284,0.020727297026129264,0.01018378469411052,0.02077517518960058,0.028514650963021332,0.19198422373480434,-0.03677297394927491,0.2287785081165796,0.269971448590409,-0.10898486056949513,0.05761887667698883,0.14026909249910988,-0.07735170783035644,-0.028039925786623662,0.015571403148888045,-0.09541440955211503,-0.12956371136960082,0.025559812542508636,-0.0025394513231539236,-0.16853197522811447,-0.1332337966239026,-0.20949580925154357
3,0.0009927749633789062,65.59474794979761,125.75091737238907,0.9985263186606168,3.1109481377317714,0.07881473609744394,11.443568403174863,65.59474794979761,41.264268474132976,5.680975466031836,-0.05374546657200289,-0.0034631384128160393,-0.06091134964737048,0.01193024193942754,0.008595158906805577,-0.0929602629295496,0.026840827332633623,-0.1539134645270403,0.19876795927636967,0.05625912721306198,0.05934164077159713,0.015389455896846534,0.010836440285877873,0.014152055651622454,0.020376470428562714,0.17593517851321996,-0.022004430393869172,0.2103668251680876,0.25316818549509057,-0.09330725818605466,0.02837724777744462,0.1250899291146697,-0.06320595538919757,-0.016034423673049643,0.011243308776741734,-0.08066525979047362,-0.11422502735484905,0.0260361063603655,0.003237945927917719,-0.15250893469774252,-0.11772181480670195,-0.19260652518170002
4,0.0011515617370605469,59.38241651896695,112.63849696481228,0.9992037172141873,2.2866522161539944,0.0581650879433341,9.470775671834602,59.38241651896695,46.82699784615888,5.66445066511001,-0.04280969405216864,0.0018594699089605447,-0.048806379855457736,0.014918118970054912,0.00847306219429709,-0.079292780307754,0.020891260061089597,-0.13871055784201605,0.18304180633466782,0.053091628892797005,0.04794176227444282,0.013503255668595088,0.010344846056048356,0.011569330984203926,0.0166938110660003,0.1624710784112551,-0.010393818606531812,0.1944431512570727,0.23879240999139315,-0.07985025071062606,0.024063545656542534,0.11235611343603055,-0.05187626066303483,-0.007659238571499114,0.009566290549206203,-0.06865975837538771,-0.10133793269231384,0.024104008854818813,0.006005174629840083,-0.139030690201515,-0.10487624270951257,-0.17820616875406034
5,0.0012836456298828125,54.56731082267973,101.99427883005737,0.9991762385947774,2.325777517113461,0.052200102265841514,8.108638850608678,54.56731082267973,51.13860455684023,5.653736433560115,-0.032664690995941166,0.005104449847537139,-0.038836049174282815,0.010827918966795639,0.008771190070671066,-0.06760202825520496,0.016947926637751742,-0.12515830613527126,0.16923834086387576,0.03749641359777009,0.03915522202699015,0.012254991053035277,0.010307881471702416,0.010667401383154857,0.015117906781163655,0.1507221021414918,-0.0010999064020944666,0.18023289559053038,0.22603228807875067,-0.0682433994605809,0.020100417023423647,0.10142480084402028,-0.042449511423572485,-0.001763663086677394,0.00900933684413168,-0.05851614511559777,-0.09008519280991288,0.02161862191399421,0.007296989074392636,-0.12725029431632884,-0.09382207492906655,-0.16547325542122476
6,0.0014121532440185547,50.71907844561777,92.39625224637867,0.9989668437619946,2.6047019166676137,0.045101946657716364,7.0522668591220485,50.71907844561777,54.584440554582756,5.639623601847314,-0.022852602576119947,0.007030986870314853,-0.03037444866452179,0.012169157726379718,0.008841041121358313,-0.057417681132269575,0.014297683444067535,-0.11285471926985316,0.1564802085275777,0.04798093925319889,0.0320207646074048,0.011519821015355055,0.010249649034975957,0.010390739919816122,0.014351946342039928,0.14021082823847814,0.006328709387483375,0.16730325674596735,0.2144369453355727,-0.05801957800734428,0.017514140677188792,0.09181788224126058,-0.0344327619334065,0.0023533607325908036,0.008912096051181997,-0.049758531374159365,-0.0800465538139414,0.019273157496245173,0.007890049752425677,-0.11670859898909111,-0.08408498042203326,-0.15395923027592076
7,0.001537322998046875,47.56875637333599,84.5772479961255,0.9984873006223708,3.1518729711834426,0.045603530756975624,6.211315680074183,47.56875637333599,57.40534431960936,5.633280565865495,-0.013138765807365765,0.00813250488370096,-0.023205798244887763,0.010020875483612699,0.009050237410723373,-0.048448924159137444,0.012502330857697393,-0.10154593493862286,0.14518309592274348,0.02478288971174118,0.026760337406134354,0.011029757540122163,0.01023740098218055,0.010312253799933689,0.013859808782132098,0.13064376762472796,0.01217189474371598,0.15538490957295678,0.20373058634906033,-0.04890740433879352,0.015593297619811961,0.08324971476053447,-0.027529329613172192,0.005176369782650652,0.008990234973530789,-0.04209644130594504,-0.07097468926093166,0.017278124804018108,0.008172388456009172,-0.10712556990876015,-0.07537575573175914,-0.1433898143962519
8,0.0016674995422363281,44.953776937117965,77.0250559695236,0.9985631104132935,3.0718594806712054,0.03867319222424263,5.497262563887023,44.953776937117965,59.74688438054406,5.621360598489562,-0.0034052450871177725,0.008745416266771574,-0.01708461042757707,0.011188462737631173,0.009138934136613517,-0.04050048520610193,0.011282586391287255,-0.09108356465126644,0.13424625391709047,0.03916148336149455,0.022265003789499478,0.010754347612381343,0.010223687804601145,0.010288460560178013,0.01347163670790546,0.12182676847322538,0.016628742127966757,0.1442979826192791,0.19373085146941596,-0.040724508297808514,0.014202088337765076,0.07553136796660355,-0.021545361297403632,0.007063375418514419,0.009123929185342779,-0.035337390249210954,-0.06270977291734467,0.01565373379423053,0.008327816701395596,-0.09831679423304093,-0.06750376472744235,-0.1335843694632733
9,0.001811981201171875,42.75870764986079,70.73593553960818,0.9987652348952273,2.8475706091835176,0.03709254841908373,4.882947411354719,42.75870764986079,61.7124228476739,5.616315927793746,0.006400519256291096,0.009104576130724028,-0.011894874483242848,0.009527006424412296,0.009315074719623428,-0.03343486557846858,0.010457027766035938,-0.08134710351809227,0.12447520546792046,0.02199041608997558,0.019144400584822405,0.010539286775006377,0.010220465501841311,0.010277469271989949,0.013141082251133644,0.11362485322074359,0.019862088676050542,0.13391633379365084,0.18431053564367897,-0.033344981901799485,0.013161011088135912,0.06853203930488037,-0.01634585281209901,0.00828593023576633,0.009264914942876692,-0.029345881528917046,-0.05514152046244791,0.014355724158878327,0.008437228644160261,-0.09015418188257854,-0.06033612343303978,-0.1244176125871677
