iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.00025272369384765625,-4.755897145318706e-05,0.003262169111526887,0.0,0.0,-4.203558905535794,-0.011126226705825849
1,0.0008943080902099609,-4.726878551483896e-05,0.0032439521417060276,1.0,0.0,-4.203648109720597,-0.011174094544000394
2,0.0013401508331298828,-4.683352505885254e-05,0.003216608754976753,1.0,0.0,-4.203782854305076,-0.011138231709561238
3,0.0037267208099365234,-4.692301083030899e-05,0.0032222321972052606,1.0,0.0,-4.203755058683903,-0.011076783422792702
4,0.0039997100830078125,-4.671879841022303e-05,0.0032093977033190607,1.0,0.0,-4.203818561300626,-0.011041786845518896
5,0.0042247772216796875,-4.651269743713454e-05,0.003196439347656377,1.0,0.0,-4.2038829092459995,-0.011064397232426436
6,0.0044023990631103516,-4.649748910016262e-05,0.0031954829350541902,1.0,0.0,-4.203887667857384,-0.011205863262149455
7,0.004573822021484375,-4.678713572054757e-05,0.0032136931837483404,1.0,0.0,-4.203797282660575,-0.011274308938622246
8,0.0047626495361328125,-4.6640231080755646e-05,0.0032044584887888964,1.0,0.0,-4.2038430605538375,-0.011346159401328333
9,0.004946708679199219,-4.68656721328959e-05,0.0032186290455550196,1.0,0.0,-4.203772863353384,-0.011267423777399754
10,0.005170345306396484,-4.660532847351216e-05,0.0032022640587390638,1.0,0.0,-4.203853956174247,-0.011165362327465414
11,0.005346775054931641,-4.6534782060847104e-05,0.0031978281414161524,1.0,0.0,-4.203876001613792,-0.011111490142362908
12,0.0055141448974609375,-4.624061421582118e-05,0.0031793244444241623,1.0,0.0,-4.20396825864691,-0.011155443916921103
13,0.005693197250366211,-4.58076709612755e-05,0.003152072057534975,1.0,0.0,-4.204105020153808,-0.011103815811006031
14,0.005860567092895508,-4.6070145868188524e-05,0.003168596785311359,1.0,0.0,-4.204021967093392,-0.011322222978336481
15,0.0060367584228515625,-4.5479560753473396e-05,0.0031314030156040736,1.0,0.0,-4.204209456399719,-0.011367530307995867
16,0.006249904632568359,-4.5312227132907164e-05,0.0031208567659410553,1.0,0.0,-4.2042629838504,-0.011313412030016257
17,0.006420135498046875,-4.535874804985275e-05,0.0031237891139195427,1.0,0.0,-4.204248084392233,-0.011379728829104749
18,0.0065860748291015625,-4.5165240079737556e-05,0.003111589952135839,1.0,0.0,-4.204310152212172,-0.011287378674160322
19,0.006773948669433594,-4.510194009963591e-05,0.003107598356931459,1.0,0.0,-4.2043305085624825,-0.011118251173531227
20,0.00695037841796875,-4.446346137102358e-05,0.003067308405340902,1.0,0.0,-4.204537309059241,-0.011231931443385463
21,0.0071756839752197266,-4.43657319139112e-05,0.0030611367737202752,1.0,0.0,-4.204569202788899,-0.01126394378803645
22,0.0073621273040771484,-4.425102091419331e-05,0.0030538911848779506,1.0,0.0,-4.204606720539879,-0.011183310237691516
23,0.0075304508209228516,-4.420582455482081e-05,0.0030510359421091053,1.0,0.0,-4.204621527059729,-0.011369030374169094
24,0.007715940475463867,-4.376870416431137e-05,0.0030234075497408857,1.0,0.0,-4.20476544908569,-0.011408441123343225
25,0.009248018264770508,-4.287500362310601e-05,0.0029668428477957675,1.0,0.0,-4.205063842115859,-0.01134879701101111
26,0.009440898895263672,-4.267706671925885e-05,0.0029543005583601003,1.0,0.0,-4.205130699868534,-0.011352424634494913
27,0.009614706039428711,-4.237776822839259e-05,0.0029353255026280463,1.0,0.0,-4.205232336006818,-0.011289143177848956
28,0.009787321090698242,-4.2199757881065956e-05,0.0029240341965276464,1.0,0.0,-4.205293097098511,-0.011272106349018164
29,0.010039567947387695,-4.209597797040238e-05,0.0029174493918345842,1.0,0.0,-4.205328629150848,-0.01127585303533108
30,0.010269880294799805,-4.1791521573808896e-05,0.0028981232642524986,1.0,0.0,-4.20543333333908,-0.011215154448822333
31,0.010443449020385742,-4.1441020731486526e-05,0.002875858630654681,1.0,0.0,-4.2055547408581955,-0.011210870489164195
32,0.010615825653076172,-4.1807923773297604e-05,0.002899164757271484,1.0,0.0,-4.205427674762316,-0.011269380581743333
33,0.010802268981933594,-4.19473230913046e-05,0.002908014732885195,1.0,0.0,-4.205379665426444,-0.011027169751820507
34,0.011043071746826172,-4.166786718004943e-05,0.002890270375390672,1.0,0.0,-4.2054760583055755,-0.011084690101082368
35,0.011258602142333984,-4.13331048088085e-05,0.0028690001499774393,1.0,0.0,-4.205592310439286,-0.011223379360088135
36,0.011428356170654297,-4.087398077915333e-05,0.0028398029405278546,1.0,0.0,-4.205753159441139,-0.011257258201354498
37,0.01159811019897461,-4.0753275864395395e-05,0.0028321220307641606,1.0,0.0,-4.205795721704183,-0.011098614849749866
38,0.011772632598876953,-3.999129072506847e-05,0.002783586548532418,1.0,0.0,-4.206067104109549,-0.011126489161070199
39,0.011950969696044922,-3.949976684798707e-05,0.0027522343853813567,1.0,0.0,-4.2062446852210735,-0.011064369769532791
40,0.01213979721069336,-3.973807924020348e-05,0.002767439640286631,1.0,0.0,-4.206158334855144,-0.01119740301356823
41,0.012311935424804688,-3.946178301445922e-05,0.002749810109968915,1.0,0.0,-4.20625849239249,-0.011329132784551211
42,0.012479543685913086,-3.916516026083937e-05,0.002730871278271852,1.0,0.0,-4.2063667358015255,-0.011400800984295766
43,0.012674808502197266,-3.922166176632503e-05,0.0027344797873112814,1.0,0.0,-4.206346059540398,-0.011464972898737987
44,0.012843847274780273,-3.865150365361302e-05,0.0026980447306282807,1.0,0.0,-4.206555967778571,-0.01136522649255716
45,0.013021469116210938,-3.902525148321234e-05,0.0027219338932695375,1.0,0.0,-4.206418052100659,-0.011222163459835146
46,0.013221979141235352,-3.8918087912080816e-05,0.0027150863322717455,1.0,0.0,-4.206457472083591,-0.011130153414678778
47,0.013401031494140625,-3.880344243911951e-05,0.0027077588194267675,1.0,0.0,-4.206499754513829,-0.011225011164917281
48,0.013569116592407227,-3.874701051548226e-05,0.0027041512865958977,1.0,0.0,-4.20652060923243,-0.011244283108698303
49,0.013754844665527344,-3.836820164053055e-05,0.00267992288619769,1.0,0.0,-4.206661324671987,-0.011184184429337472
50,0.01392984390258789,-3.795538490287907e-05,0.0026534949521800372,1.0,0.0,-4.206816129639003,-0.011029798487656374
51,0.014145135879516602,-3.792886074044647e-05,0.0026517960366704966,1.0,0.0,-4.2068261287750754,-0.010884456312037839
52,0.014331340789794922,-3.809490540248719e-05,0.002662429718603816,1.0,0.0,-4.206763638068187,-0.01079869225643283
