method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
NewtonRaphson,8,0,"[-1.2793278890250246, -1.989814545230416, 2.0649731611138735, -0.31809940471845133, 0.09514143719533275, -2.0073477549749357, -0.7669884759264016, 0.15628039648316244]",5.846255471651073,3.8226345557029062,,2.9549986544209665,,,
NewtonRaphson,8,1,"[-2.2512093782136233, -1.9353328460336838, 1.952753664000426, -0.5959459412628836, 0.023241448850995466, -1.9412284340588613, -1.3292943805580566, 0.0004590587585965311]",6.41882822548769,4.303229843469912,1.1778469300266308,2.317937469748174,0.14379993233047317,-0.09793837382116895,-0.12572357644023693
NewtonRaphson,8,2,"[-4.425997353254788, -1.8476012181005501, 1.8786269585134803, -0.6859666332202622, 0.03733613691024722, -1.858278446587005, -1.1935888078160974, 0.0007356008652357875]",7.853916218306605,5.646425405396927,2.185519047725759,2.247144731432266,0.8554640871413439,-0.2235747619979158,-0.3121366068710681
NewtonRaphson,8,3,"[-4.65288131333088, -2.0760184792975425, 2.023868035196944, -0.18247270291796258, -0.014418896207706283, -2.054077128217435, -0.5689356738884804, -0.00026581400607872017]",7.9289872416981755,5.884863972807236,0.8997000236181871,1.8149718989026575,-0.8006958787950881,-0.009558419176485304,-0.04222823295999018
NewtonRaphson,8,4,"[-4.524032170218531, -1.9221557540421708, 1.950377516921945, 0.2651674597716291, 0.00438943084875712, -1.936728537265217, -0.48430494425308845, 7.999086815188046e-05]",7.91620678790672,5.658738732243532,0.5170544810536433,1.3147320004570053,-0.7738098489627616,0.0016118645927746613,0.03842488825715984
NewtonRaphson,8,5,"[-4.626999425359155, -1.8994275987119582, 1.9196920315088988, 1.1004159800020592, 0.002856482492917488, -1.9099347202518406, -0.5015245980736323, 5.2064316163017745e-05]",7.885520950118707,5.8148488742360795,0.8430405032123104,1.1126091068959865,0.7405673145839871,0.0038763310017230494,-0.02758744472562955
NewtonRaphson,8,6,"[-4.578621877186586, -1.9801834084770749, 1.9722822398553708, 0.9447395648379229, -0.0003645319156986627, -1.975625560580203, -0.510391424782259, -6.638367462253198e-06]",7.807925321212791,5.816436245633168,0.2006665137212575,0.38314084496150785,-0.9775726766940235,0.009840266660473232,-0.00027298583874157956
NewtonRaphson,8,7,"[-4.59488440819318, -1.961342530117715, 1.961320426468642, 0.9823662898036617, 3.9430772847557564e-06, -1.9613271098896574, -0.5099482784972553, 7.179625254928165e-08]",7.800805468112605,5.82052401992098,0.04858146031246996,0.014683279683239913,-0.5091718603003766,0.000911875153421622,-0.0007027970590893719
NewtonRaphson,8,8,"[-4.59566989970909, -1.9612040049451944, 1.9612040035821152, 0.9807445302613991, -5.237628151267469e-10, -1.9612040039159262, -0.5099955511894707, -9.860439386674631e-12]",7.800796398203525,5.8207474228502925,0.001815833084773715,1.4145076222377286e-05,0.7790893792259607,1.1626887911587115e-06,-3.838192721954524e-05
NewtonRaphson,8,9,"[-4.595671631296038, -1.9612038394118512, 1.9612038394118498, 0.9807437329177153, -1.610164802849947e-15, -1.9612038394118516, -0.5099955895433828, -1.760542234014919e-15]",7.80079639821091,5.820748492494897,1.927961710833726e-06,3.3461254660512056e-11,0.7894109587760514,-9.466104490417674e-13,-1.8376413322636374e-07
