method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
NewtonRaphson,32,0,"[-0.7811705325555782, -0.4466015912747537, 0.07858844543145094, -0.39705797240987456, -1.222905760776185, 0.054071086727437885, -0.8377687286508178, 0.37349104910894065, -0.7250891264448722, 1.2223308261148524, -0.617700104455515, -0.2539886319634479, 0.6415672619093011, -0.9707013354058582, 0.17938261701439526, 1.0308570979002194, -1.2677157844268678, 0.1456085213012678, 0.20495238350626654, 0.6165720263008369, -0.975501272438591, -1.041356858390313, 0.41162081635123293, 0.2342121833036295, 0.19754715535569684, 0.2732208051834669, -0.5362905533387092, 0.18316314071099396, 0.2311268897825688, -0.5633617500881307, 1.4714130431382983, 0.3736807078954833]",339.174242012953,3.9558837785070127,,265.5583728261753,,,
NewtonRaphson,32,1,"[-1.5432149655111778, -0.5048065789549042, -0.0070379358133366016, -0.5205521818668153, -0.2884336695395061, -0.002169434963171381, -1.0860035662103726, 0.5395959829444037, 0.2929513344179553, 0.3071081522729169, -0.4757765828421967, -8.276528775285273, 0.4488888685074849, -0.995207082831075, -0.1536479251461473, 0.994473203458139, -2.820242246018881, -0.06069653741055467, -0.336153633697153, 0.4766874140406711, -0.9950938224810498, -0.9938335772570898, 0.5134255351047755, -1.2985176456048186, -0.2636294843474496, 1.4052831173036235, -0.5019682571582843, -0.17115176507592542, -1.0593496832355913, -0.4991691000021333, 1.508076372001426, 0.5393932655020588]",457.876797928314,9.698487087224194,8.74210141462803,204.07886119864403,-0.1682130705945972,-0.3499751490882015,-1.451661279817602
NewtonRaphson,32,2,"[-1.5068296813867572, -0.5025456255051628, 4.567909312649075e-06, -0.5024518166669159, -0.9548654707034296, 1.336952122833919e-07, -0.9847024801514843, 0.5017851373550294, 0.8851274692209404, 0.7421628288879917, -0.502765622778259, -9.512963288366466, 0.504526365800014, -0.9949586435647393, 0.07564127432863013, 0.9949586624918212, -3.120127147479241, 0.0031075304232215245, -0.606838085577075, 0.50274266533445, -0.9949586394299602, -0.9949587816974482, 0.5025229603982314, -1.835305717728231, -2.250897420025061, 1.5223447960182428, -0.5025460222425486, 0.12207802524440889, -0.9916920970570688, -0.5025459698700038, 1.507640701981433, 0.501797369161007]",459.3058948231974,11.25174110785798,2.6634157462639405,139.70208402761398,-0.4847920422982209,-0.0031211384838660083,-0.1601542597999522
NewtonRaphson,32,3,"[-1.5076406391555297, -0.5025460365546661, -1.2479471937169168e-15, -0.5025460361172829, -0.9959944838858197, -3.126080970960402e-20, -0.9949832653993933, 0.5025460131354036, 1.0183422673345257, -2.7726625779569516, -0.50254603397874, -9.548505454712142, 0.5025457356472364, -0.9949586376523348, -0.006226171543861805, 0.9949586376523349, -2.9499150533595926, -3.929667969854514e-07, -0.4835425441371536, 0.50254603450095, -0.9949586376523348, -0.9949586376523368, 0.5025460365279365, -2.08258686713099, -300.1296030165618, 1.5075653286622108, -0.5025460365546747, -0.03111872488861825, -0.9949601520039861, -0.5025460365546744, 1.5076407318703584, 0.502546013791604]",90520.48825708644,300.3451800538186,297.8997042466688,649.7659541495918,0.40004312957632354,-196.0810505097717,-25.69321815839362
NewtonRaphson,32,4,"[-1.5076407318703573, -0.5025460365546747, -1.9721522630525295e-31, -0.5025460365546747, -0.9949587293539337, -6.018531076210112e-36, -0.9949586377122116, 0.5025460365546746, 0.9948447593630727, -3.7489799536513457, -0.5025460365546747, -9.549153877502404, 0.5025460365546701, -0.9949586376523348, 3.1620693056273394e-06, 0.9949586376523348, -2.985814054851236, 7.944639649653303e-19, -0.5026188811212481, 0.5025460365546747, -0.9949586376523348, -0.9949586376523349, 0.5025460365546747, -1.9801390998342963, -297.76316997514806, 1.507640731013494, -0.5025460365546747, 0.00040064569797735455, -0.9949586376525619, -0.5025460365546747, 1.5076407318703584, 0.5025460365546747]",89117.37256456648,297.99077003905757,2.5626031794401793,535.7884721350949,0.9973819967245517,0.015500531642460706,0.007839013811838534
NewtonRaphson,32,5,"[-1.5076407318703584, -0.5025460365546747, -2.1895288505075267e-47, -0.5025460365546747, -0.9949586376523357, -6.681911775230489e-52, -0.9949586376523348, 0.5025460365546747, 0.9949586389561264, 100.61084199985072, -0.5025460365546747, -9.5491542975794, 0.5025460365546747, -0.9949586376523348, -4.1396024791622715e-16, 0.9949586376523348, -2.9848559633606655, 0.0, -0.5025460362815002, 0.5025460365546747, -0.9949586376523348, -0.9949586376523348, 0.5025460365546747, -1.9899435618908923, -282.3748964397637, 1.5076407318703584, -0.5025460365546747, -8.420277801293556e-10, -0.9949586376523349, -0.5025460365546747, 1.5076407318703584, 0.5025460365546747]",90314.0171182648,299.96615778542537,105.48825289002886,630.101287422509,0.9880192611021287,-0.013427736021181967,-0.006629023261723467
NewtonRaphson,32,6,"[-1.5076407318703584, -0.5025460365546747, -2.4308653429145085e-63, -0.5025460365546747, -0.9949586376523348, -7.418412301374843e-68, -0.9949586376523348, 0.5025460365546747, 0.9949586376523347, 101.14571028512698, -0.5025460365546747, -9.54915429757958, 0.5025460365546747, -0.9949586376523348, -4.930380657631324e-32, 0.9949586376523348, -2.984855701039502, 0.0, -0.5025460365546747, 0.5025460365546747, -0.9949586376523348, -0.9949586376523348, 0.5025460365546747, -1.9899122339028503, -284.57441702904106, 1.5076407318703584, -0.5025460365546747, 0.0, -0.9949586376523348, -0.5025460365546747, 1.5076407318703584, 0.5025460365546747]",91657.04210837052,302.216190101584,2.2636198678733463,596.7037210565982,0.9842059858958541,-0.014870615137703819,-0.007500953883498259
NewtonRaphson,32,7,"[-1.5076407318703584, -0.5025460365546747, -2.698802673467014e-79, -0.5025460365546747, -0.9949586376523348, -8.236092143148846e-84, -0.9949586376523348, 0.5025460365546747, 0.9949586376523347, 100.10638892975516, -0.5025460365546747, -9.549154297579578, 0.5025460365546747, -0.9949586376523348, -5.473822126268817e-48, 0.9949586376523348, -2.9848557010394816, 0.0, -0.5025460365546747, 0.5025460365546747, -0.9949586376523348, -0.9949586376523348, 0.5025460365546747, -1.9899122337085495, -286.11783739232476, 1.5076407318703584, -0.5025460365546747, 0.0, -0.9949586376523348, -0.5025460365546747, 1.5076407318703584, 0.5025460365546747]",92310.63187265638,303.32536656473485,1.8607351497541826,659.5101049338871,0.9978802168360735,-0.007130818857465324,-0.003670142432733394
NewtonRaphson,32,8,"[-1.5076407318703584, -0.5025460365546747, -2.996272867003007e-95, -0.5025460365546747, -0.9949586376523348, -9.1438991302582e-100, -0.9949586376523348, 0.5025460365546747, 0.9949586376523347, 99.33941830536524, -0.5025460365546747, -9.54915429757958, 0.5025460365546747, -0.9949586376523348, -6.077163357286271e-64, 0.9949586376523348, -2.984855701039481, 0.0, -0.5025460365546747, 0.5025460365546747, -0.9949586376523348, -0.9949586376523348, 0.5025460365546747, -1.9899122337085495, -284.02323511280895, 1.5076407318703584, -0.5025460365546747, 0.0, -0.9949586376523348, -0.5025460365546747, 1.5076407318703584, 0.5025460365546747]",90974.10754645737,301.0964797804997,2.2306058925838705,629.7413078178148,0.9991857534304692,0.014478552460162575,0.007348171402471461
NewtonRaphson,32,9,"[-1.5076407318703584, -0.5025460365546747, -3.326531125006368e-111, -0.5025460365546747, -0.9949586376523348, -1.0151767349262597e-115, -0.9949586376523348, 0.5025460365546747, 0.9949586376523347, 100.5484080772727, -0.5025460365546747, -9.549154297579578, 0.5025460365546747, -0.9949586376523348, -6.747006683667535e-80, 0.9949586376523348, -2.9848557010394816, 0.0, -0.5025460365546747, 0.5025460365546747, -0.9949586376523348, -0.9949586376523348, 0.5025460365546747, -1.9899122337085495, -282.55301237372413, 1.5076407318703584, -0.5025460365546747, 0.0, -0.9949586376523348, -0.5025460365546747, 1.5076407318703584, 0.5025460365546747]",90406.33422607981,300.1129107375327,1.903473449013383,574.2595298127278,0.9960920517852434,0.006241043036202521,0.0032666241853243996
