iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2
0,0.000152587890625,79.88398230604908,196.75335818607093,0.0,0.0,0.0,0.0,79.88398230604908,0.0,1.2508940435943678,-0.24978725951302144,0.9473909298808698
1,0.0011889934539794922,4.163902377078138,42.06745612550107,-0.8910786925229043,153.0091094113749,0.7969348473536696,94.7875628419155,4.163902377078138,94.7875628419155,1.7734730739747062,-0.5978194391532217,0.23046781485282997
2,0.0021657943725585938,2.8950635769268125,22.526319390428927,0.9998608814883986,0.9557297974840663,0.03947413754883404,30.472347457907627,2.8950635769268125,96.37591480375211,1.7347950683301712,-0.5663416260023068,0.2542870258905692
3,0.002439260482788086,2.4931553320664266,11.793997083545491,0.9976348803817209,3.9413937099741396,0.023513666612761108,13.882536054252123,2.4931553320664266,96.87902973775803,1.7116958484976028,-0.547357098775203,0.268160750824394
4,0.0026960372924804688,2.3737820704994195,6.137030464729537,0.9872090914371435,9.173864795743228,0.01340123827699361,4.78803947879436,2.3737820704994195,97.02846302603561,1.6983925839753458,-0.5360192580899583,0.275305438078065
5,0.003000974655151367,2.337118005390562,3.3056054291110057,0.944942397382495,19.101140702831955,0.007930768360421905,1.544542170256754,2.337118005390562,97.07435966770326,1.6904677647868822,-0.5287213154455986,0.2784098091812525
6,0.0034084320068359375,2.0076625500196883,6.357543168805457,0.8925928564306742,26.799105627001925,0.1766366260019316,14.096654709389291,2.0076625500196883,97.48677708338576,1.6443804820483132,-0.40757234861135005,0.14986633217700931
7,0.003658294677734375,1.9573029321782265,3.4532151182046653,0.9477561991707516,18.60219335106398,0.010479783248578867,2.508370634346293,1.9573029321782265,97.54981802900178,1.6339009419693866,-0.3985651806510906,0.1552232699471229
8,0.003959178924560547,1.934819338490102,2.2452139644324456,0.7922925484325,37.599727197405834,0.00861745666676151,1.1487028051964914,1.934819338490102,97.57796333803506,1.6257550903575502,-0.3901404238792216,0.15703545998637375
9,0.004236459732055664,1.8921405078189717,2.366116660285442,0.8417682651153118,32.67268219500656,0.020228298936975506,2.2058302717005147,1.8921405078189717,97.63138935591637,1.6147355281787028,-0.37187661543610306,0.14833963460653105
10,0.004483461380004883,1.8397178198748674,3.412579668622958,0.3030909295256855,72.3566535407119,0.03061410491149996,2.770549424182604,1.8397178198748674,97.69701288447715,1.6150069510406584,-0.3557138716442195,0.12233984359486605
11,0.00472569465637207,1.8153144260061456,2.2542780323951073,0.7877382816277138,38.025350093222634,0.009435162310948873,1.3264748324491233,1.8153144260061456,97.7275614289591,1.6060724195584422,-0.34656795809916896,0.12465815187040032
12,0.005438327789306641,1.0774333765976825,5.013133588854149,0.026368404387144568,88.4890265868065,0.3646183077003416,40.64756159250425,1.0774333765976825,98.65125229677477,1.4392977491687795,-0.01296099031840825,-0.022491096712076233
13,0.005712747573852539,1.0293223561808658,3.108511464926618,0.9612620709640203,15.999922044525443,0.012033177417193397,4.465335997733948,1.0293223561808658,98.7114784134855,1.427954726645244,-0.007816132386921372,-0.011613238668395497
14,0.0059814453125,1.0056614256100975,2.215156979257398,0.9161404600371698,23.63178982297229,0.009220411799814207,2.298690048718877,1.0056614256100975,98.74109753097031,1.4187524223284391,-0.0017291361494982792,-0.004687600028981063
15,0.006261348724365234,0.978131008349739,1.9968298077076567,0.8499847107872098,31.78999351690402,0.01412234244752856,2.737543328129232,0.978131008349739,98.77556053151889,1.4054925097221045,0.01106424180161391,0.0012932056696906002
16,0.006498575210571289,0.9252609360636715,1.9936209153514435,0.8900676490745483,27.11825113591504,0.02784986614846546,5.405213804157745,0.9252609360636715,98.84174410269279,1.3885260372351789,0.03872196323161162,-0.0019726004770498785
