iteration,timestamp,function_value,gradient_norm,x1,x2
0,0.0006692409515380859,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
1,0.0031986236572265625,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
2,0.003721475601196289,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
3,0.004204750061035156,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
4,0.004615068435668945,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
5,0.005003213882446289,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
6,0.005435943603515625,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
7,0.005828142166137695,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
8,0.0062563419342041016,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
9,0.006657123565673828,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
10,0.007043600082397461,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
11,0.007464170455932617,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
12,0.007845401763916016,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
13,0.008260965347290039,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
14,0.008648395538330078,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
15,0.009027242660522461,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
16,0.009466886520385742,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
17,0.009928226470947266,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
18,0.010345458984375,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
19,0.010727643966674805,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
20,0.011109590530395508,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
21,0.01152801513671875,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
22,0.011907815933227539,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
23,0.012357234954833984,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
24,0.012757301330566406,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
25,0.013150453567504883,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
26,0.01411581039428711,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
27,0.01475667953491211,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
28,0.015016555786132812,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
29,0.01526784896850586,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
30,0.015453577041625977,-0.6188672198571413,16.602563603149562,-0.2172990498577058,-4.74858915894085
