method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
GradientDescent,2,0,"[1.413512947395695, -2.2697913936821545]",1821.5914226612183,3.295835055924638,,2560.338243902534,,,
GradientDescent,2,1,"[-1.0003560944763965, -1.4162293444546705]",588.1621233909336,3.1368118766851016,2.560338243902534,1084.7771750139716,-0.6954565315029495,0.6771163302187327,0.048249738394424264
GradientDescent,2,2,"[-0.029234454373158414, -0.9328410124125226]",88.23808318330481,2.1897940408478322,1.0847771750139716,187.18948645783217,0.5066001916211701,0.8499765971419829,0.30190456841742525
GradientDescent,2,3,"[-0.016257552129073625, -0.7461018792655189]",56.739027961769665,2.0203096755284706,0.18718948645783215,149.4319861388202,0.999728983975866,0.3569780086462141,0.07739740001015877
GradientDescent,2,4,"[-0.00937140214606864, -0.5968286418121691]",36.649757245128185,1.8890982872211857,0.14943198613882028,119.45914327194832,0.9999452839824505,0.35406441453627796,0.06494617627021106
GradientDescent,2,5,"[-0.0051150816453627845, -0.4774453488140986]",23.808160888001815,1.786925036503596,0.11945914327194833,95.54101163453898,0.9999904659080344,0.35038694175343793,0.05408572513602976
GradientDescent,2,6,"[-0.0021279291733972095, -0.38195104623923115]",15.59326646197883,1.7070586049198975,0.09554101163453896,76.42662084916161,0.9999996898642118,0.3450453172198993,0.044694897632622556
GradientDescent,2,7,"[0.00020143644876600107, -0.30555993137487153]",10.33628681358014,1.6444098947922536,0.07642662084916159,61.143899054331676,0.9999983384981973,0.3371313932983074,0.036699800432793916
GradientDescent,2,8,"[0.0021764132096144884, -0.24444793698456865]",6.971362881148989,1.595087012742684,0.06114389905433167,48.92303025706099,0.9999914152442709,0.3255447524937299,0.02999427466702327
GradientDescent,2,9,"[0.003959248371877368, -0.19555740223276313]",4.8169800580665205,1.5561024005307198,0.048923030257060976,39.15077855877272,0.999978649287161,0.3090332349371825,0.024440429832684657
GradientDescent,2,10,"[0.005641600919061153, -0.15644278665667646]",3.4371791184071756,1.5251585309839324,0.03915077855877272,31.337635786235115,0.9999573805430676,0.2864452256447956,0.019885496954592307
GradientDescent,2,11,"[0.007277210786045451, -0.12514786379315518]",2.553023108905327,1.5004853386897967,0.031337635786235114,25.092578018176557,0.9999227617500113,0.2572330329737298,0.01617746076417259
GradientDescent,2,12,"[0.008898211256754818, -0.10010769947515924]",1.9860238007498274,1.4807159437564612,0.02509257801817655,20.103209341687464,0.9998670636955327,0.22208937560248518,0.013175333622784932
GradientDescent,2,13,"[0.010523821233287687, -0.08007032394741342]",1.6219635833258914,1.4647917985224541,0.020103209341687463,16.120002336889318,0.9997784415884479,0.18331110497592443,0.010754355216577714
GradientDescent,2,14,"[0.012165249071991052, -0.0640341089952607]",1.3877517204521754,1.4518905193733929,0.016120002336889316,12.943741086705796,0.9996392817214325,0.1444001981804404,0.008807585598222808
GradientDescent,2,15,"[0.0138286020697658, -0.05119768853921185]",1.2366161233760227,1.4413710856284907,0.012943741086705794,10.415492312773315,0.9994244289361405,0.10890679856401675,0.007245335377933414
GradientDescent,2,16,"[0.015516690102215503, -0.04091990478432869]",1.1386274831707772,1.4327322274743153,0.010415492312773314,8.408573342668713,0.9991002299105859,0.07923933575904837,0.005993500383288571
GradientDescent,2,17,"[0.0172301857624513, -0.03268777029311731]",1.0746352186638717,1.4255807724185523,0.008408573342668715,6.822085299551259,0.9986266620294788,0.05620122950897335,0.004991480556258502
GradientDescent,2,18,"[0.01896839273499718, -0.026090840374212134]",1.0323866516659357,1.4196074905243392,0.00682208529955126,5.575651431823659,0.9979668736933379,0.03931433314689332,0.004190069065030379
GradientDescent,2,19,"[0.020729765496227705, -0.02080071231477989]",1.0040433313043802,1.4145685866890427,0.005575651431823659,4.605058174471152,0.9971098408514802,0.027454171666999597,0.0035495049645274395
GradientDescent,2,20,"[0.022512265185579913, -0.016554625216318192]",0.9845915018642997,1.4102714553451456,0.004605058174471152,3.8585637176093104,0.9961076365490589,0.01937349597732012,0.003037768111304527
GradientDescent,2,21,"[0.02431360410487898, -0.013142339756297378]",0.970824820916568,1.4065636650154432,0.0038585637176093116,3.2937484646310873,0.9951113384461285,0.013982124486819998,0.0026291323671406527
