iteration,timestamp,function_value,gradient_norm,x1,x2
0,0.00014138221740722656,9.220993608698098,6.741425449764759,1.1579549530597595,-3.266826657074861
1,0.0002262592315673828,8.729782453392145,6.741425449764759,1.1193684098374523,-3.2115477244546793
2,0.00027871131896972656,7.675275972361375,7.75281788285531,1.0440884101470964,-3.095719875072688
3,0.0003299713134765625,7.2502399853861,6.594924367587162,0.9496524011893335,-2.931165056919492
4,0.0005314350128173828,7.824002930972982,2.48875401913388,0.8837710386100079,-2.799008041533571
5,0.0005857944488525391,8.133796498117603,4.425967969030613,0.8542476332863271,-2.7128184757930636
6,0.0006260871887207031,8.21817264756764,3.0853996950319655,0.8520869884376839,-2.6541184926372314
7,0.0006654262542724609,8.20692960761856,2.1357461136245854,0.8698870082452661,-2.6094304922147606
8,0.0007054805755615234,8.155421786918428,1.5884152668237788,0.9017663635263934,-2.5700988285934474
9,0.0007445812225341797,8.08865694055147,1.224840971289474,0.941477606667628,-2.529353647035808
10,0.0007834434509277344,8.002494006294887,1.3190899684232595,0.9814967240722392,-2.4802054035138434
11,0.0008227825164794922,7.835942269570687,2.2210731947810993,1.0140226603144014,-2.414037362134413
12,0.0008614063262939453,7.429512542635511,3.6855752867882092,1.0327695187326018,-2.319165597577342
13,0.0009000301361083984,6.466930457661462,5.810628925029396,1.033117186995867,-2.1780739039359784
14,0.0009388923645019531,5.407535041435068,7.8597876274208325,1.0116418200690236,-1.9755738484721215
15,0.0009772777557373047,5.879599567550947,1.6532779967235522,0.9766991069837404,-1.7878916491650716
16,0.001016378402709961,6.233002231520381,3.7762782359209557,0.9435415534433895,-1.6567017558411226
17,0.0010552406311035156,6.2580822892468575,1.3195657822906879,0.916235647493367,-1.5515805482145475
18,0.0010938644409179688,6.071528302151695,1.0101822067753643,0.8956515900684475,-1.4476915546041178
19,0.0011324882507324219,5.600474397128519,2.893353875622496,0.8831642496745006,-1.3258950213253873
20,0.0012087821960449219,4.585129405375291,5.228593687471304,0.8836592511435009,-1.165325794595313
21,0.0012938976287841797,3.6598381468436973,7.345475474861957,0.9094266462316115,-0.9518613136960121
22,0.0013270378112792969,4.200497730060086,2.6057754599095633,0.9579735176233729,-0.7657490193440297
23,0.0013592243194580078,4.610314200531249,3.865077160254813,0.9970497188268747,-0.636622097361817
24,0.0013997554779052734,4.698961690486083,2.4823037513198445,1.0127439322730012,-0.5358004695839728
25,0.0014324188232421875,4.55461396610362,2.416321074480614,1.003066939906031,-0.44089737520394373
26,0.0014672279357910156,4.151094006293977,3.136904708833402,0.9715549098689266,-0.3339427169731817
27,0.0014996528625488281,3.372490574191865,4.539766896586675,0.9271654859759095,-0.19520962163385908
28,0.0015316009521484375,2.665733603765933,5.99411423181312,0.8887414787884765,-0.010428133428051323
29,0.0015633106231689453,3.221846117785113,2.445021130274426,0.8780375923617971,0.16113517918374443
30,0.00159454345703125,3.7607736895344,5.664748993675492,0.8845916555192597,0.2612567943027433
31,0.0016255378723144531,3.94719485289798,5.129779926526125,0.8959222972209085,0.3003568590687622
32,0.0016574859619140625,3.8965380177586977,4.58773400947399,0.9069826764442191,0.28967769121025944
33,0.0016887187957763672,3.5885920620749308,4.835791244383549,0.9166372000163189,0.2317094571335453
34,0.0017201900482177734,2.953674877805217,5.704634343024588,0.926992851851183,0.12251605239380485
35,0.0017514228820800781,2.6032295975752864,5.2684435618626395,0.942933139858943,-0.028024853085623427
36,0.0017826557159423828,3.1000920295975978,1.565244324608098,0.9613453272862391,-0.14839653628499833
37,0.0018138885498046875,3.411202004300986,5.949360172395852,0.9700915796983538,-0.1977542552075119
38,0.0018458366394042969,3.296372802333416,6.332548809684938,0.9651391993048141,-0.18016279826176804
39,0.0018813610076904297,2.8465752977300203,6.269170979286503,0.9502357832921612,-0.10251523126086294
40,0.001917123794555664,2.5926896635271075,4.795083095070341,0.9354523036381838,0.015298823321046803
41,0.001949310302734375,2.9036419259618502,1.1157115925231642,0.9296501984565642,0.11307400134249025
42,0.0019881725311279297,3.109450403265605,5.0414625259351595,0.930683072729634,0.15104654481438434
43,0.0020194053649902344,2.9760123434982195,5.783759850269352,0.9350853699572254,0.12748858456610884
44,0.002050638198852539,2.6554326911795774,5.400786600034297,0.9424509174624845,0.05238590166428736
45,0.0020818710327148438,2.6292209963221294,2.764858725996685,0.9528428974303447,-0.042597831000812714
46,0.002112865447998047,2.8642915964802254,2.2823323740530808,0.9614716050144986,-0.10527135525079444
47,0.0021436214447021484,2.901462584482996,4.961767645535684,0.9628720082046178,-0.11246985418364663
48,0.0021996498107910156,2.7022018608464795,5.189519173008563,0.956916380919447,-0.06755744942231512
49,0.0022437572479248047,2.5818679559562416,3.4921427970375327,0.9483723077697014,0.007639686751088337
50,0.0022840499877929688,2.714880624792873,0.4547429651936559,0.9424519738322558,0.07112800664949087
51,0.0023221969604492188,2.800854236174342,3.6022829019911886,0.9402955339405994,0.09238458064903768
52,0.002359628677368164,2.7021773081016467,4.421287271104897,0.9415705274734223,0.06741972861181904
53,0.002397298812866211,2.5838424642469673,3.444949941967231,0.9463973525701683,0.010698908811159466
54,0.002433300018310547,2.6378185202558524,0.6430774137042753,0.9534102898451505,-0.046200674325748474
55,0.0024747848510742188,2.721613646289374,2.4652159273932854,0.9586632142799485,-0.07278088440342637
