iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8
0,0.000118255615234375,104.87489853758036,294.76032147887867,0.0,0.0,0.0,0.0,104.87489853758036,0.0,3.284787457957502,-0.20891768622758383,0.14472471987889649,-0.5022005699346034,-0.1864580371028126,0.39386433800788867,-0.14004215081228025,-0.389772119776594,-0.1549885495975624
1,0.004873752593994141,29.364745913272568,116.1569595345528,0.8636738782158998,30.26837728619931,0.47730192245971687,72.00021518709727,29.364745913272568,72.00021518709727,3.197830481274053,-0.26276099571797645,-0.03164186831164026,-0.25427203262046305,-0.12160078316503291,0.08271368061328233,-0.07353875445679796,-0.23367954882343756,-0.10463477373975773
2,0.007009744644165039,17.86803113807022,76.77730278622012,0.831084218568114,33.789724924968965,0.250025149152766,39.1514192193502,17.86803113807022,82.96252831971277,3.1653308625725614,-0.29009069183666375,-0.05922073118579978,-0.11693098873334704,-0.08517234104158145,-0.07905611503011395,-0.10120564290059629,-0.11709416933042274,-0.08765239169986139
3,0.009035348892211914,15.321166359704119,65.47122102718792,0.9999643755810168,0.4836295343089305,0.03583490654266816,14.253751623141431,15.321166359704119,85.39100721588397,3.130442124175178,-0.2811215269156422,-0.04351681654405848,-0.10248791004981,-0.0735599442999828,-0.06840598429789616,-0.08774099352924941,-0.10194890147446392,-0.0781903524488507
4,0.010996103286743164,13.400623989986522,55.99773493034238,0.9999630472626587,0.49256355512007294,0.03164265247897743,12.53522300213889,13.400623989986522,87.2222770397393,3.099632575947824,-0.2732231495347542,-0.029784537543860554,-0.08966699957254366,-0.06334678633748907,-0.05901579534157366,-0.07589622726184578,-0.08853918767795224,-0.06962771836739015
5,0.01293325424194336,11.950264424374005,48.03341664057193,0.9999605560510334,0.5088962514923295,0.027899467871191803,10.823074856038671,11.950264424374005,88.60521956062556,3.0724636846202755,-0.2662678712368438,-0.01781443461317081,-0.07828227115008084,-0.05437816505072902,-0.05074645625064371,-0.06548810958703948,-0.07669114653659889,-0.06190852950690643
6,0.014859199523925781,10.853019962793537,41.31490201764903,0.9999570594521913,0.5309736563842591,0.024573851243492977,9.181758851649388,10.853019962793537,89.65146082224382,3.0485280066331493,-0.2601383486188187,-0.007409371694485224,-0.06816738601162178,-0.046510728072770104,-0.04346958881364875,-0.05634843041691151,-0.06623973564881416,-0.05497226303779749
7,0.01682734489440918,10.021236189175662,35.62774862327487,0.999952682833509,0.5573765686205127,0.0216309293531713,7.664076694499846,10.021236189175662,90.44458080158742,3.0274524585969513,-0.2547284358041721,0.0016133251926562907,-0.059174834465201914,-0.03961358287210181,-0.03706844164174193,-0.04832490371263179,-0.057031188652202004,-0.04875653379747967
8,0.018773794174194336,9.389311674390518,30.797201763520114,0.9999474676918928,0.587290225616012,0.01903462959469939,6.305853917181505,9.389311674390518,91.04713157741364,3.0088994201549664,-0.24994332260589597,0.009420652830597469,-0.05117456396714032,-0.03356864733439908,-0.03143805710932283,-0.041281166859303754,-0.04892436270565395,-0.04319921509379417
9,0.020709514617919922,8.908132956921147,26.68061929802581,0.9999413333173164,0.6206339365413097,0.0167493474465537,5.1247496531805705,8.908132956921147,91.50594367084985,2.99256619594969,-0.2456991607829426,0.016163523544918672,-0.04405231018299194,-0.028270424621831755,-0.026484908288738077,-0.03509614366092596,-0.04179121829072914,-0.03823999968098693
