iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.00011301040649414062,52.36137199627376,12.599263287204915,0.0,0.0,3.4859892195190705,-0.5066448610361504
1,0.0005359649658203125,47.895581940900925,55.42414257764124,0.9998850961122554,0.8685786508001335,3.361101734700975,-0.5227659786971015
2,0.0035622119903564453,32.45961889455626,63.78787911412781,-0.7319471499436226,137.04987983799148,2.8125572971285027,-0.6019662629799372
3,0.0037598609924316406,27.4806044801059,61.52823509152369,-0.6991986739003562,134.3627487994523,3.3366568653920003,-0.9653824264537032
4,0.003886699676513672,21.0231928966229,65.86060305796661,-0.9444166036689758,160.80701077751038,2.7324899349554697,-1.0816925749744992
5,0.004004001617431641,34.609845252511334,90.1323449007036,-0.9751967178940967,167.21225470610804,3.3024702275107325,-0.7515713326752165
6,0.004127025604248047,41.71998593696749,66.30590281737702,-0.9945647811928575,174.02355331172538,2.6420095118144125,-1.3647390434815794
7,0.004241943359375,14.780341022092188,57.77010853993551,-0.9988405337121411,177.24063809309405,3.0784124253164284,-0.8654566156349275
8,0.004355669021606445,35.18737238185369,82.07631246215585,-0.9963644709241568,175.11287887007805,2.719809854490943,-1.3183943877412028
9,0.004471540451049805,35.148277072999356,90.97576125970131,-0.9959178787642622,174.82120849175936,3.2825174537534716,-0.7207926701178128
10,0.004630327224731445,41.04815632715808,67.03868347873679,-0.9415310141788554,160.31028050014368,2.601674614834434,-1.324251079253324
11,0.0047454833984375,21.047468557533005,65.2995275426752,-0.6516020891882023,130.66250171867628,2.9242363683940167,-0.7365843246643742
12,0.0048563480377197266,31.861767006585268,79.24774152826481,-0.8949765323609199,153.50541561497647,3.153860737509765,-1.3480368952111657
13,0.0049664974212646484,32.644669517049735,61.46902176645492,-0.9048075262576796,154.79737254760974,2.573619012089626,-0.8082928508230703
14,0.0050771236419677734,33.74845655899105,70.90688406159546,-0.32119795872959106,108.7353878251637,2.8025072742852015,-1.3786929239408174
15,0.005195140838623047,28.734486466141973,66.41864122527186,-0.9690340865175351,165.7042584126529,3.340897787435466,-0.9171054078968797
16,0.005307912826538086,26.89764987710764,85.48518467310754,-0.9298169402441312,158.4062972860765,2.745407820941323,-1.211494661396931
17,0.005421876907348633,44.36920633599173,69.67214638075637,-0.9132808450146775,155.96275199840235,3.3186271703204073,-0.5773167561784023
18,0.005575656890869141,25.766274676810774,69.83589978734467,-0.40590756683054663,113.94801245765976,2.681515543722151,-0.8591677138213127
19,0.005690097808837891,33.57220313614567,87.91187823074364,-0.9998821692520643,179.12042837216163,3.199005752640466,-1.3283007725783065
20,0.005802154541015625,36.83837388414804,62.13195031832895,-0.7718799129384828,140.52300482737857,2.5384223489244153,-0.7480062887601998
21,0.005913972854614258,41.70843285935801,66.36479785140102,-0.6535789965055246,130.81198956627753,2.6380354884590806,-1.3611080181974051
22,0.006024837493896484,14.922752195079951,57.53148919668414,-0.9913740159216382,172.46896551972293,3.0644046149222626,-0.852459594122572
23,0.006144046783447266,34.26784153337292,80.21385976075096,-0.973896024587769,166.8798063686785,2.7558248597590365,-1.3379498779194927
24,0.00625920295715332,34.77111672178292,86.54470122833501,-0.9999959694319432,179.83732496627113,3.328658062385506,-0.7764655380955806
25,0.0063724517822265625,39.115096383051885,71.68973369486639,-0.9965083161381637,175.21059528631062,2.7089202013638927,-1.3806613008508222
26,0.006484508514404297,23.35168584135242,74.13789449543766,-0.9489185274837673,161.60771892590313,3.2621756839737803,-0.9249977092061324
27,0.006634950637817383,33.481738760097365,64.8226154397674,-0.6525475337029194,130.73395151234737,2.5705084515712,-1.191719300826994
28,0.006746530532836914,34.4539977564362,62.79117656032876,-0.1454546653096868,98.36360873003864,2.788382106854071,-0.5811001707379381
