iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0,0.00012636184692382812,111.67775772216253,204.21103234043719,0.0,0.0,0.0,0.0,111.67775772216253,0.0,5.76314716017579,-0.11487237070959401,-0.05865942414145936,-0.12759153883263255,0.04381638191154299,-0.022404827715391484,-0.16221332487931997,0.08294215256976901,-0.2248551709522338,0.2709742607309037,0.11765152854283481,0.12610736153245397,0.058250415822399544,0.009791499068872125,0.06503785335164174,0.07657018670185466,0.24416631765123092,-0.08824252610962066,0.28294860952534545,0.3226808838245373,-0.1615290779709342,0.0576444982083367,0.19198911327226187,-0.12805685108640408,-0.07766514432807481,0.05796053554441806,-0.14654614034113564,-0.18093995624907272,-0.013695976674597135,-0.04634993351891527,-0.22063356936323206,-0.1850056828241326,-0.26232039676175545
1,0.00042438507080078125,135.04173954326373,160.090475499207,-0.9020140000434682,154.42407446944333,2.0421103234043723,-20.920890871777065,111.67775772216253,0.0,5.401552939608171,-0.059558267130604026,0.13696909193164983,0.1429713845750736,0.0036032101005809974,0.06127510807610269,0.1497176371058729,-0.0888569268660467,0.06486579381093596,-0.10733926859705711,0.09968236184269734,-0.05958449452933451,-0.00611845579790523,0.019342410179508614,-0.02732744149813958,0.023345974391602888,-0.36173310732651415,0.13211784536380042,0.02156296747927844,-0.4918979985338201,0.3726187506847839,0.05688817738644973,-0.2958319406774833,0.2725196329691218,0.11588337366043361,-0.06181042405545545,0.2948488849458244,0.2811182622628335,0.1019979385293041,0.10895579410917168,0.4555777678670081,0.525516030834525,0.3307746021162026
2,0.0006282329559326172,211.89497267067142,284.75997871464574,0.36778600869523764,68.4208606525623,0.7954716597209757,-56.910725074587766,111.67775772216253,0.0,5.264322453743098,-0.020369918343134293,0.13150375572455927,0.14556769931435354,0.021897465911824662,0.06861289218890246,0.08889745171428085,-0.019403166292167415,0.20143456825996006,-0.2404333758789097,-0.1025249188850534,-0.06416890494555746,-0.025063002104770325,0.006798172075442272,-0.03697682903394349,-0.08405205172976524,-0.15708491376086015,0.34743669108342146,-0.2447982805297571,-0.4675310603692465,0.4824350040228398,0.17092905657125895,-0.32973713911066216,0.32294705389171763,0.18965055285662927,-0.06984366301237047,0.35316857044806055,0.3488131635495048,0.2183500720640985,0.2628249376746839,0.7670746195292326,0.6533338698627295,0.7553450942021066
3,0.0008091926574707031,769.4441282417932,1476.89829048375,-0.4210697499107254,114.90214370808174,2.4362254953319713,-263.1252400865916,111.67775772216253,0.0,5.291348879078016,0.024625919520776418,-0.05074847245213143,-0.09114393160198403,0.062477119785479825,-0.01931614482541609,-0.1257078176134772,0.10250047411565477,-0.288218313699215,0.3808068574992315,0.08883163309104543,0.10983899319882584,0.03613091049793515,0.0020256022380949383,0.061758492092288966,0.0669979042711987,0.1757359324785805,-0.59921420661973,0.7878761513083372,0.14523258043150056,-0.05536436022289082,0.16835362651328462,0.10170490446252622,0.06369340184390021,0.021268041637040574,0.05864176702580101,0.038571341789070845,0.10948432046397982,0.3332515784719255,0.7195590789318483,-0.1446892085233642,1.5039230226326192,0.48045863969482683
4,0.0009770393371582031,1622806.9950232683,581727.2496714069,-0.9171714751715099,156.51601219245504,13.825263005456284,-210806.41093479248,111.67775772216253,0.0,14.421843509871348,0.07957100784636872,-0.07202623844765016,-0.11467187460261208,0.003606700082105098,-0.02188529450093138,-0.08777101641943452,-0.06570997389898525,-0.44894531416108985,0.27125449484751596,0.427865162389695,0.09092712865780209,0.06245428156861751,0.016749817564858254,0.06148487631137546,0.1411281383492985,-0.2936574147111941,-1.1868375964864888,-0.6347030045998898,1.620431594468824,-0.40196712475856644,-0.0985051526658004,0.38294835278499784,-0.2532228240166806,-0.1401736621780635,0.08496786784789209,-0.27894026996675836,-0.16340065218957106,0.6186060056124575,-1.9874768363275344,-0.47576338844682176,-11.422508947328968,3.795712467257489
5,0.002784252166748047,1.1226155404028502e+17,77577354300084.9,-0.9989985037641691,177.43552456747784,5805.75637118517,-6917739101626.967,111.67775772216253,0.0,5793.439210332681,0.12249013588412358,0.12151202436972697,0.13054294814334083,-0.010678856608860955,0.047762289683857734,0.1704018791808351,0.07017790259003373,0.21673489921519085,0.43223393406744404,-0.1218307848986126,0.29607895061111267,-0.00026687751057414416,0.028068699221996358,-0.00862047799159818,-0.22668948943095057,1.4322993039450602,10.574379535288823,-0.8869733214052167,-19.12461396098639,5.787839899808431,0.05639123585526945,-0.7106033868451828,0.49329065307504016,0.10929906641079132,-0.10093397850751595,0.30232856465461333,-0.2901839194234923,-6.165516252310925,35.56115988491332,30.275844187285347,5788.412142727993,260.13543728116963
6,0.0029418468475341797,3.621928111893148e+49,1.8675182774558835e+38,-0.9999999962689753,179.99505060981085,775773537781.018,-3.2263299246627395e+34,111.67775772216253,0.0,775773531993.6282,0.23085235954446978,0.156523406248862,0.12259510939963661,0.05008303994857978,0.06631267363113677,0.11115024638716006,0.18824874435468583,0.7418895484527747,-0.7156971304474343,-0.1138595174940894,-0.1718148510036317,0.13911869833720675,0.0005007444072578811,-0.024906978109013607,-1.331816161265198,49.04455686844849,-4763.197422143353,294.9759686185331,27539.045142666964,-43.05501346031172,66.93906459788973,-0.19986009271186023,0.934143998290734,0.5703609147415946,-0.1384142037350654,-0.20631582043331964,7.6389641939957595,60.85353710386295,-175501.8702065941,592515.6701862877,-775773529098.1556,67011400.838476814
7,0.003071308135986328,1.2163524769011131e+147,2.605281011885244e+111,-1.0,180.0,1.8675182774558836e+36,-3.358300991416798e+99,111.67775772216253,0.0,1.8675182774558836e+36,0.43908541877164925,0.059858980793310035,-0.04601137262912433,0.06644219364369676,0.00238931465250046,-0.059702170503542346,0.4909135695802427,-3.9504301922237404,2.6100133962911705,1.2519109321628812,-0.2752477943341564,0.0520952636958896,0.033336217203214114,0.16349563787941365,-251.43910268396604,-1406320.1745439675,432265024298.7466,-24794915.223717745,-83542342572489.97,1517105736.668922,-1196126.6250675134,8961.645405207242,-1.585603514473396,0.540473316567027,0.9029088207942256,-6.458049149365403,75.83202694458711,-43620923.136173636,2.1622050790929384e+16,-2.670701156071689e+18,1.8675182774558836e+36,1.2036491368988137e+24
8,0.003238201141357422,inf,inf,,,2.605281011885244e+109,-inf,111.67775772216253,0.0,2.605281011885244e+109,0.4042306279633323,0.24566316887738032,-0.08948679185589813,-0.02935195469715865,-0.03170963747774312,-0.18924276864751594,-8.431717035339293,205.66569406625405,-26.486678655374227,4.369856439508973,3.3682812156968494,0.04644554374517333,0.042629934749602125,-164.429248006288,1478001114.5237646,8.693710486802955e+18,-3.2308015492437478e+35,4.429662512749463e+23,2.3322759727954134e+42,-8.495818135631667e+24,1.144850348198823e+19,-17440235788.075512,160622188.62468883,5.790574207233768,-25.648036849574126,-878.9287960257151,-13233196294.147102,-3.4406903207691114e+24,-4.043436627980913e+49,5.624631652076621e+55,-2.605281011885244e+109,6.975249033263581e+72
9,0.0034027099609375,,,,,inf,,,,inf,0.5177859917730959,0.1162142280477261,0.2062222845977858,-0.016435857302819115,0.04750866245815105,6.508127265780734,-4538.0251578932575,-34818969.36453694,158460.93033885388,1126.5518968597223,-114.17630422784374,22.665696608276182,-28.04954615177691,-972088664555.2041,3.848255653143283e+28,-2.6395385511346835e+57,1.34893442701892e+107,-1.389080507220338e+71,-5.074576522592542e+127,1.087902242901046e+85,-6.0021402963134735e+57,2.6213648517280893e+38,-1.6575272253173698e+25,5.159897495716887e+16,157727.88971644535,46526865092601.77,1.821345910646081e+35,7.194169141727304e+74,2.644307239381591e+149,-7.176357129728567e+167,inf,1.3574978301779603e+219
