function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,initial_distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm,computation_error,mean_best_so_far,std_best_so_far,mean_distance_to_minimum,std_distance_to_minimum,mean_improvement,std_improvement,mean_relative_improvement,std_relative_improvement,mean_step_size,std_step_size,mean_gradient_norm,std_gradient_norm,mean_cosine_similarity,std_cosine_similarity,mean_gradient_angle,std_gradient_angle
rosenbrock,2,0,gradient_descent,final,0.9136774765657617,,1000,0.14565277099609375,False,,1.369156902097586,,416.1666050895583,,False,,,,,,,,,,,,,,,,
rosenbrock,2,1,sgd,final,0.9136774765657617,,1000,0.14616823196411133,False,,1.369156902097586,,416.1666050895583,,False,,,,,,,,,,,,,,,,
rosenbrock,2,2,sgd_momentum,final,0.9136774765657617,,1000,0.15135622024536133,False,,1.369156902097586,,416.1666050895583,,False,,,,,,,,,,,,,,,,
rosenbrock,2,3,momentum,final,0.9136774765657617,,1000,0.13750910758972168,False,,1.369156902097586,,416.1666050895583,,False,,,,,,,,,,,,,,,,
rosenbrock,2,4,rmsprop,final,0.9136774765657617,0.029463306861410746,1000,0.15154576301574707,False,0.208561660331519,1.369156902097586,0.029463306861410746,416.1666050895583,5.8254758351487315,False,1.4227838422210592,8.36926812685251,0.48606007819963615,0.2697196125244503,0.7720547413507186,3.2219641158844863,98.7462011213844,7.375244700488066,0.013022076454065815,0.003952974543493319,11.988907277291359,38.071085064931005,-0.696124012419866,0.7040365474522137,149.1538603504275,61.543213706161005
rosenbrock,2,5,adam,final,0.9136774765657617,0.5465019621695832,1000,0.15834498405456543,False,1.0306517337618673,1.369156902097586,0.5465019621695832,416.1666050895583,11.816087226185715,False,21.209752059956344,27.99277146402136,1.1361147792364674,0.09419223793201137,0.5316117232738041,0.06236442355159184,81.30934400620195,24.668051765434303,0.0006457452152601801,0.0003775885698146433,118.00034618914536,107.03933770499134,0.9999999186336391,3.7304777091868115e-08,0.022518252037937222,0.005210407457606536
rosenbrock,2,6,BFGS,final,0.9136774765657617,4.996173179685981e-13,25,0.00675201416015625,True,1.5039012414413637e-06,1.369156902097586,4.996173179685981e-13,416.1666050895583,9.825728593281351e-06,False,4.799454127400197,21.748052467244705,0.7053504940784543,0.5496586843280763,44.11725958783559,32.841013419906574,95.770580165215,19.165022111115544,0.10973770944081895,0.19298338557031927,19.438196376072813,79.56712143220994,0.6119425852284974,0.6340202469683289,40.9430767802123,51.88202136291012
rosenbrock,2,7,newton-cg,final,0.9136774765657617,0.018099363406270344,400,0.11690735816955566,False,0.28497983535512816,1.369156902097586,0.018099363406270344,416.1666050895583,0.15785085939308643,False,0.3160472815678122,5.658146069170762,0.3633964774518227,0.10469564613711463,0.8915261873059298,5.466289069213502,99.72148985990687,4.986124375361936,0.003275991438347888,0.03819983929547066,1.2880824552843002,20.749752227021716,0.7651962352708557,0.32715812151349566,34.8277839387352,24.501071010663424
rosenbrock,2,8,trust-exact,final,0.9136774765657617,0.061134403667139584,400,0.15210199356079102,False,0.49941255372204424,1.369156902097586,0.061134403667139584,416.1666050895583,0.29676871816547024,False,0.38662635069573115,5.654655702131086,0.6232130387909903,0.08932552531406372,0.6017846049631923,5.272361812600831,99.65929351278771,4.983048561488854,0.002666311108191514,0.03793613995970019,1.4564727687165966,20.74071153552768,0.9916977274759406,0.11696486213099822,0.7716260637703714,10.12026848633151
rosenbrock,2,9,trust-krylov,final,0.9136774765657617,0.06210691260170703,400,0.18532562255859375,False,0.5029427271872948,1.369156902097586,0.06210691260170703,416.1666050895583,0.3010668927769808,False,0.3864167899396607,5.654663157342392,0.6229818148442513,0.08803121547510939,0.5972343138942625,5.280199063151615,99.65947818387627,4.983055131239857,0.002662666858715429,0.03793591886893967,1.443316170166284,20.74138039197918,0.9707895170792756,0.11221270124553197,8.478125075859182,12.912762175772011
rosenbrock,2,10,gradient_descent,final,0.9797669360799867,,1000,0.14673161506652832,False,,1.2508940435943678,,196.75335818607093,,False,,,,,,,,,,,,,,,,
rosenbrock,2,11,sgd,final,0.9797669360799867,,1000,0.14844703674316406,False,,1.2508940435943678,,196.75335818607093,,False,,,,,,,,,,,,,,,,
rosenbrock,2,12,sgd_momentum,final,0.9797669360799867,,1000,0.14958834648132324,False,,1.2508940435943678,,196.75335818607093,,False,,,,,,,,,,,,,,,,
rosenbrock,2,13,momentum,final,0.9797669360799867,,1000,0.14583516120910645,False,,1.2508940435943678,,196.75335818607093,,False,,,,,,,,,,,,,,,,
rosenbrock,2,14,rmsprop,final,0.9797669360799867,0.03338773312139745,1000,0.14546990394592285,False,0.25779115646507966,1.2508940435943678,0.03338773312139745,196.75335818607093,5.57891911284218,False,1.4564677353224276,6.574032541005335,0.719322044603807,0.48449352948627844,0.762121701896429,1.523228466968508,98.17677124590202,8.229475235497276,0.013354344591355611,0.0033453844684477214,8.85132496839072,24.0773103407211,-0.5850735591529399,0.777431970939567,137.83343914132737,67.03180640548914
