iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.00010991096496582031,835.2666832675358,1.1534977176041699,0.0,0.0,2.6141225460881805,0.20200150202813935
1,0.0009465217590332031,835.2155935834513,1.170080157654736,0.99942501353215,1.9430646635474487,2.645745321650087,0.23362427705964808
2,0.0010869503021240234,835.1775193697015,1.1818647630016208,0.999738705978452,1.3098206221645587,2.6685885776549547,0.2572443840832714
3,0.0012059211730957031,835.1450872981927,1.1914479526067794,0.9998375223960485,1.0328571579825263,2.68766522828931,0.27730430819950924
4,0.0013508796691894531,835.1159239389413,1.1996967457001222,0.9998845616387944,0.8705964352632438,2.7045654707560884,0.29526790159407085
5,0.0014655590057373047,835.088920376092,1.2070242098832316,0.9999116088794195,0.7618073336252086,2.7200267777275386,0.31182741903611993
6,0.0015780925750732422,835.0634560632823,1.2136645318869612,0.9999289802724923,0.6828568988125143,2.7344599232784073,0.327373348577154
7,0.0016911029815673828,835.0391439297856,1.2197652353788675,0.9999409854679868,0.6224711816284706,2.7481203498695836,0.34215072054029133
8,0.0018038749694824219,835.0157242996745,1.2254261045387163,0.9999497278695954,0.5745172786004378,2.761179097939847,0.3563247263230386
9,0.0019299983978271484,834.9930136212671,1.2307181959542035,0.9999563497319739,0.5353436644777338,2.773756945282684,0.3700126369334676
10,0.0020482540130615234,834.9708769630921,1.2356941225259348,0.9999615218481368,0.5026273596836873,2.7859426596184442,0.3833010116182249
11,0.0021626949310302734,834.9492120727418,1.2403940541083487,0.9999656625127602,0.47481357660897106,2.797803547575718,0.39625571233497087
12,0.0022897720336914062,834.9279395674741,1.2448494304043767,0.9999690452828045,0.45081895798135485,2.809391929838879,0.40892808680770343
13,0.0024039745330810547,834.906996602354,1.249085368463068,0.9999718561228218,0.42986354134960986,2.8207493114108333,0.421358970778567
14,0.002516508102416992,834.8863326199864,1.253122284655391,0.9999742255822568,0.41137035797540744,2.8319091751336485,0.43358138080376624
15,0.00263214111328125,834.8659064027973,1.2569770228311319,0.9999762478298532,0.39490273146920635,2.842898915362274,0.44562238543184185
16,0.002745389938354492,834.8456839712643,1.260663660444538,0.9999779923885017,0.38012364244555763,2.8537412141833047,0.4575044414925733
17,0.0028579235076904297,834.8256370492215,1.2641940980214896,0.9999795116287783,0.36676855051028023,2.864455044559261,0.4692463710582659
18,0.0029840469360351562,834.8057419198184,1.2675784988907945,0.9999808457013262,0.3546267165741321,2.8750564168645663,0.48086409039404815
