method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist
NewtonRaphson,8,0,"[-0.2793278890250246, -0.9898145452304159, 3.0649731611138735, 0.6819005952815487, 1.0951414371953327, -1.0073477549749357, 0.23301152407359838, 1.1562803964831625]",8862.814551281266,3.8226345557029062,,11366.58545323637,,,
NewtonRaphson,8,1,"[0.9049328633315943, -5.1091619683120335, 2.7732324617545543, 5.741589840250839, 1.3575886635292864, -0.43831227546575857, 0.532034734916077, 0.19364607331681416]",158830.88204695607,8.125499079476729,6.742835031146253,87409.63437533504,-0.20260616010439755,-16.92104315485135,-1.1256280089223991
NewtonRaphson,8,2,"[0.39133571040504633, -3.4784911564873977, 2.328546693088643, 3.631915762290636, -3.0103527076519905, -21.69925218563836, 15.927530868071765, 16.66493850333272]",26446886.73030994,32.07303894097168,31.416597407536997,4202303.733051948,0.011664069665680232,-165.50972650577674,-2.9472084886430308
NewtonRaphson,8,3,"[0.13905470594549152, -2.3965024818238967, 1.8761213499624667, 2.390205509155689, -1.4931743792156638, -14.63071491415133, 16.239047072422885, 263.6086275445211]",3949551.9659484513,263.5546104692367,247.0557215024508,1161830.4701071281,0.9293537770976805,0.8506609868214849,-7.217325802967772
NewtonRaphson,8,4,"[0.04488834487911307, -1.6771754641393857, 1.4888256773457988, 1.619732365326377, -0.3851869985904126, -12.776817157864564, 135.14859824555109, 4125.661005019084]",19992612080.061005,4126.866205087802,3863.8832775092355,764372395.1739064,-0.0332871754647418,-5060.994943332756,-14.658486101761854
NewtonRaphson,8,5,"[0.01596936687904955, -1.1919957387427036, 1.1641357404957644, 1.1130120399304495, -0.0010967278134285663, -11.746748448096744, 135.1186316696511, 18253.646571680463]",34240.963892875625,18253.143947624583,14127.985630643947,184036.98253362102,0.9962949764047583,0.9999982873191479,-3.423003567482081
NewtonRaphson,8,6,"[0.008842833584954262, -0.8423605461451669, 0.8731061677717482, 0.7392653276810994, 0.01699718455423406, -11.59356060224792, 134.84862486327796, 18184.081312576745]",31642.62720866217,18183.578456920633,69.56844580786006,4164.548574174443,0.9989730879119697,0.07588386507875386,0.003811151158592755
NewtonRaphson,8,7,"[0.00918256017048008, -0.5277883653333384, 0.5630734254575129, 0.429844875093033, 0.004837782849554819, -11.063368293855527, 122.61937987471947, 14886.090762923679]",2259907.0468871617,14885.592653336904,3298.0133098734987,7329140.035501285,0.9960552607586275,-70.41970330037931,0.18137165967618013
NewtonRaphson,8,8,"[0.019460718854089266, 0.05721369501864082, -0.0686103345828818, -0.03720833084998987, -0.008930547910534225, -11.050056728444176, 122.60868207970746, 15032.876903844523]",27176.048817152783,15032.373805016026,146.78941087068338,934.8997693923965,0.9985928327192083,0.9879747050417027,-0.009860618592583791
NewtonRaphson,8,9,"[-0.08133788075079693, 0.013011746027016775, 0.0011131154311493224, 0.004221829411384194, -0.0014147278800489913, -8.754917844278761, 71.88634049789349, 2595.393123262913]",661663518.4921087,2595.380674456693,12437.587420178284,73964917.75792927,0.9985846945385474,-24346.30386834177,0.8273472501335309
NewtonRaphson,8,10,"[-3.6373764327395675, 0.5905413964853001, 0.02517202470166399, 0.009942638586733225, 0.0004990976862495034, -8.464035465172397, 71.88585007614037, 5167.555854958738]",28296.403960369345,5167.053161768172,2572.165271226487,18598.729376491934,0.04056082113996283,0.999957234450488,-0.9908652370811932
