iteration,timestamp,function_value,gradient_norm,x1,x2
0,0.00011205673217773438,40.20081915834736,47.07015843474955,3.054055214142691,3.4158448363270155
1,0.0001494884490966797,25.018158473707924,47.07015843474955,2.7836518852755425,3.03056309364407
2,0.00018167495727539062,37.73863998884013,58.70974997343927,3.098941415819909,2.5032802234475966
3,0.0002071857452392578,13.111868632560919,42.9512810602517,2.9547959245218225,1.9916089221230293
4,0.00023174285888671875,31.51806112892585,11.71658075811263,2.9420378693725753,1.5243838753502674
5,0.000255584716796875,17.839806678419183,17.745099618017502,3.0955153596594327,1.169281182264341
6,0.0002791881561279297,25.624688694889464,70.82181522522141,2.816886502364723,0.2770761305160736
7,0.0003018379211425781,16.331989070183557,81.11520552550931,3.083426795794692,-1.1506978885529184
8,0.00032448768615722656,14.661834843224643,65.23199250681994,2.9471657710642805,-1.9027456322230853
9,0.0003476142883300781,19.253368441496896,35.38811526450967,2.9703587434661918,-2.902026340224211
10,0.00037026405334472656,28.749406740224963,31.004690874294894,3.048168921574212,-4.106153189348254
11,0.00039315223693847656,45.59449563293657,53.22448149816678,2.8699613026746307,-4.719056303850067
12,0.0004150867462158203,52.882237742725046,65.8158025397418,3.1103042818817657,-5.792768316593418
13,0.0004374980926513672,74.16633168725903,67.45175019951374,2.862976721165165,-7.249022687375784
14,0.0004611015319824219,78.41880445202611,87.96475394046168,3.0596751256395125,-7.78636448271083
15,0.0005123615264892578,96.89292146278235,54.132284917123236,2.945403677356199,-8.726233788623347
16,0.00054168701171875,109.42417597866542,47.208645652631624,2.994986490994449,-10.018917681858571
17,0.0005645751953125,129.61321369652256,27.779760391324764,2.9995005604709544,-10.907446555476842
18,0.0005865097045898438,154.2598071049955,13.961457737478705,2.945544916783907,-11.834111148936366
19,0.0006084442138671875,178.22190304743228,34.155202076148,3.048883942680653,-12.974025030799387
20,0.0006301403045654297,206.7378570013629,29.621673984515922,2.8909453945449273,-13.84255746530049
21,0.0006511211395263672,235.28298200184082,42.07832655570199,3.088604287131797,-14.872414172609904
22,0.0006732940673828125,266.2184350628129,42.281914185364016,2.87272047826395,-15.953284718585586
23,0.0006952285766601562,299.8792039176563,41.64292533748051,3.071576536485481,-16.788790273051063
24,0.0007178783416748047,333.2735014007364,43.24368103207419,2.9159720882566735,-17.814718319631275
25,0.0007398128509521484,369.2053985064127,33.97363817336043,3.0341396250175077,-18.958842169951073
26,0.0007624626159667969,408.84637722326937,29.24787842944118,2.946060983856561,-19.77005640814018
27,0.0007846355438232422,450.18235674166095,27.284589066035917,3.0167586296736046,-20.728084196120314
28,0.0008065700531005859,491.3211863825741,24.32178856434085,2.954013112297321,-21.798118502544394
29,0.0008289813995361328,535.8113144241938,20.30714940588454,3.0174951498825107,-22.925006965019122
30,0.0008509159088134766,583.0790012685112,21.618725730739925,2.9453500114932556,-23.76593258560684
31,0.0008733272552490234,632.8249872857022,21.38959673460039,3.033047085799288,-24.672619807870714
32,0.0008955001831054688,682.055243259781,20.00577949073735,2.9217843190027715,-25.550693399214623
33,0.0009174346923828125,687.5875490777661,39.42459007563959,3.0597151222024292,-26.026708467359207
34,0.0009388923645019531,682.9380277273419,69.00492572511068,2.892405109961609,-25.829641257501336
35,0.0009598731994628906,684.2979452843605,33.70852580033265,3.077121831779317,-25.68696855763606
36,0.0009810924530029297,684.3850062615381,36.031719230820514,2.88913571651838,-25.624508263200887
37,0.0010027885437011719,680.4100897924639,35.2284789105728,3.0652939179310428,-25.49871730260331
38,0.0010242462158203125,631.6449855166437,60.212084757758916,2.911930559079032,-24.870467260484816
39,0.0010464191436767578,609.3537385474086,27.499262028727845,3.0458751385141056,-24.26439263833165
40,0.0010683536529541016,538.5088031691994,113.65655278867956,2.926897415469993,-22.607886500286966
41,0.0010902881622314453,453.7074297698318,22.75644822855598,3.039835788201382,-21.058914447116802
42,0.0011134147644042969,371.3186793314582,68.36492191656136,2.9250551416670616,-19.01635182338408
43,0.001135110855102539,300.80065410701906,49.91452087263828,3.048308119869048,-16.73327752524182
44,0.0011577606201171875,234.26643626795672,38.22205889085262,2.910471752901711,-14.9686985741882
45,0.0011792182922363281,191.6583553798069,32.84087166686588,3.063305534203638,-13.203981524816676
46,0.0012013912200927734,136.02664437039675,91.83210963106606,2.8962077778094497,-10.749420340285685
47,0.0012235641479492188,90.9399368194663,52.4809182554655,3.069217897990692,-8.953641230814279
48,0.0012450218200683594,79.50989252977429,32.61152664100596,2.898814605749578,-7.338807251472784
49,0.0012664794921875,44.43171084253329,74.92756729297389,3.0605674345375986,-5.205665472858968
50,0.0012879371643066406,35.46007629569398,76.7038340197201,2.9115527970289077,-2.5776265612666505
51,0.0013086795806884766,29.62482752803131,36.559995488041956,3.0506866339113055,-0.4552894580431377
52,0.0013308525085449219,28.95733540414644,31.628430084463744,2.918156015634339,1.6381173557651865
53,0.0013527870178222656,25.723975853724724,51.21444866819628,3.0495689415350715,3.968777551406526
54,0.0013759136199951172,49.507226321925636,25.717009902860795,2.9143072633074434,6.109468360470702
55,0.0013990402221679688,86.39605566857581,58.40935287880522,3.0564766950031803,7.515014823520859
56,0.0014214515686035156,99.41118201197825,29.391923385578526,2.9049884697937456,8.688894601888455
57,0.001443624496459961,117.6225127359889,50.41848893742771,3.0637543471316926,10.154183756096964
58,0.0014660358428955078,135.7883294258268,78.33017097458635,2.900353954652337,10.75200835341586
59,0.0015213489532470703,160.02992498259974,51.668944543743876,3.063471490510959,11.703278829994876
60,0.0015463829040527344,178.30889985709481,47.76445657451536,2.9050219057975606,12.926796036031371
61,0.0015685558319091797,207.8050002199351,29.569851469358273,3.057412713764724,14.048340564319655
62,0.0015909671783447266,241.29584629171234,54.763039644557956,2.9116437723139947,14.588843716973528
63,0.0016131401062011719,240.93824124223826,27.60067348897376,3.0533917534065123,15.116326526364173
64,0.0016360282897949219,234.22419045637693,76.98768835068232,2.913046302417508,14.86930623402921
65,0.0016582012176513672,235.59164072252688,31.358737814290578,3.0549291683001947,14.809496876877008
66,0.0016798973083496094,236.77486818213828,39.78229350240645,2.908952973644307,15.044402580746684
67,0.0017020702362060547,236.5662601239846,55.14586420530457,3.059547957770943,14.781900479112196
68,0.0017235279083251953,234.53247582656752,43.24894749594715,2.9042532079173706,14.86575000911636
