iteration,timestamp,function_value,gradient_norm,x1,x2
0,7.390975952148438e-05,32.81190271434966,45.36711817485485,2.1088778515026108,2.5421024573633217
1,0.00011658668518066406,31.040345209713216,45.36711817485485,2.0772550749236927,2.573725233876853
2,0.0001480579376220703,29.65229962875496,40.57021491117018,2.0574527315274618,2.602351533303366
3,0.00018596649169921875,28.386343057996243,41.79246610812165,2.042889711789303,2.627772046196328
4,0.000213623046875,27.19653249479425,45.03824107497674,2.0315518176523737,2.6505896369168673
5,0.00024080276489257812,26.069964526390912,48.53563204728297,2.02250753819017,2.67134092615966
6,0.0002675056457519531,25.00162799033404,51.608857183687185,2.015226313734832,2.6904255368616425
7,0.00029349327087402344,23.98901290997823,54.039776756940874,2.009361394031066,2.708135625388127
8,0.0003199577331542969,23.030613745660762,55.790030928446136,2.004661680227038,2.724687513950079
9,0.0003459453582763672,22.125408428625203,56.8910072050612,2.000930609292311,2.7402444673011805
10,0.0003714561462402344,21.272620684581934,57.39989987715686,1.9980055111040844,2.7549320658145633
11,0.00039696693420410156,20.47157545261807,57.38160176975847,1.9957469971371493,2.768848554075314
12,0.00042319297790527344,19.721593145818087,56.90106659748636,1.9940336042229896,2.782071911393732
13,0.00044846534729003906,19.021909120633147,56.02010040821077,1.9927592147890272,2.794664779488031
14,0.0004754066467285156,18.37161615003758,54.79610047006383,1.9918318459212048,2.806677968309564
15,0.0005035400390625,17.769629268473714,53.281679472612105,1.991172977645929,2.818153000429588
16,0.0005309581756591797,17.21467091377836,51.52470293872209,1.990716946221632,2.829123992665338
17,0.0005564689636230469,16.70527260623181,49.56852103811117,1.9904101638935685,2.839619072475714
18,0.0005831718444824219,16.239788521496976,47.452287587180855,1.9902100842988857,2.849661462452103
19,0.0006613731384277344,15.816416390657373,45.21130987770513,1.9900839331195483,2.859270324760667
20,0.0007035732269287109,15.433221930589411,42.877397733286884,1.9900072802487792,2.868461430131716
21,0.0007312297821044922,15.088164086347053,40.47919366953961,1.989962553462225,2.8772476977661814
22,0.0007610321044921875,14.77911942984493,38.042474356426865,1.9899375934573658,2.885639640149352
23,0.0007877349853515625,14.50390491394348,35.59041912595945,1.9899243339414587,2.8936457382241696
24,0.0008165836334228516,14.260298764404425,33.14384493262535,1.9899176650439119,2.901272766394319
25,0.000843048095703125,14.04605962769303,30.721409379992526,1.989914509711606,2.908526082554605
26,0.0008759498596191406,13.8589442437589,28.339784508660493,1.9899131159458228,2.915409895208385
27,0.0009064674377441406,13.696723947270929,26.013804336856413,1.9899125464625336,2.921927517324523
28,0.0009326934814453125,13.557200270906838,23.75658897903729,1.9899123336598359,2.9280816146115916
29,0.0009591579437255859,13.438219863073172,21.579647807956835,1.989912261972673,2.9338744541157173
30,0.0009844303131103516,13.33768885647489,19.492963763199814,1.9899122406045062,2.939308157298979
31,0.0010106563568115234,13.253586739862413,17.505060662362922,1.9899122351090341,2.9443849598851664
32,0.0010361671447753906,13.183979695309244,15.62305530238616,1.9899122339326003,2.9491074786671123
33,0.0010623931884765625,13.127033269381082,13.85269627367951,1.9899122337342128,2.9534789831034245
34,0.0010876655578613281,13.081024152333102,12.198391749592542,1.98991223371026,2.9575036669070234
35,0.0011148452758789062,13.044350751819064,10.663229037936503,1.9899122337085775,2.961186912042411
36,0.0011403560638427734,13.01554217649219,9.248989344623483,1.9899122337085484,2.9645355347999187
37,0.0011653900146484375,12.99326520271185,7.956161926986294,1.9899122337085497,2.9675580012007132
38,0.001191854476928711,12.976328797388545,6.783962497597025,1.9899122337085497,2.970264597285991
39,0.0012176036834716797,12.963685822784578,5.7303612398153705,1.9899122337085497,2.972667539275404
40,0.00124359130859375,12.954431660420473,4.792125957610083,1.9899122337085497,2.9747810095266547
41,0.0012691020965576172,12.947799658081014,3.964885553992583,1.9899122337085497,2.976621106947597
42,0.0012943744659423828,12.943153512572087,3.2432181022922553,1.9899122337085497,2.9782057050427833
43,0.0013196468353271484,12.939976927195335,2.6207662031697954,1.9899122337085497,2.979554216872598
44,0.0013451576232910156,12.93786109536088,2.0903801696508877,1.9899122337085497,2.980687273321018
45,0.0013709068298339844,12.93649072722353,1.6442870269489571,1.9899122337085497,2.981626328420253
46,0.00139617919921875,12.93562942716421,1.2742806266128275,1.9899122337085497,2.982393212154688
47,0.0014216899871826172,12.935105231013562,0.9719256885075485,1.9899122337085497,2.9830096562825243
48,0.0014467239379882812,12.93479702396729,0.7287666350336588,1.9899122337085497,2.9834968215793447
49,0.0014722347259521484,12.934622400133795,0.5365309473432607,1.9899122337085497,2.983874855134521
50,0.0014977455139160156,12.934527321544982,0.38731662334301653,1.9899122337085497,2.984162503882205
51,0.001524209976196289,12.934477722287474,0.2737541888712123,1.9899122337085497,2.9843768057204687
52,0.0015497207641601562,12.934453013675205,0.1891355106632,1.9899122337085497,2.984532872926527
53,0.0015759468078613281,12.93444130188744,0.12750417635512168,1.9899122337085497,2.984643774846258
54,0.0016186237335205078,12.934436041088189,0.08370516137044692,1.9899122337085497,2.9847205188332913
55,0.0016486644744873047,12.934433811674571,0.05339457696756522,1.9899122337085497,2.9847721209405567
56,0.001674652099609375,12.934432924785016,0.0330131692854545,1.9899122337085497,2.984805751648202
57,0.0017008781433105469,12.934432595439105,0.019729628513783126,1.9899122337085497,2.984826937520134
58,0.001726388931274414,12.93443248199305,0.011361442650120956,1.9899122337085497,2.9848397974803347
59,0.001750946044921875,12.934432446004987,0.006281848437001081,1.9899122337085497,2.9848472924923066
60,0.0017762184143066406,12.934432435577287,0.0033213532020068826,1.9899122337085497,2.9848514696289343
61,0.001802206039428711,12.93443243284351,0.0016713977095736965,1.9899122337085497,2.9848536853861147
62,0.0018274784088134766,12.934432432202165,0.0007961791015178576,1.9899122337085497,2.984854797967736
63,0.00185394287109375,12.934432432069263,0.00035671167541639903,1.9899122337085497,2.984855323400532
64,0.0018978118896484375,12.93443243204531,0.00014916671241493873,1.9899122337085497,2.9848555550069107
65,0.0019307136535644531,12.934432432041625,5.768260944538639e-05,1.9899122337085497,2.9848556494134857
66,0.0019562244415283203,12.93443243204115,2.0392178256223303e-05,1.9899122337085497,2.9848556845937995
67,0.0019826889038085938,12.934432432041103,6.49601566760083e-06,1.9899122337085497,2.9848556964068456
68,0.002009868621826172,12.934432432041099,1.8298830353202789e-06,1.9899122337085497,2.984855699914501
69,0.0020356178283691406,12.934432432041097,4.443652583674407e-07,1.9899122337085497,2.984855700812369
