iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2
0,0.0002129077911376953,18.128002430943212,6.816714758143712,0.0,0.0,0.0,0.0,18.128002430943212,0.0,13.814451700966579,11.141069740968936,8.167964301171056
1,0.0015299320220947266,17.6684499417491,6.4259339575605825,0.999587815518057,1.6451229746666076,0.06816714758143727,2.535042076173212,17.6684499417491,2.535042076173212,13.747627610845676,11.095114153638095,8.117617066863033
2,0.0017209053039550781,17.10650957112656,1.778985363443847,0.990228479158994,8.016282061990044,0.12559683507464292,3.1804735133823003,17.10650957112656,5.634889247769727,13.624922161994105,11.011813434313868,8.02361943316498
3,0.0019054412841796875,17.3115011027402,4.475103328293177,-0.9842179786081537,169.8072405644123,0.13064512645363444,-1.1983247123635177,17.10650957112656,5.634889247769727,13.497959195511887,10.927224787066828,7.9240558362884
4,0.0021295547485351562,17.702574041469486,5.959753762020911,0.9997389637848708,1.3091742656272352,0.07290217380831003,-2.2590354031597264,17.10650957112656,5.634889247769727,13.42764703556104,10.88156959909117,7.867219837512234
5,0.002310514450073242,17.73818844529989,5.996399306852671,0.9999065662780684,0.7832363528184331,0.0067644712854100075,-0.20118206395846908,17.10650957112656,5.634889247769727,13.422559042336307,10.880056977091648,7.86062665569632
6,0.002488851547241211,17.428968758177742,5.1728067585196476,0.9994255213002703,1.9422064357522735,0.05465825635431884,1.743242767296694,17.10650957112656,5.634889247769727,13.476333820245701,10.917899443450533,7.9000661375333205
7,0.0026695728302001953,17.089175321992112,1.1484538437710676,0.9722133101041257,13.538384173763383,0.10082715671418821,1.9495900239433137,17.089175321992112,5.730510644558917,13.574665225161894,10.984430942137895,7.975826781758942
8,0.002850055694580078,17.247128950904944,4.069364991183347,-0.9507075086640286,161.93540149829403,0.10183617050723318,-0.9242905285754839,17.089175321992112,5.730510644558917,13.673280334933056,11.049225874596166,8.054390274243087
9,0.0030579566955566406,17.503009584588455,5.848943791488751,0.9992897865561521,2.159522739824559,0.051127933212228735,-1.483612921384719,17.089175321992112,5.730510644558917,13.722051264460747,11.079575058757168,8.095536265242401
10,0.0032339096069335938,17.431702179278663,5.483031343721142,0.9994629824202974,1.8778085792982853,0.013221278413070428,0.40740082421356105,17.089175321992112,5.730510644558917,13.708870488130438,11.068322709851781,8.088594590589455
11,0.003406047821044922,17.152405099723996,2.7939099212240603,0.9954025702902205,5.496189602477671,0.06619717945454172,1.6022364120393897,17.089175321992112,5.730510644558917,13.643921946291838,11.02341190914714,8.039962435097387
12,0.0035789012908935547,17.108190915612393,1.8027355737477349,-0.9633587927448595,164.44186247550826,0.08729016387357802,0.2577725039406518,17.089175321992112,5.730510644558917,13.55923864651214,10.967418031835681,7.9729978294261405
13,0.003751993179321289,17.29978666935226,4.385919025114335,0.9907007190512671,7.819868357925917,0.06085616893479621,-1.1199065680581342,17.089175321992112,5.730510644558917,13.501020747183542,10.930718676881934,7.924452689160617
14,0.003927469253540039,17.34916511448687,4.732469526848548,0.9992977911900672,2.1473171080472557,0.011578115878096122,-0.28542805803544713,17.089175321992112,5.730510644558917,13.491465782105497,10.926818070126373,7.913551403262839
15,0.004139900207519531,17.196236129454107,3.367335769374119,0.9984572969081655,3.1829854492626874,0.037684671442307846,0.8814774891102033,17.089175321992112,5.730510644558917,13.528662016321896,10.953390201129423,7.940273235454353
16,0.004317283630371094,17.077375815659398,0.2838665533240275,0.21974735392777606,77.30580568626536,0.06740139574316975,0.6911995910030708,17.077375815659398,5.795600586915574,13.594214860138397,10.99723373741272,7.991465934878222
17,0.00449061393737793,17.172856776197964,3.1324758666461814,-0.10458647138814198,96.00334193815803,0.06114058206783792,-0.5591079189755449,17.077375815659398,5.795600586915574,13.652982907630943,11.034829861555144,8.039681100802042
18,0.0047626495361328125,17.25967933412424,4.195332694873468,0.9985832149793413,3.050288356646981,0.023980377381243853,-0.5055801667583576,17.077375815659398,5.795600586915574,13.675131838779087,11.047312045679439,8.060156783423974
19,0.0049457550048828125,17.182817880341048,3.2769318042162268,0.9985628991646209,3.072085335842548,0.020860243294725547,0.4453237646844816,17.077375815659398,5.795600586915574,13.65435429771354,11.031619934512943,8.0464124246738
20,0.005140781402587891,17.081163516915257,0.697393789160529,0.947648642146988,18.62150233269251,0.05128505072145578,0.5916047305727077,17.077375815659398,5.795600586915574,13.604328252754907,10.997842326716562,8.007821886467445
21,0.00531315803527832,17.119989754629863,2.1014896131642393,-0.8973840501070205,153.8163147159617,0.05264825109800739,-0.22730440860282414,17.077375815659398,5.795600586915574,13.553653623597578,10.965260419138787,7.966466625106015
22,0.005484342575073242,17.191448850692556,3.3079678037968625,0.9971585019662951,4.320302943748948,0.026587368531903674,-0.41740151184008584,17.077375815659398,5.795600586915574,13.528778068656344,10.950644519126664,7.9442570858877675
23,0.005658388137817383,17.162713093490378,2.902071356825106,0.998833892168417,2.7672551104646606,0.009731858793296523,0.1671514568187193,17.077375815659398,5.795600586915574,13.538497902514452,10.958796169752679,7.949573068171791
24,0.005829811096191406,17.087932476522454,1.0908659668839735,0.9895078596921831,8.307113242706638,0.03738907387268067,0.4357155920545442,17.077375815659398,5.795600586915574,13.57504283964736,10.98373074687309,7.9774336085269795
25,0.00602269172668457,17.092374776681282,1.296702256815266,-0.9518980666095813,162.1566940362687,0.04435345712293609,-0.025996709461088435,17.077375815659398,5.795600586915574,13.61782804230324,11.011464213648559,8.01204695825465
26,0.006197214126586914,17.146005354413866,2.681399180331359,0.9940275803269705,6.265116845237281,0.027144968773616416,-0.31376902527172834,17.077375815659398,5.795600586915574,13.643474396122718,11.026961612895025,8.034333275723363
27,0.0063703060150146484,17.139596229413698,2.5586987730979667,0.9987353987590791,2.88177593346651,0.0035153237944321788,0.037379697881163985,17.077375815659398,5.795600586915574,13.640466411918359,11.02345921997168,8.034032036299969
28,0.006538867950439453,17.088532714958156,1.1280885281330375,0.9933253663190689,6.623586422743873,0.027827403612107622,0.297927172682813,17.077375815659398,5.795600586915574,13.61318894946679,11.004653296361369,8.01352102391749
29,0.006713390350341797,17.083059111085106,0.8249344620607141,-0.9480983335719668,161.4593566968733,0.03617119819110455,0.03203085931572346,17.077375815659398,5.795600586915574,13.578247292247704,10.981901822132842,7.985401173295395
30,0.00688481330871582,17.118112539135215,2.057535148487501,0.9883534048783748,8.753052362394577,0.024494673853471337,-0.20519409212465178,17.077375815659398,5.795600586915574,13.555030615378671,10.96771103020913,7.965435941722337
