iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128
0,0.00016379356384277344,177.43365097553206,147.7593383889358,0.0,0.0,0.0,0.0,177.43365097553206,0.0,11.307223990564207,-0.088097431367724,0.09356563167073105,0.01864735586296704,0.000937074083950966,0.010647291522127945,-0.03075911034394598,-0.06061479174903461,-0.07957966723992996,-0.09934976379148171,0.008318620709286819,-0.06494956737700165,0.05677207513152898,0.11322304589820846,0.08807978363507471,-0.04711954166530604,0.029482559609278196,-0.02164697895806412,0.0755382433188831,0.041599518540944465,0.01612281112670312,-0.09319975322656075,0.15873749511283483,-0.06201571409620328,0.07387338790201062,0.06576909683143144,-0.01906504258601549,0.019017406690221863,-0.051254164125209126,0.054637458265307845,0.011637521880929503,-4.9625960672240414e-05,-0.08227497274660023,-0.05561870011781777,0.03849390422603615,-0.0695883075502204,0.013094103616179636,0.10037812847004507,0.003346433193221988,0.09636269790687062,-0.003688515833788793,-0.09419175619848758,0.008519397070596065,-0.11206546138106818,0.11847610744255643,-0.03287912149029765,-0.15093438782118052,-0.060093002510497456,-0.04030429878831088,0.07872830105528757,-0.07080949027851044,0.08922669013703415,0.05749908053451708,-0.06889304905217779,-0.07747717597532754,-0.008347394623274633,0.040686406576587265,0.06526319674147565,-0.00042155463798200217,0.09294060038936933,-0.010860871833144247,0.04056050237843686,-0.06414855466261721,-0.06013918452990405,0.08179185429592041,-0.06672616547012834,-0.09206219837523637,-0.10498798353263543,0.05604649235552658,-0.009210745703510409,0.007045128413292725,0.09570568911003825,0.06650851726611519,-0.1027568639530154,0.06565006148499052,-0.03871459777788847,0.05150933205312319,0.07041768053996984,-0.03967872116991924,-0.07281389219836472,0.038980384424857795,0.0042044860775835345,0.020506295784416186,-0.10938561663955461,0.06098896335430208,-0.072250467398783,-0.029498762657238935,0.026019326728849025,-0.06589757964149494,0.0722032104688027,0.02522223447080688,-0.0478011636627813,0.0923529860293874,0.016481689304294365,-0.044590705118888366,-0.06892321564436865,-0.010271798796239335,-0.03477226953890728,0.01249380199158634,-0.05026764858171235,0.020596679302978423,0.05797996206650081,-0.08288946666783475,-0.02446862370064805,0.02551741753364748,0.012514409913415184,0.1097690231449385,0.08352375666644421,0.020508342193473472,0.11795098501517191,0.01949786164564371,-0.03425249622472454,0.03354872059020608,-0.02118497693310172,0.05888059946688482,0.10489690485138528,-0.07275601226065397,0.029639082096028127,-0.03570511985970082,0.03466463515709488,0.08589910823785646,0.005856765991332652,0.07183559982143671,-0.026035436601639834,-0.0096436738208056,-0.05191666626829914,-0.02977060415748914,0.04413901786321517,-0.021201792181084207
1,0.0025484561920166016,176.0710438421732,145.67292273219317,0.9999590100606826,0.5187734618685873,0.01131370837260648,0.7679530494171968,176.0710438421732,0.7679530494171968,11.305249126240419,-0.08909743135592411,0.09256563167139871,0.017647356735226466,0.0019370740786438046,0.009647291557581322,-0.0297591103450579,-0.059614791749642446,-0.07857966724038094,-0.09834976379190911,0.009318620704473033,-0.06394956737772796,0.055772075133161285,0.11222304589880307,0.08707978363573426,-0.04611954166610248,0.028482559611925827,-0.02064697895976003,0.07453824331971089,0.04059951854293554,0.015122811133310597,-0.092199753227215,0.15773749511313012,-0.061015714096764144,0.07287338790297485,0.06476909683235657,-0.018065042587536634,0.018017406694848363,-0.050254164126089455,0.05363745826650944,0.012637521840181286,0.0009503740344227791,-0.08127497274708395,-0.05461870011854234,0.037493904227635794,-0.06858830755084061,0.014094103604391967,0.09937812847058525,0.0043464331903386045,0.09536269790742731,-0.0026885158358979522,-0.0931917561989628,0.009519397064612913,-0.1110654613815706,0.11747610744301847,-0.031879121491041246,-0.14993438782144572,-0.05909300251100377,-0.03930429878935031,0.07772830105591244,-0.06980949027917016,0.0882266901377887,0.056499080535549806,-0.06789304905270847,-0.07647717597585263,-0.007347394625379409,0.039686406578521675,0.06426319674238687,0.0005784453585949103,0.0919406003899408,-0.009860871834884651,0.03956050237981864,-0.06314855466320768,-0.05913918453066796,0.08079185429653768,-0.065726165470644,-0.091062198375626,-0.10398798353306998,0.055046492356879057,-0.00821074570575097,0.008045128401710813,0.09470568911069932,0.06550851726691813,-0.1017568639534832,0.06465006148596333,-0.03771459777889777,0.05050933205461374,0.06941768054074199,-0.038678721170739755,-0.07181389219898807,0.03798038442695344,0.005204486070867823,0.019506295787706282,-0.10838561664000843,0.05998896335532457,-0.07125046739932821,-0.028498762658387564,0.0250193267314982,-0.06489757964222712,0.07120321046970046,0.024222234474742477,-0.04680116366377525,0.09135298603001614,0.017481689180456342,-0.04359070511969963,-0.06792321564496623,-0.009271798798174212,-0.033772269540032374,0.011493802010315753,-0.049267648582558235,0.019596679311445972,0.05697996206736084,-0.08188946666832363,-0.02346862370188676,0.024517417537079558,0.013514409847194752,0.10876902314552661,0.08252375666727686,0.0215083421473267,0.1169509850156375,0.020497861628216454,-0.03325249622589393,0.03254872059227152,-0.0201849769347658,0.0578805994682334,0.10389690485183961,-0.07175601226120375,0.028639082099002434,-0.034705119860822996,0.033664635159893735,0.08489910823851593,0.0068567659872690555,0.07083559982218296,-0.02503543660283049,-0.00864367382313975,-0.050916666269057866,-0.02877060415873328,0.04313901786461425,-0.02020179218324403
2,0.0027244091033935547,174.73557286540225,143.60335023332738,0.9999603879427427,0.5099795518004473,0.011144297777065503,0.758484159364694,174.73557286540225,1.5206124065507034,11.303331200581905,-0.09009711706216131,0.09156601132283662,0.018341851948448347,0.0029324040031530043,0.008830683609907887,-0.02875991913410024,-0.058615264969128375,-0.0775800518478015,-0.09735009744502754,0.010312800853306698,-0.06294987885510504,0.05477260074435458,0.11122322999465305,0.08608019090753262,-0.04512001536645294,0.027484395572709087,-0.019647881396810212,0.073538597916588,0.039600432768214344,0.014130406350104652,-0.0911999630924446,0.15673772253902313,-0.06001605016676573,0.07187373200844023,0.06376966007345464,-0.01706604018981239,0.017021705755870545,-0.04925458701014554,0.05263817418389912,0.013383936069304216,0.0019454909616729182,-0.08027532926258428,-0.053619109657966145,0.0364950244881497,-0.06758873618279991,0.015079017215331319,0.09837851861220104,0.005344380760637588,0.09436309475643379,-0.0016905556804746693,-0.09219208233301886,0.010510467348194453,-0.11006562568550429,0.11647640584130789,-0.03087983037892829,-0.14893462365765553,-0.058093440266986755,-0.03830483735639269,0.07672874783589538,-0.06880981098664116,0.08722694844554453,0.05549974742737039,-0.06689348104737756,-0.0754775742624514,-0.006348857865496821,0.038687341446250696,0.06326376664431603,0.0015761145670453681,0.0909410071961978,-0.008862072703138529,0.03856152959599343,-0.06214900980187189,-0.05813955877581294,0.07979228065728848,-0.06472660676040536,-0.09006254158938747,-0.10298820541148641,0.054047253772370206,-0.007212425396076578,0.009033504186282957,0.09370596396366727,0.0645090627907826,-0.10075708531570432,0.06365064508000003,-0.03671516244442102,0.049509944275643314,0.06841819035310927,-0.03767938484527677,-0.07081420154901637,0.03698163649701673,0.006197612575980088,0.018509549271826468,-0.10738580875155082,0.058989606882343615,-0.07025088582727085,-0.02749947316503462,0.024021428663745015,-0.06389790952492962,0.07020356930440444,0.023225263533003082,-0.0458016103199804,0.0903533792832416,0.017098578319564562,-0.04259127244472691,-0.06692364813070559,-0.008273374960408269,-0.03277288679454184,0.010536150764022445,-0.048268082602755065,0.018602587406353316,0.05598059834492945,-0.0808898433555054,-0.02246942264785478,0.02351986747938822,0.014066358532810361,0.10776925489824417,0.08152420758248366,0.022242544420149987,0.11595132915887378,0.021445080321651964,-0.03225306496417324,0.03155013203600837,-0.01918590882472012,0.05688111090251678,0.10289723542140318,-0.07075633094237821,0.027641147092986977,-0.03370573024847277,0.03266589204467063,0.08389953321592714,0.007853448353366101,0.06983613358945504,-0.024036318442383863,-0.0076455559866550615,-0.0499171900834228,-0.027771317302653472,0.04213994650762136,-0.019203334527603283
3,0.0028717517852783203,173.4271334373448,141.5565938184578,0.999961436967221,0.5031814434948791,0.011010620526597415,0.7488111359358619,173.4271334373448,2.2580370274518913,11.301583348614281,-0.0910962270036281,0.0905672041153508,0.018841557014671433,0.003919559543209438,0.008483198301158047,-0.027762096379823943,-0.057616533441768376,-0.07658108134437543,-0.09635098909241774,0.011295904415747675,-0.06195071433751286,0.0537740221962669,0.11022372430340291,0.08508128255169144,-0.04412128964374477,0.02648944087561727,-0.018650328552754815,0.07253955240479248,0.038602921039660947,0.013152944146729068,-0.09020052476473145,0.15573833013785826,-0.0590169517555965,0.07087465869924083,0.06277117414593998,-0.016068749857349466,0.01603396168846784,-0.048255723523304955,0.05164007502909935,0.01357045874526985,0.0029314344765753236,-0.07927628271238803,-0.05262020997706518,0.035498066577783406,-0.06658988275364466,0.016030725740224152,0.0973795638730204,0.006338703676248566,0.09336415831636119,-0.0006961734405377031,-0.09119295321904981,0.011483610939733864,-0.10906606510903159,0.11547720399009807,-0.029881739696446034,-0.14793525313291683,-0.05709461328891436,-0.03730628801372862,0.07572994658610017,-0.06781067115437805,0.0862276429298083,0.054501543715158,-0.06589463826421393,-0.07447864024190698,-0.005352864818979381,0.037689885451290706,0.062265298785013634,0.00256963871405415,0.08994209773741171,-0.007865346185890635,0.03756431484003354,-0.06115022935530712,-0.0571405636342487,0.07879342411292983,-0.0637277892476368,-0.08906345964098089,-0.10198879928537417,0.05304930746517817,-0.006217020491194743,0.009997434108926293,0.09270670245430225,0.06351052905197162,-0.09975767781305314,0.06265221441135574,-0.03571668404196216,0.04851160103667073,0.06741955966926166,-0.03668117016355159,-0.069815031121162,0.035985042196840365,0.0071773089337737175,0.017518691226398906,-0.10638632265848215,0.05799133939548812,-0.06925200621898012,-0.02650139296777219,0.023027230948380054,-0.06289879450587307,0.06920453575814983,0.02223374209417352,-0.044802811340003856,0.08935430552507262,0.016512814709561677,-0.041592830056123256,-0.06592480622542293,-0.007277681286240914,-0.03177455449355553,0.009690305337461182,-0.04726924905788538,0.017619895514917074,0.0549823117472988,-0.07989085118954367,-0.021471584908941237,0.02252657026383649,0.013989974349788128,0.10676987135003467,0.080525386879422,0.02238334328226723,0.11495224164457703,0.022246297706437046,-0.03125460024442434,0.030553983753717134,-0.018188437099391812,0.055882492588500914,0.10189812041058047,-0.06975718565672367,0.026646842215746955,-0.03270737648275103,0.031669333837528756,0.0829006725660467,0.008844090298104956,0.06883756794978146,-0.023038699080369974,-0.006650723089294427,-0.04891859497381018,-0.02677324436949172,0.04114245961641638,-0.018207554005641537
4,0.003033161163330078,172.14545585111756,139.53285632189989,0.9999617310019953,0.5012594357294773,0.010927595623185035,0.7390294475981019,172.14545585111756,2.9803789164794545,11.299966687147185,-0.09209445884867973,0.08956956420102441,0.018772289350822802,0.004894069057431787,0.008550716776836768,-0.02676621078017534,-0.056618923111439665,-0.07558301809863488,-0.09535266339059358,0.012261365031735473,-0.060952289577881055,0.0527767241873326,0.10922465722667467,0.08408333902364597,-0.04312369902167134,0.025499187310709763,-0.01765499286729902,0.07154135832873834,0.03760768262678584,0.01220003369558092,-0.08920158124239884,0.15473947103539862,-0.05801865178479868,0.06987641284295659,0.06177403463760935,-0.015073923386917374,0.015058545989233093,-0.04725787028282291,0.0506435823961003,0.013369664031877017,0.0039028436785166916,-0.07827807481351623,-0.05162228783850347,0.03450387284393624,-0.0655920368613438,0.01692192740785258,0.09638153164310992,0.0073276613407192576,0.09236616149737088,0.0002929497412712378,-0.09019458694898128,0.012426703559471898,-0.10806689124650326,0.1144787044113562,-0.028885354049100143,-0.14693643396752568,-0.0560968224397735,-0.03630903439443986,0.07473220715348501,-0.06681229266944697,0.08522895537001897,0.053504944230459706,-0.0648968169275168,-0.07348064530642483,-0.0043605787323332465,0.036694751797605785,0.06126819363870312,0.003556985415704644,0.08894415236760825,-0.006871618875520433,0.036569622931890124,-0.06015252600240764,-0.056142459992044896,0.07779557943577396,-0.0627300162027461,-0.08806518553518719,-0.1009899165325866,0.05205320040234748,-0.005225856279881877,0.01091860444579439,0.09170809693920895,0.06251329892298717,-0.09875879246645451,0.06165518034596796,-0.03471956594215879,0.04751475244811203,0.06642214458987773,-0.03568454551009569,-0.0688165947619034,0.03499155217765754,0.008135054550801497,0.016536758649236805,-0.10538728889284285,0.056994617562225326,-0.06825411462103742,-0.02550503910216797,0.022038491562200366,-0.061900463161004345,0.06820636557016246,0.021250430469441157,-0.04380508109264252,0.08835593555308398,0.015993792243511898,-0.04059580258944346,-0.06492698564140885,-0.006285951445495802,-0.03077772631431775,0.009056277212950152,-0.04627145193579827,0.01665559774604726,0.05398555474242414,-0.07889274628222097,-0.020475698232136064,0.021539421851940306,0.01362120388569293,0.10577102030446116,0.07952751160874182,0.022117216271351436,0.11395392572169398,0.02277438961355102,-0.030257518547226896,0.029561371990936173,-0.017193258466502173,0.054885116312761495,0.10089978561585716,-0.06875879695527222,0.02565788391785138,-0.03171049713978064,0.030675959429378095,0.08190281917418303,0.009825517249216103,0.06784027692535047,-0.022043215942972313,-0.005660694471534873,-0.04792124310772523,-0.02577690449766598,0.04014723963570229,-0.01721566839498099
5,0.003201723098754883,170.89057334777,137.53036198785694,0.9999613001919461,0.5040730007880212,0.010863515853707564,0.7289663831921748,170.89057334777,3.687619339278747,11.29841287326884,-0.09309146765889388,0.08857337408750793,0.018405396443861206,0.005850333936040919,0.008847987284801382,-0.025772841934489556,-0.05562276300013142,-0.074586125895612,-0.09435534430155232,0.013201091144151633,-0.05995482325159614,0.05178110549211262,0.10822615923672867,0.08308664344311552,-0.04212758510692727,0.024515249252188814,-0.01666257648025778,0.07054427311767665,0.03661545785727219,0.011283920085770609,-0.08820327619695544,0.1537412983597968,-0.05702138616853963,0.06887924532865393,0.060778644212704326,-0.0140823499417871,0.014100636121447171,-0.04626132914303772,0.0496491039345875,0.012977352613517077,0.004853173785905666,-0.07728094798686425,-0.050625634989301435,0.0335133258839693,-0.06459548569126612,0.017715141169233138,0.09538469041586317,0.008309332596049424,0.09136937947295076,0.0012749830086693256,-0.08919719967621327,0.013323918083864818,-0.10706821639704242,0.11348111027210521,-0.027891190093912263,-0.14593832338703638,-0.055100371192613545,-0.03531346958337135,0.07373584333580552,-0.06581490007534693,0.08423107116970764,0.052510435157057764,-0.06390031549579692,-0.07248386207224775,-0.0033732484996820767,0.03570269296138657,0.06027285880015162,0.004535886131216172,0.08794745413428191,-0.005881873117645227,0.03557825205796527,-0.05915621501149921,-0.055145512720055356,0.0767990447452806,-0.06173359349713623,-0.08706795306468278,-0.099991709477552,0.05105949443743888,-0.004240349036175792,0.011772342244163254,0.0907103427063034,0.061517762091402826,-0.09776058121955941,0.06065996153610522,-0.03372422194415145,0.04651986605185676,0.0654263068196918,-0.034689988625030366,-0.06781910887740719,0.034002164461016976,0.009059991106031529,0.015567230194574927,-0.10438883854676961,0.05599990827477051,-0.06725749882925838,-0.02451094627515615,0.021057136352843654,-0.060903146921628716,0.06720932127216453,0.020278457295089678,-0.04280873993497393,0.08735846725516515,0.015739264458048897,-0.0396006156865578,-0.06393048384561746,-0.0052994999467506874,-0.029782881926908457,0.00870118568439419,-0.04527499970253092,0.015718445397680327,0.052990790664702254,-0.07789578570429648,-0.019482373266118885,0.020560515641910377,0.013145132091618536,0.10477285011274647,0.07853077488075506,0.0216405992330937,0.11295655706630568,0.02297381453543882,-0.02926226190131972,0.028573461110262696,-0.016201101476349757,0.05388936642260359,0.09990245824456385,-0.06776138820383491,0.02467614665983591,-0.030715543206375453,0.029686840911554532,0.08090626848241991,0.010794046260852926,0.06684464082625331,-0.02105052568703096,-0.0046771094754538105,-0.04692550061805114,-0.024782834553203695,0.03915499468315261,-0.016228980343809776
6,0.0033447742462158203,169.66256953091383,135.54853533449497,0.9999606413988227,0.5083453815015637,0.01079456554004499,0.7185907290258287,169.66256953091383,4.379711177610755,11.296894124177168,-0.09408686389659626,0.08757890114439677,0.017913632717187572,0.006781679506867166,0.009247889232859728,-0.02478258267704886,-0.054628384362012325,-0.07359066926279484,-0.09335925397247173,0.014105314991993743,-0.05895853671221966,0.05078757851273177,0.1072283626583089,0.08209148089280015,-0.041133296002066916,0.02353936669943003,-0.01567381060949969,0.06954855970368025,0.035627029995362595,0.01041958128401998,-0.08720575359370716,0.15274396486850553,-0.05602539332555181,0.06788341268125674,0.05978541164979694,-0.013094855892348094,0.0131662880780359,-0.04526640654207281,0.048657056753142185,0.012513678845897065,0.005774637343186515,-0.07628514478739912,-0.049630547606601814,0.0325273477259908,-0.06360051056849612,0.01836702650375658,0.09438930815046576,0.009281604232330064,0.09037408886219653,0.0022479404330457697,-0.08820100393082565,0.0141556549356804,-0.10607015357690616,0.11248462485900913,-0.02689977545753012,-0.14494107771568593,-0.054105564877762746,-0.03431999541787719,0.07274117215951487,-0.06481872008687538,0.08323417906075108,0.05151851298874351,-0.0629054338900184,-0.07148856360807965,-0.0023922110971714193,0.0347145008420155,0.0592797079042375,0.005503819377390905,0.08695228802113834,-0.004897147639233444,0.03459103290714728,-0.05816161341519937,-0.054149990127401536,0.07580412080401389,-0.060738828830708226,-0.08607199621690656,-0.0989943310780254,0.05006876497343389,-0.0032620068429920525,0.012528629493482173,0.0897136371472262,0.06052431418113162,-0.09676319661396086,0.059666983439071515,-0.0327310755529967,0.045527426389889165,0.06443241283589277,-0.03369798548731968,-0.06682279201545832,0.03301792183426028,0.009938707542056242,0.01461405863849817,-0.10339110298886035,0.05500768760459026,-0.0662624476193958,-0.023519666208829462,0.02008526578368238,-0.05990707956294127,0.06621367204343032,0.019321341957019584,-0.04181411351653624,0.08636213518066023,0.0157377840117486,-0.03860769247157323,-0.06293559921302092,-0.004319722630298711,-0.02879052899273566,0.008608183653395886,-0.044280205086435216,0.014819098927756257,0.051998492921169905,-0.07690022678876178,-0.018492242976060634,0.019592185134340828,0.012692901430530446,0.103775511431419,0.07753536913978243,0.021056645013795082,0.1119602846315876,0.02289545989843615,-0.028269300598771224,0.027591483765434816,-0.01521272597452562,0.052895639367381925,0.09890636637684871,-0.06676518520068093,0.02370366787155162,-0.029722977314860333,0.028703125554779444,0.07991131749196545,0.011745432862118007,0.06585104528003355,-0.020061302827779605,-0.003701729657415254,-0.04593173664653879,-0.02379158841024488,0.0381664574227904,-0.015248878610629834
7,0.0034813880920410156,168.46145058878847,133.5873568219451,0.9999602338195874,0.51097071304284,0.010706238623372045,0.7079457451612559,168.46145058878847,5.056650943839764,11.295401677858855,-0.09508021130576536,0.08658641870438606,0.01742024840369865,0.00768038704077186,0.009652311018487191,-0.02379603939189133,-0.05363611982948115,-0.0725969127971643,-0.09236461149997764,0.01496259418636566,-0.05796365382272663,0.04979656877401756,0.10623140144730282,0.08109813771106134,-0.040141185698164966,0.02257340677318791,-0.014689454752441116,0.0685544861246072,0.03464322736737506,0.009624242772810479,-0.08620915732835999,0.15174762258100194,-0.05503091368626753,0.06688917665819906,0.05879475084411684,-0.012112304427440972,0.01226246628064039,-0.0442734128401388,0.04766787696322567,0.012076207409765491,0.006658220368513571,-0.07529090736948457,-0.0486373257303784,0.03154689868724153,-0.06260738320537668,0.01884033279304863,0.0933956503802009,0.010242160910197497,0.0893805668821261,0.0032096775201900614,-0.087206206673475,0.014899560831367413,-0.10507281663238031,0.11148945105590866,-0.02591164758936099,-0.14394485197837648,-0.05311270992549581,-0.03332902175034791,0.0717485131461536,-0.06382398110077737,0.08223847079991356,0.05052968342436482,-0.06191247271812738,-0.07049502265905389,-0.0014188934160266008,0.03373100669397332,0.05828915948568827,0.006457996565661161,0.08595894016818323,-0.003918537835200577,0.0336088275649837,-0.05716903917938026,-0.053156163404873114,0.07481111030527346,-0.059746030953943326,-0.08507754858482702,-0.09799793461477319,0.04908159951032664,-0.0022924299261447806,0.01315654243052695,0.08871817873783518,0.05953335584394219,-0.09576679146697441,0.05867667729629637,-0.03174055921291465,0.044537934499034204,0.06344083303526535,-0.032709029146880585,-0.0658278644464701,0.032039908267697606,0.010755410104098159,0.013681689548049355,-0.10239421358794462,0.05401843969976936,-0.06526924997552695,-0.022531766900127464,0.019125159329828365,-0.05891249669025065,0.06521969358628332,0.01838300647649484,-0.040821532067667615,0.08536719963128164,0.015869780221261738,-0.03761745512992197,-0.06194263017380822,-0.003348096322876854,-0.027801198330213755,0.008714110565448348,-0.04328738603102787,0.013970043965041465,0.05100914415472755,-0.0759063264354409,-0.017505961942652023,0.01863703576396332,0.012380383614286589,0.10277915810545302,0.0765414931912578,0.02043240352615449,0.11096524006233788,0.02261871950979308,-0.027279129064530543,0.02661674043711445,-0.014228922361503207,0.05190434318934822,0.0979117384288761,-0.06577041579885681,0.022742650437488056,-0.028733272922046398,0.02772603731371459,0.07891826370061422,0.01267482834373783,0.06485988019794733,-0.01907623823357009,-0.002736439374576945,-0.04494032237913429,-0.022803736142293203,0.0371823837536152,-0.01427683848350415
8,0.003620147705078125,167.28704596863275,131.64673566296045,0.9999602889859922,0.5106161606743558,0.010596830936281589,0.6971355262886904,167.28704596863275,5.718534759958535,11.293933444149129,-0.09607102468684564,0.0855962172269721,0.017043132364747637,0.008537798096120137,0.009973466365640813,-0.022813832161502682,-0.052646302557720896,-0.07160512049851162,-0.0913716315887188,0.015760081017140003,-0.05697040087588379,0.04880851436362917,0.10523541096783331,0.08010690078393327,-0.039151613450782406,0.021619363192549985,-0.013710295700415433,0.06756232511479339,0.03366492558942415,0.008916015567444764,-0.08521363089638051,0.15075242242008988,-0.05403818919884795,0.0658968038310855,0.05780707978102452,-0.011135594892455455,0.01139700023924893,-0.04328266166012496,0.046682027251996834,0.011751041632915625,0.007493854949742343,-0.07429847699740613,-0.04764627268691541,0.030572975878273494,-0.06161636275294584,0.01911744118175963,0.09240397837950944,0.011188477419239194,0.08838909047368325,0.004157890277190114,-0.08621300720197016,0.015533103386593377,-0.10407632044549958,0.11049579082836078,-0.024927352555521406,-0.14294979951427877,-0.05212211310989637,-0.03234096567669592,0.07075818757254203,-0.06283091270589472,0.08124414085988302,0.04954446020592135,-0.06092173250181963,-0.06950351087201478,-0.0004548133057367551,0.032753080805951934,0.057301635784480796,0.0073953522587365175,0.08496769707247023,-0.002947195644329806,0.03263252814693177,-0.056178810372715826,-0.05216430606232106,0.07382031715770997,-0.058755508890427036,-0.08408484278610574,-0.09700267338649299,0.048098596082863515,-0.0013333106519101041,0.013631771005810402,0.08772416591431204,0.05854529182717921,-0.09477151855443065,0.05768947907942905,-0.03075311350034268,0.04355190733087097,0.06245194086608976,-0.03172361851259373,-0.06483454774649743,0.031069244352460397,0.011492750530408885,0.012775057619417685,-0.10139830144776256,0.053032655631409825,-0.06427819432209272,-0.021547831794532558,0.018179276586688112,-0.057919635227832646,0.064227668024258,0.017467771177769105,-0.039831329678447054,0.08437392805252197,0.01600791952999443,-0.036630328281797506,-0.060951874360899674,-0.0023861774770087196,-0.026815436496601862,0.008953518705224059,-0.04229686690607581,0.013185107632317063,0.05002323535575595,-0.07491434042231182,-0.01652420553884737,0.017697973578983357,0.012260806843461609,0.10178394783922255,0.07554935578170925,0.019826345302093967,0.10997154730471631,0.02220876305460992,-0.026292260203410207,0.025650598209039817,-0.01325051064375911,0.050915896965262435,0.0969188026212803,-0.06477730953607097,0.021795461839008594,-0.027746913436743424,0.026756877718839157,0.07792740397717927,0.013576757486335283,0.06387153867725642,-0.018096037492531674,-0.0017832442868422724,-0.04395163008192179,-0.0218198631239927,0.03620355130842453,-0.013314421178487981
9,0.0037620067596435547,166.1390546122,129.72657811177658,0.9999605840484608,0.5087156102402868,0.010479689044824108,0.6862404376774095,166.1390546122,6.365532299670471,11.292495367080422,-0.09705876757694351,0.08460861503414477,0.016849710667394355,0.009344559661429015,0.010151584041093417,-0.02183659530974727,-0.05165926537418765,-0.07061555511408144,-0.09038052313876482,0.01648416830832093,-0.05597900660718806,0.047823865318588156,0.1042405277693633,0.07911805684172117,-0.0381649431425059,0.02067935319768325,-0.01273714635507437,0.06657235368621381,0.03269304956553632,0.008311634044165354,-0.08421931711340237,0.14975851386439495,-0.05304746283772315,0.06490656515511424,0.05682281948753088,-0.010165661800937574,0.010578433220814157,-0.04229446924211456,0.04570000371838817,0.011585840887561262,0.008270811699595228,-0.07330809360832982,-0.046657694506802835,0.02960661131999943,-0.06062769481135243,0.019204246951944004,0.09141454781014874,0.01211781442971753,0.08739993540542969,0.0050901176436244965,-0.08522159516839567,0.016037422614684847,-0.10308078118565497,0.10950384471910385,-0.02394744377969167,-0.14195607160493512,-0.051134080799538136,-0.03135625073507329,0.06977051773002825,-0.06183974519645118,0.0802513861169822,0.04856336390580481,-0.05993351291137724,-0.0685142980278495,0.0004984203913481301,0.03178163188994187,0.05631756150340092,0.008312541110545435,0.08397884477283737,-0.0019843289369171936,0.031663055151113166,-0.055191244343205034,-0.05117469336407353,0.0728320457721559,-0.05776757116556424,-0.08309410989497658,-0.09600870041214718,0.04712036159485876,-0.0003864331943416731,0.013943387082068824,0.08673179604232709,0.057560530023709984,-0.09377753030081479,0.056705828410247204,-0.029769186280876474,0.0425698770958341,0.06146611195082866,-0.030742257103518168,-0.06384306438498129,0.030107081916740292,0.012133478582761334,0.011899550766266281,-0.10040349715607771,0.052050832195541095,-0.06328956776543362,-0.02056845887140443,0.017250254000291197,-0.056928732915364724,0.06323788382265295,0.016580327525612868,-0.03884384357475395,0.08338257959675165,0.016043067814655847,-0.035646741782875406,-0.05996362776419719,-0.001435599601692912,-0.025833799410099435,0.009269787146235938,-0.041308979449240356,0.012478450735202564,0.04904126490660056,-0.07392452272878011,-0.015547668976782843,0.016778211325720112,0.012308337062469962,0.10079004190456704,0.0745591794931462,0.019294744517450148,0.10897932897026416,0.02171456802224473,-0.025309221003858337,0.024694488652964124,-0.012278339260371973,0.04993073020006971,0.09592778645675643,-0.06378609727462081,0.020864628967611768,-0.026764391300483782,0.0257970259960956,0.07693903337768096,0.014445129835683428,0.06288641583933531,-0.017121419157259045,-0.0008442672654874339,-0.04296603214644288,-0.020840569043268378,0.03523075775853554,-0.012363271994097933
