method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist,rel_improvement_grad
GradientDescent,8192,0,,0.7223649509251118,2.213215702100805,,0.5585483551509929,,,,
GradientDescent,8192,1,,0.7220530142076313,2.212657154734926,0.0005585483551456258,0.5584073961425641,1.0000000000000002,0.0004318270385086275,0.0002523691501686649,0.0002523667058167304
GradientDescent,8192,2,,0.721741234883666,2.2120987483282994,0.0005584073961502774,0.5582664727074597,0.9999999999999998,0.0004317956131066808,0.00025236915056246344,0.0002523667058815846
GradientDescent,8192,3,,0.7214296129532158,2.2115404828453915,0.0005582664726897726,0.5581255848366578,1.0,0.00043176406638375023,0.0002523691509385934,0.00025236670602595267
GradientDescent,8192,4,,0.7211181479506195,2.210982358250603,0.0005581255848263385,0.5579847325211752,1.0000000000000002,0.00043173304367334945,0.00025236915133041376,0.00025236670618455123
GradientDescent,8192,5,,0.7208068403415382,2.2104243745083845,0.0005579847325135915,0.5578439157520705,1.0000000000000002,0.0004317012544559979,0.00025236915171950394,0.00025236670628684
GradientDescent,8192,6,,0.7204956896603107,2.2098665315831685,0.000557843915768701,0.557703134520365,1.0000000000000002,0.00043166998953563456,0.00025236915211815765,0.0002523667064032944
GradientDescent,8192,7,,0.7201846959069371,2.2093088294394514,0.0005577031345270339,0.5575623888170683,1.0000000000000002,0.0004316386035844932,0.0002523691525015061,0.00025236670655928847
GradientDescent,8192,8,,0.7198738595470786,2.2087512680416945,0.0005575623888249648,0.5574216786332619,1.0000000000000002,0.0004316064498802949,0.00025236915288947285,0.00025236670662989117
GradientDescent,8192,9,,0.7195631796494126,2.2081938473543787,0.0005574216786408748,0.5572810039599105,0.9999999999999998,0.00043157546776520994,0.00025236915327727527,0.00025236670682820525
GradientDescent,8192,10,,0.7192526566796005,2.2076365673419813,0.0005572810039799879,0.5571403647881317,0.9999999999999998,0.00043154371790319864,0.0002523691536705815,0.00025236670688488804
GradientDescent,8192,11,,0.7189422906376421,2.207079427969038,0.0005571403647841259,0.5569997611089038,1.0000000000000002,0.0004315118464645286,0.0002523691540469032,0.0002523667070529454
GradientDescent,8192,12,,0.7186320805922151,2.2065224292000294,0.0005569997611069176,0.5568591929132856,1.0000000000000002,0.0004314811487191182,0.0002523691544356353,0.00025236670719283794
GradientDescent,8192,13,,0.7183220279403031,2.2059655709994646,0.0005568591929207129,0.5567186601923633,1.0,0.00043144838685250974,0.0002523691548273651,0.0002523667072587535
GradientDescent,8192,14,,0.7180121317505836,2.205408853331898,0.000556718660180486,0.5565781629371357,1.0,0.00043141679868571815,0.00025236915520602366,0.000252366707412021
GradientDescent,8192,15,,0.7177023910917342,2.2048522761618217,0.0005565781629479404,0.5564377011386601,0.9999999999999998,0.0004313863863195456,0.0002523691556036468,0.00025236670755166593
GradientDescent,8192,16,,0.7173928073607385,2.2042958394537915,0.0005564377011604382,0.5562972747879944,0.9999999999999998,0.0004313539077454253,0.000252369155995712,0.00025236670768053653
GradientDescent,8192,17,,0.7170833796262741,2.203739543172395,0.0005562972747837541,0.5561568838762064,1.0,0.00043132260497952317,0.00025236915637156626,0.00025236670778491923
GradientDescent,8192,18,,0.716774107888341,2.203183387282169,0.0005561568838719103,0.5560165283943378,0.9999999999999998,0.00043129118136072764,0.00025236915675862833,0.00025236670791595986
GradientDescent,8192,19,,0.7164649926126003,2.2026273717476723,0.0005560165284009431,0.5558762083334547,0.9999999999999997,0.0004312589870905011,0.00025236915715068896,0.00025236670803341696
GradientDescent,8192,20,,0.7161560337990522,2.2020714965334984,0.0005558762083362574,0.5557359236846124,1.0,0.00043122667085444767,0.0002523691575360864,0.0002523667081613086
GradientDescent,8192,21,,0.7158472295850515,2.201515761604231,0.0005557359236880549,0.5555956744388846,0.9999999999999994,0.00043119683340872323,0.0002523691579235117,0.0002523667082703421
GradientDescent,8192,22,,0.7155385822989047,2.200960166924467,0.0005555956744427845,0.5554554605873229,1.0,0.00043116362457083177,0.0002523691583107729,0.00025236670840412325
GradientDescent,8192,23,,0.7152300905436277,2.2004047124588477,0.0005554554605571026,0.5553152821209996,1.0000000000000004,0.0004311322448690139,0.0002523691586819539,0.0002523667085297593
GradientDescent,8192,24,,0.7149217543192208,2.199849398171926,0.0005553152821173488,0.5551751390309825,1.0000000000000002,0.00043110074433892916,0.00025236915908126044,0.00025236670865929836
GradientDescent,8192,25,,0.7146135736256838,2.199294224028355,0.0005551751390253314,0.5550350313083621,0.9999999999999998,0.0004310691228447227,0.00025236915946715694,0.0002523667087560083
GradientDescent,8192,26,,0.714305548928678,2.198739189992756,0.0005550350313126559,0.5548949589441692,1.0000000000000002,0.00043103672862375935,0.0002523691598582278,0.0002523667089313302
GradientDescent,8192,27,,0.713997679296881,2.1981842960297695,0.0005548949589577166,0.5547549219295104,1.0000000000000002,0.00043100551613916617,0.00025236916024965074,0.00025236670905294945
GradientDescent,8192,28,,0.7136899651959538,2.197629542104035,0.0005547549219649194,0.5546149202554702,1.0,0.0004309735309365994,0.0002523691606460915,0.00025236670916449657
GradientDescent,8192,29,,0.7133824066258967,2.1970749281802777,0.0005546149202468409,0.5544749539131256,0.9999999999999994,0.00043094142422572676,0.0002523691610126138,0.000252366709283833
GradientDescent,8192,30,,0.7130750026553869,2.1965204542231143,0.0005544749539111421,0.5543350228935605,1.0,0.0004309105013728949,0.0002523691614025659,0.0002523667094024116
GradientDescent,8192,31,,0.7127677537500858,2.1959661201972187,0.0005543350229030629,0.5541951271878703,1.0000000000000002,0.0004308788053948661,0.0002523691617939498,0.00025236670950346164
GradientDescent,8192,32,,0.7124606603756547,2.1954119260673055,0.000554195127179516,0.5540552667871307,1.0000000000000002,0.0004308463350304816,0.00025236916217242334,0.000252366709626884
GradientDescent,8192,33,,0.7121537220664322,2.194857871798066,0.0005540552667645846,0.5539154416824003,0.9999999999999998,0.0004308143962090796,0.00025236916255255156,0.00025236670980721855
GradientDescent,8192,34,,0.7118469383567572,2.19430395735416,0.0005539154416900631,0.5537756518648116,0.9999999999999998,0.00043078298992089764,0.00025236916295276094,0.0002523667099152948
GradientDescent,8192,35,,0.7115403097122908,2.193750182700364,0.0005537756518400117,0.5536358973254737,1.0000000000000002,0.0004307508088385241,0.00025236916332410696,0.00025236670999760147
GradientDescent,8192,36,,0.7112338356673717,2.193196547801337,0.0005536358973295285,0.5534961780554577,0.9999999999999998,0.0004307191605812689,0.0002523691637236574,0.0002523667101265535
GradientDescent,8192,37,,0.7109275162220001,2.1926430526218375,0.0005534961780611326,0.5533564940458282,1.0,0.00043068739141775955,0.0002523691641109535,0.00025236671031809185
GradientDescent,8192,38,,0.7106213513761759,2.1920896971266264,0.000553356494032478,0.5532168452877748,0.9999999999999998,0.00043065550121235716,0.0002523691644882194,0.0002523667103504247
GradientDescent,8192,39,,0.710315341129899,2.191536481280395,0.0005532168453126359,0.5530772317723115,1.0,0.00043062348982934694,0.00025236916489171563,0.0002523667105449343
