iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8
0,0.00013637542724609375,71.41622592798691,205.45755271026832,0.0,0.0,0.0,0.0,71.41622592798691,0.0,2.911740943587981,0.15886275707696054,-0.041055138397381244,0.18282926477712988,0.5142463544162329,0.06609215652623467,-0.40361421357919386,-0.06233282438421299,-0.34623003042599004
1,0.0015490055084228516,146.9342070569615,402.4433431370012,-0.6715335111144487,132.18553253445967,2.0545755271026835,-105.74344996209084,71.41622592798691,0.0,2.599771629629816,0.13355985575551038,0.0826034670116715,0.18851693130185926,-0.8456959798051854,0.3736268833482678,0.804058678841679,0.4966830774956214,0.3540007924174163
2,0.0016934871673583984,3697.2731149325127,4644.000463999778,-0.8102334549770679,144.11874687220256,4.024433431370012,-2416.2779920261883,71.41622592798691,0.0,3.4693738354303263,0.18548879878511051,0.03145501847972204,-0.8231511845474411,2.109160930203608,2.0623468725045804,-1.0028254606471758,1.0195936926853306,0.13938736652362665
3,0.0018379688262939453,199292955.9564419,19881072.609337542,-0.914823834911343,156.18072165176238,46.440004639997774,-5390168.713218382,71.41622592798691,0.0,44.73818351847297,0.1995894566436481,-0.046965361455504895,-3.852044113892359,-20.90781696370306,-36.546080423401264,9.493534573484201,-2.679955193322237,1.9397552298037901
4,0.001971721649169922,1.4415624833823297e+23,2.955567295078355e+18,-0.9815096537163686,168.96476412273316,198810.72609337542,-7.233384022350494e+16,71.41622592798691,0.0,198769.50843038296,0.14629916019266467,0.8716415221752468,554.7351091783609,39665.72316395325,194769.88288218775,-862.7031131709894,239.20558951629877,12.424564446625867
5,0.0021066665649414062,7.629594550182612e+67,1.0326094238973077e+52,-0.9999643434895175,179.51615267974833,2.955567295078355e+16,-5.292586785611498e+46,71.41622592798691,0.0,2.9555672950588456e+16,0.6609296440324616,1930.6454026421616,-594821538.5051467,-249604467691659.4,-2.955461894807141e+16,78438080137.64302,-53248561.54748154,114426.20354723342
6,0.0022339820861816406,1.136957777638115e+202,4.404212285211106e+152,-0.9999999999998186,179.99996548810782,1.0326094238973078e+50,-1.490194230060236e+136,71.41622592798691,0.0,1.0326094238973078e+50,5103.595975652656,-4622342963170.23,8.42415449860967e+26,6.220381985867739e+43,1.0326094238971204e+50,-1.8342032035061394e+32,6.162309327649262e+23,5670818613637433.0
7,0.0025794506072998047,inf,inf,,,4.404212285211106e+150,-inf,71.41622592798691,0.0,4.404212285211106e+150,-9.436281550685034e+16,-1.5180687580817793e+40,-2.391326963956109e+81,-9.6274474395573e+131,-4.404212285211106e+150,2.1350327695984106e+100,-9.360314568571394e+71,7.59481124992662e+47
8,0.003029346466064453,,,,,inf,,,,inf,5.729973046778104e+57,1.5920170687850994e+122,5.469868351981074e+244,inf,inf,-1.348622755357981e+299,3.2804341458351185e+216,1.7523097764521974e+144
9,0.003351926803588867,,,,,,,,,,3.648885205140272e+180,inf,,,,inf,,inf
10,0.004176616668701172,,,,,,,,,,,,,,,,,
11,0.004315614700317383,,,,,,,,,,,,,,,,,
12,0.004477024078369141,,,,,,,,,,,,,,,,,
13,0.00463104248046875,,,,,,,,,,,,,,,,,
14,0.00477147102355957,,,,,,,,,,,,,,,,,
15,0.004900932312011719,,,,,,,,,,,,,,,,,
16,0.005032539367675781,,,,,,,,,,,,,,,,,
17,0.0051631927490234375,,,,,,,,,,,,,,,,,
18,0.005338430404663086,,,,,,,,,,,,,,,,,
19,0.005529165267944336,,,,,,,,,,,,,,,,,
20,0.0056705474853515625,,,,,,,,,,,,,,,,,
21,0.0058095455169677734,,,,,,,,,,,,,,,,,
22,0.0059435367584228516,,,,,,,,,,,,,,,,,
23,0.0060803890228271484,,,,,,,,,,,,,,,,,
24,0.0062122344970703125,,,,,,,,,,,,,,,,,
25,0.00634002685546875,,,,,,,,,,,,,,,,,
26,0.006509542465209961,,,,,,,,,,,,,,,,,
27,0.006638050079345703,,,,,,,,,,,,,,,,,
28,0.0067768096923828125,,,,,,,,,,,,,,,,,
29,0.006905317306518555,,,,,,,,,,,,,,,,,
30,0.007046222686767578,,,,,,,,,,,,,,,,,
31,0.007171630859375,,,,,,,,,,,,,,,,,
32,0.00730133056640625,,,,,,,,,,,,,,,,,
33,0.007425785064697266,,,,,,,,,,,,,,,,,
34,0.007574796676635742,,,,,,,,,,,,,,,,,
35,0.007698535919189453,,,,,,,,,,,,,,,,,
36,0.007836580276489258,,,,,,,,,,,,,,,,,
37,0.007960796356201172,,,,,,,,,,,,,,,,,
38,0.008088111877441406,,,,,,,,,,,,,,,,,
39,0.008210420608520508,,,,,,,,,,,,,,,,,
40,0.008344411849975586,,,,,,,,,,,,,,,,,
41,0.008490324020385742,,,,,,,,,,,,,,,,,
42,0.00861811637878418,,,,,,,,,,,,,,,,,
43,0.008749961853027344,,,,,,,,,,,,,,,,,
44,0.00887751579284668,,,,,,,,,,,,,,,,,
45,0.009002447128295898,,,,,,,,,,,,,,,,,
46,0.009121894836425781,,,,,,,,,,,,,,,,,
47,0.00924229621887207,,,,,,,,,,,,,,,,,
48,0.009363412857055664,,,,,,,,,,,,,,,,,
49,0.009506464004516602,,,,,,,,,,,,,,,,,
50,0.009630203247070312,,,,,,,,,,,,,,,,,
51,0.00975799560546875,,,,,,,,,,,,,,,,,
52,0.009886741638183594,,,,,,,,,,,,,,,,,
53,0.010014772415161133,,,,,,,,,,,,,,,,,
54,0.010141134262084961,,,,,,,,,,,,,,,,,
55,0.010266304016113281,,,,,,,,,,,,,,,,,
56,0.010388374328613281,,,,,,,,,,,,,,,,,
57,0.010550975799560547,,,,,,,,,,,,,,,,,
58,0.010682344436645508,,,,,,,,,,,,,,,,,
59,0.010848522186279297,,,,,,,,,,,,,,,,,
60,0.01097869873046875,,,,,,,,,,,,,,,,,
61,0.01110696792602539,,,,,,,,,,,,,,,,,
62,0.01122903823852539,,,,,,,,,,,,,,,,,
63,0.011352777481079102,,,,,,,,,,,,,,,,,
64,0.011501789093017578,,,,,,,,,,,,,,,,,
65,0.011627435684204102,,,,,,,,,,,,,,,,,
66,0.011762857437133789,,,,,,,,,,,,,,,,,
67,0.011887311935424805,,,,,,,,,,,,,,,,,
68,0.012014150619506836,,,,,,,,,,,,,,,,,
69,0.012139320373535156,,,,,,,,,,,,,,,,,
70,0.012263059616088867,,,,,,,,,,,,,,,,,
71,0.012387275695800781,,,,,,,,,,,,,,,,,
72,0.01253056526184082,,,,,,,,,,,,,,,,,
73,0.01265263557434082,,,,,,,,,,,,,,,,,
74,0.012784242630004883,,,,,,,,,,,,,,,,,
75,0.012906551361083984,,,,,,,,,,,,,,,,,
76,0.013040304183959961,,,,,,,,,,,,,,,,,
77,0.013164520263671875,,,,,,,,,,,,,,,,,
78,0.013290643692016602,,,,,,,,,,,,,,,,,
79,0.013410568237304688,,,,,,,,,,,,,,,,,
80,0.013563394546508789,,,,,,,,,,,,,,,,,
81,0.0136871337890625,,,,,,,,,,,,,,,,,
82,0.013826608657836914,,,,,,,,,,,,,,,,,
83,0.013949155807495117,,,,,,,,,,,,,,,,,
84,0.014077901840209961,,,,,,,,,,,,,,,,,
85,0.01420140266418457,,,,,,,,,,,,,,,,,
86,0.014325618743896484,,,,,,,,,,,,,,,,,
87,0.014471054077148438,,,,,,,,,,,,,,,,,
88,0.01459813117980957,,,,,,,,,,,,,,,,,
89,0.01472163200378418,,,,,,,,,,,,,,,,,
90,0.014884471893310547,,,,,,,,,,,,,,,,,
91,0.015018701553344727,,,,,,,,,,,,,,,,,
92,0.015152692794799805,,,,,,,,,,,,,,,,,
93,0.015282392501831055,,,,,,,,,,,,,,,,,
94,0.015410423278808594,,,,,,,,,,,,,,,,,
95,0.015558481216430664,,,,,,,,,,,,,,,,,
96,0.015693187713623047,,,,,,,,,,,,,,,,,
97,0.01583075523376465,,,,,,,,,,,,,,,,,
98,0.015971899032592773,,,,,,,,,,,,,,,,,
99,0.016120195388793945,,,,,,,,,,,,,,,,,
100,0.016251087188720703,,,,,,,,,,,,,,,,,
101,0.016386747360229492,,,,,,,,,,,,,,,,,
102,0.016538381576538086,,,,,,,,,,,,,,,,,
103,0.01666736602783203,,,,,,,,,,,,,,,,,
104,0.01681065559387207,,,,,,,,,,,,,,,,,
105,0.01693582534790039,,,,,,,,,,,,,,,,,
