iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,x1,x2
0,0.0001811981201171875,9.229708469021402,1.026775108901439,0.0,0.0,-2.6013392595368257,-1.732935820084136
1,0.0024878978729248047,9.218892844546135,1.078528511142442,0.9998853426848711,0.867646189634139,-2.5980559880998277,-1.7426684368876004
2,0.0028235912322998047,9.20710036673972,1.1276406484642059,0.9998954446663186,0.8285419659583193,-2.5948413749632833,-1.7528595033151966
3,0.0031363964080810547,9.194174442688446,1.1728195228320486,0.9999244715925744,0.7041992001077994,-2.5915649182446256,-1.7636030487915797
4,0.003442525863647461,9.180175795250669,1.2119316249014684,0.9999227885095964,0.7120022933421615,-2.5884539906453274,-1.7749160888682212
5,0.00371551513671875,9.165330736609622,1.241632039460901,0.9999808590815396,0.3545028324971978,-2.5851016172046477,-1.7865347458667538
6,0.0040013790130615234,9.14993913152275,1.259648195104193,0.999991388267149,0.23778432187455945,-2.5819071211053926,-1.7984086995584576
7,0.004329681396484375,9.134132635610941,1.263707731557931,0.999999728471333,0.04222264966960509,-2.578683316061286,-1.8105020515785952
8,0.004621267318725586,9.118191481679835,1.2517254537420808,0.9999851890747148,0.311838161864907,-2.5755189000464074,-1.8227616469084664
9,0.004912376403808594,9.10284910247107,1.223578863295499,0.9999021334529952,0.8016011008913558,-2.5722837217237533,-1.8347146536872578
10,0.005209922790527344,9.088126247513841,1.1800787425784267,0.9996636156856074,1.4861672042904783,-2.5688161674477707,-1.846450511033803
11,0.0055255889892578125,9.074464774986923,1.1238681937193145,0.9992640007331163,2.1983809974770416,-2.5652682256388237,-1.8577575511196565
12,0.005812644958496094,9.062242119402626,1.061051614751384,0.9985034497608548,3.134999366471476,-2.5615569397066325,-1.8683113402787248
13,0.006120920181274414,9.051156370596868,0.9990955521579001,0.9967635794385551,4.610917009871033,-2.5572674754555833,-1.878186115864749
14,0.006446361541748047,9.041306717080902,0.94664917078239,0.9945604025875995,5.978855698455224,-2.5526202492892844,-1.8872063984687955
15,0.006741046905517578,9.03249860867705,0.9167530890036827,0.9917985450250525,7.343115353288234,-2.54739587821781,-1.8951282551818147
