iteration,timestamp,function_value,gradient_norm,gradient_cosine_similarity,gradient_angle,step_size,improvement,best_so_far,relative_improvement,distance_to_minimum,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128
0,0.0013871192932128906,173.56858510758377,144.03733821279124,0.0,0.0,0.0,0.0,173.56858510758377,0.0,11.271247055857478,-0.013740248687200614,0.012052791056993325,0.043951509096160433,0.027712235366234086,0.08814249752043599,-0.07198640358532243,-0.00862541505678509,0.10153495364596704,0.056452448439687705,-0.012322450480316787,0.06335319766915676,-0.00540085891874639,-0.038994489350836055,0.05178649152054151,-0.05316793873656915,0.08753296505618195,-0.09396272134994248,-0.03451902785725868,0.10449419194339664,-0.044206137851294555,0.15405952752728952,0.034078646947755135,0.11859744098116903,0.0684762695280933,-0.12571444803339804,0.09426616583759273,0.03667557042815114,-0.0046143227511286,0.05370460922508592,0.04069970270117953,0.001481571045699757,-0.006931310402823221,0.07327818061023819,0.018969801289463798,-0.03335670425184725,-0.01536453787748691,0.1712353218918089,-0.05953333124376152,-0.046415893389265085,-0.024902511429367183,0.03541819178714646,0.014333654290025696,-0.05275491482859518,0.051626490494702984,0.039051009036901896,-0.0113949408858398,0.011974105009207545,0.07743927057144767,0.06094944184138015,0.008487548103567482,0.008019354567108658,-0.04896087741581156,0.03114520100208256,0.025711464615193934,0.030524691522635122,0.019040837998100534,-0.01921585326396637,0.007800044443399785,0.13621045665624426,-0.023880528799568933,0.0001724335061341513,0.03339136759304986,-0.15349255638627363,0.03013714724152338,-0.12181346655521562,0.023623180766916024,-0.07923931368192506,0.019620971407190477,0.06094544028599876,-0.03535766092859441,0.016110121692299025,0.03293724055177719,0.026198343956254352,-0.05913214769462697,0.07498180477861384,-0.05159203935648803,-0.06112335065772401,0.025031751646203748,0.0399488290319901,-0.06488430976192525,-0.004174586612778742,0.03699183488032568,-0.05849854830602311,-0.10681363798937846,-0.025664411624267542,0.09799812907851783,-0.024788476203663746,0.007096145815445299,0.08600966792432724,-0.020360412945730173,-0.0041329180779525205,-0.11857750207453074,-0.09461051254010423,0.0034730716110548906,0.06580783575325184,-0.02224442524601768,0.010311109482180976,-0.05029751353947992,0.062105579627531236,-0.0705840517287408,0.008952704730497335,-0.03326741882036291,0.02623233715899166,-0.0019420605238159646,-0.05228201183379516,0.0020653899978166665,0.020083369428342858,-0.0399927496096439,-0.02036164525687372,-0.09069373680303071,0.0175178210287902,0.041239357546046115,0.07078677250993247,-0.06221546588962827,-0.01736972667929431,-0.07797077740222744,0.08682081397094098,0.014575120555818954,0.021560737515476137,-0.057664350954456885,0.00963186929417414,0.12694178133600237,-0.044256352363651594,-0.05770108746773127,0.011009441399810768,0.11979243808860753,0.03536164986213561,-0.07814096676342759
1,0.0016837120056152344,179.92658567465696,138.03420411087419,-0.9952058791273325,174.38737821334774,1.4402689730326677,-3.663105603547026,173.56858510758377,0.0,11.12727313019064,0.005868364550804873,0.009912635307527725,-0.02003658412562604,0.00533284495581169,-0.09651123620472568,0.11281880574962919,0.03556759395889246,-0.06450484630667025,-0.020380992951493926,0.03585506053604695,-0.04687090405515218,0.03421780374438228,0.05210613580705404,-0.04146543401656904,0.06154068779427292,-0.0992671939033238,0.1473041763251669,0.05851789568399982,-0.10734464407013498,0.05993173978322219,-0.12695295946199164,0.048798540955522884,-0.07267459638487708,-0.05753166307244878,0.11813331594672635,-0.03422249991069343,-0.0005720331223066852,0.026484746914102415,-0.026520359501094645,-0.01569248102601674,0.021876721756603316,0.025065102000281454,-0.05069311140527395,0.009002759495527231,0.05690527328384819,0.027289835143794083,-0.21484163881620721,0.1510492582088152,0.07935595264785436,0.046246115075586125,-0.01315553949117046,0.004778382493255814,0.06387435122234054,-0.019613010228064207,-0.016660658665232142,0.03418905800472388,0.011840588821540455,-0.04163447248419702,-0.029035397046902847,0.019010827768149184,0.010387004619450354,0.06431032461441283,-0.0039241150682922665,-0.0012090876603753284,-0.00750459044511495,0.0010938218826042588,0.03996195341810248,0.017137151522356425,-0.1418788680825252,0.08142375080141745,0.02134090947977242,-0.034689083813928635,0.17497013844862264,0.02150909660887003,0.14169582517187623,0.017955974287756877,0.09766224676582404,0.01742756090217131,-0.050933530537973455,0.061427806486389624,0.008238592018688951,-0.009626400311982822,-0.010762574976665738,0.06478632933148404,-0.06662285948968232,0.09718028312215166,0.08253096568232185,0.005821095857962949,-0.03000511183120059,0.09147080438066027,0.03211878858753493,-0.026728285912290282,0.10813111271278023,0.1515430861066057,0.05903585631945747,-0.0921331370282124,0.0638757369706924,0.016427709221759314,-0.07719490753164249,0.05590208899975957,0.02719611227148168,0.19249600939414482,0.14698740395596083,0.03518488437091862,-0.05387534654816707,0.0504211425506277,0.008352046492165198,0.05964269988488918,-0.056750859315478706,0.09857525758305974,0.019597584068934276,0.05079986943576434,-0.004780657663429579,0.02378464309682848,0.073350942425124,0.023420653171828922,-0.0037359457834545,0.06516935131422145,0.051444765459488985,0.10982594877970349,0.02144220426118098,-0.009981373677078777,-0.06787887309783623,0.09882406274104442,0.05090405365097179,0.07491152408764185,-0.05398127724651937,0.021489374296506207,-0.006660737827459448,0.0781563076690368,0.021703224001580153,-0.14002412855702184,0.10801487321674018,0.08080321174212378,0.020660995993400152,-0.09180358900045212,0.0014460799875842673,0.08072835824557091
2,0.0018320083618164062,166.37106620456186,130.00003264104555,-0.9900559041827752,171.91312319490467,1.3802527851112845,7.533916913538381,166.37106620456186,4.146786642617756,11.24287629198932,0.02590205235549046,0.009249528711275204,0.04024634526982736,0.013337473919528522,0.07840283117597885,-0.06617703167585154,-4.37953707556199e-05,0.09470682925298854,0.046155226056710935,-0.02273677878899793,0.06436781196970968,-0.00350191928970274,-0.039972956617296045,0.057649753337281236,-0.06466216507385907,0.0742950963075917,-0.08865605831876511,-0.02218498674548102,0.1156858744203829,-0.04937325851165704,0.14006449100590967,-0.012121130650585045,0.11713162882900377,0.06275641362885856,-0.11670200477642415,0.08331360044623144,0.02271287011860029,-0.010058668630994291,0.050053650376261916,0.036157244770518,0.00027246057534427784,-0.009707759161743074,0.07155986647003633,0.017892373404881822,-0.03258322945875411,-0.024951586464983373,0.1504193628181918,-0.007703461301516473,-0.0026037414659074165,-0.01725803711085297,0.037517398388441744,0.016800949723100707,-0.05121515912211455,0.04950641964229602,0.035436618571592325,-0.012803759179565388,0.008310393676929926,0.06792069885340717,0.05108871359943254,0.003007625929730775,0.012853480166476987,-0.04750604921454009,0.03223613091019879,0.021252896757994265,0.027545209745542545,0.019093491294875975,-0.018228757721961274,-0.0038886763903061873,0.13055929667780236,-0.018076765171384082,0.008378779709323332,0.032146094079040406,-0.1623841039853774,0.07132457277254507,-0.12474456691828673,0.048667212907037835,-0.07582089581518912,0.01776245919762387,0.060572272139703294,-0.03626132450381295,0.018851872577131175,0.030152330893868852,0.02840445767829987,-0.06418088766129784,0.07165778448850114,-0.04170509186929186,-0.04566668096673668,0.02686786135472106,0.03978071924185644,-0.062701942030738,0.0004457860103540476,0.03794726457576202,-0.02855425265008585,-0.08958064080150197,-0.01694231482130959,0.10062568027416981,-0.02506075438232469,0.006143952527282099,0.08371256198673802,-0.019730765376089296,0.019350707818435307,-0.09017878464803888,-0.048006147230916174,0.01949356115951045,0.06722535273290967,-0.02449082136743136,0.018590317625225415,-0.055073985047295534,0.06321584431356594,-0.07010696328054608,0.023219152009260353,-0.03256639179808775,0.02941028761705908,0.002618456393351197,-0.0483880977990824,0.0064185774896398755,0.023937955514796314,-0.03408701538366578,-0.001976156003949764,-0.08252096463645316,0.02133700385204433,0.0338878323164746,0.06379406209651696,-0.05534339439782683,0.002407356804348497,-0.0690381548716813,0.08217058344416907,0.0032402003368899902,0.025809408871581146,-0.05471810040686573,-0.00210824622971742,0.11390850985054113,-0.021222511969035143,-0.03454242950015006,0.004456053145216656,0.11702565227963001,0.035884124900526115,-0.08087288058798424
3,0.0019669532775878906,169.5296670961234,130.06088598122778,-0.9979108523918835,176.2957709698269,1.3001458303521298,-1.8985277690520324,166.37106620456186,4.146786642617756,11.16921031419448,0.046437133446926335,0.013399360762549372,-0.01895539082244444,0.013844999287269842,-0.08226122609212783,0.10085637762539026,0.02882455443325387,-0.06251408222631985,-0.01374342847929133,0.04157084376162589,-0.04664402732582876,0.03252884357217473,0.05162789509432856,-0.05136770488453025,0.07437466159261404,-0.07540936433063704,0.13223441927336232,0.048180993273236224,-0.12614118682002956,0.06997290149235347,-0.13582095868096078,0.0660456594296725,-0.07615361110832297,-0.04686664261834145,0.11428789605910744,-0.032562188871330056,0.00962343594196553,0.029280350738596667,-0.024204279008828863,-0.011988213565078815,0.02243590539453907,0.027112098560073135,-0.049105546817269544,0.009701747167658955,0.0574519108188655,0.03240132428937924,-0.15056616148974622,0.07330537674317274,0.022956633423885816,0.03499554607431605,-0.01538200847557878,0.0021210555683693604,0.06340077472889477,-0.01871844191269026,-0.01327158740481893,0.03499000375654328,0.01406833576938222,-0.03651492387344518,-0.022675622591306274,0.02233001895935191,0.004517328710231753,0.06312161667923832,-0.005923741034421316,0.0028597082063754435,-0.005046510894060878,0.0006107819858808053,0.03955950768179181,0.022660382771681403,-0.13139005493938222,0.07204883244330088,0.013002210430126556,-0.0337320764366194,0.15843611575640903,-0.037078333603760796,0.14102254800536962,-0.013734604709605275,0.09846921162555079,0.017648140492048357,-0.050818302757563945,0.06174228176132712,0.005590183454406537,-0.00676284524712524,-0.014498043502560357,0.06961727302607432,-0.0584303230060703,0.08073457979084697,0.06561928667652452,0.0009678087284179619,-0.029318922411583216,0.0881194010347007,0.027498343716197148,-0.023330272682616886,0.06254744967464203,0.12170878393457288,0.046429392971604005,-0.09626101464596813,0.06531847927238102,0.017050185413994508,-0.07433324094399199,0.05240887815823088,-0.005985681963885121,0.13306705496856674,0.08190851806710803,0.010197490670973796,-0.05575354599791019,0.052293292528887064,-0.001959332566565459,0.06360731815864594,-0.057276874163465163,0.09434854740972023,0.003011433950697008,0.05062646152550028,-0.00768475943020468,0.018599269858310858,0.06868552717485031,0.01874083008966538,-0.007618806981168014,0.05629917669933708,0.02497383438325886,0.09947360415594277,0.01465890821153321,-0.00523310742415041,-0.05798836152197254,0.08466008894826994,0.02288220650687841,0.06923763105491701,-0.055582617604013965,0.030380868433451367,-0.01201989708970435,0.07829788507494836,0.027463516859681184,-0.11170434597326512,0.07058922800212131,0.05568109617144679,0.02005966259001809,-0.08887925969307707,-0.0010153957901563662,0.08339486161472252
4,0.0021071434020996094,166.60918795095938,129.88113966402483,-0.9975195531602362,175.9636166750487,1.3005340544634074,1.722695027477468,166.37106620456186,4.146786642617756,11.235251539953454,0.0676807304534765,0.00951575531894434,0.03870175397712308,0.0019644603712908187,0.07335622026054692,-0.06186242346047863,0.003612392417850944,0.08990502798315628,0.03970692826507973,-0.0299387340465675,0.06536748691218662,-0.002084099551058108,-0.041758116810523764,0.06304930053897512,-0.07478864379797533,0.0699194466890443,-0.08730460409245439,-0.01900878816740221,0.1260857067455063,-0.05904667961056964,0.14230472855716586,-0.03175920536091177,0.12247972419686273,0.05841947910903415,-0.11297424992048766,0.07820191282500485,0.013390265435962362,-0.012774215637695104,0.047596375785213044,0.03246664447671542,-0.00021564565055732718,-0.012212363271560417,0.07004085781751658,0.017063319290286733,-0.03176651920542699,-0.026167731574093807,0.14525316251662618,-0.004135587360705378,0.010376918609244362,-0.016974738548068642,0.03796337682938113,0.01871458549335841,-0.050523358663356555,0.048263107977350894,0.03236975459605029,-0.013495714811571143,0.00609394714720753,0.06103543767529625,0.04362330406897784,-0.0013958442533692425,0.017522660012941463,-0.04685657038938619,0.03382465915844631,0.01703158823898609,0.024984133776197324,0.019553062129794237,-0.017133119610227315,-0.011865473468554207,0.12608850055715914,-0.016572469596386585,0.015442092314071901,0.03368752003988184,-0.17859710816644953,0.08736132656689735,-0.14002799245990444,0.06850528182102328,-0.07687856276195655,0.01792361416686022,0.06060567020284261,-0.03730194198443029,0.021659688324460732,0.02721474900946378,0.03095433261159959,-0.06820442727418588,0.07121489618763503,-0.03633216282073816,-0.03490670931151231,0.02758890962850928,0.03959212365379996,-0.06130232162157892,0.004966152591136284,0.03952387675645417,-0.013326817714356343,-0.08103691987532072,-0.01595608085682021,0.1007579385210118,-0.02470485011109104,0.006069533478005561,0.08246011034877612,-0.024336621484177923,0.028457613918736132,-0.08141669809604951,-0.026991973625771548,0.020736435289991174,0.0660349867885572,-0.02807720676772596,0.026888081863564138,-0.06065152087605154,0.0655433462571655,-0.07190070431831697,0.035376469669058684,-0.03358852598377672,0.03209522391632516,0.006212294951728538,-0.045459173665888086,0.009525860864815466,0.026717952738914773,-0.0324349315874812,0.01077987268222168,-0.07845973683668271,0.02457026807246126,0.0269842065187575,0.060288532883351675,-0.05430073245482063,0.017157420179168804,-0.06627088754891267,0.08018113743143838,-0.006433569640861985,0.030316783330865807,-0.05285208183389206,-0.007902149049844254,0.10956327457584683,-0.012460559926652376,-0.022958180191855637,-0.001213739286155445,0.11454493030542355,0.03656839805869961,-0.08330429418291134
5,0.002255678176879883,169.43514809077863,131.78672503139882,-0.9983827735938137,176.7410207978577,1.298798483348642,-1.6961610428417984,166.37106620456186,4.146786642617756,11.181971939586647,0.08762225150343352,0.020746327996288304,-0.019260607042149408,0.021644373663128783,-0.07457491745680636,0.09375654887896068,0.025141219276648686,-0.06043673422624779,-0.009289134135603339,0.04602990838113776,-0.04660688773544841,0.0310734502433185,0.05237704178634211,-0.060603323359982725,0.0849671927167729,-0.06591522989027492,0.12820374861677056,0.04508500247226686,-0.14569212989960456,0.07933844778549273,-0.14785287095719102,0.07745421820281315,-0.08163753384661274,-0.03679898207169392,0.11235508851426201,-0.031837422843133234,0.017935115841088933,0.03106163563950265,-0.02248302602397527,-0.008829606811115616,0.022099781294781875,0.029113232072426568,-0.04772990838813823,0.010207139920990331,0.0563674032824948,0.03357101706851478,-0.14159381967723694,0.0662280171259186,0.008849437695714925,0.034923584873868076,-0.015404761773087784,2.450340583148511e-05,0.06304764528361921,-0.018281742431629208,-0.010154619453133708,0.0356611235406153,0.015713127266222034,-0.032529430262503614,-0.017483829259191105,0.025214463515461003,-0.001031871168660877,0.06253632641658123,-0.007878456948195584,0.006340972933480621,-0.003046518278557054,-0.00012812934856527153,0.0390335988231057,0.026706397421112953,-0.12484110886936539,0.0676419253986276,0.006736886532844308,-0.038085660218311744,0.1646894350192954,-0.057073911772627633,0.15078349756858184,-0.03292646738899442,0.1040876525076569,0.018133446576792785,-0.05106783412738259,0.062331517660243335,0.002885243632659275,-0.003471831977656381,-0.0186833355310956,0.07317796174461894,-0.055207540639734806,0.07238501740633371,0.0544787427824386,-0.0012896561108759232,-0.02912018515852107,0.08526135898935222,0.023268173348683127,-0.02275742077001055,0.04102939999097391,0.11034597091571147,0.042934164086205366,-0.09628660480548497,0.06483314397185068,0.017027477745079754,-0.07439417509476087,0.055526402428235366,-0.01729125662409139,0.11554338307058115,0.05878527948094883,0.005832422277522193,-0.05506792463014504,0.05432206943832783,-0.012385567107386877,0.06835628439462645,-0.05948711303682851,0.09316729578513325,-0.010857766772956717,0.05264429384462259,-0.009686969008601692,0.014629791581054841,0.06515243533536093,0.015430697539474323,-0.010453314305651003,0.05332265098671862,0.00781404847167514,0.0945097455223786,0.009680225231245017,-5.753624659963347e-06,-0.054019432220871744,0.07960381330867243,0.0038568296737852663,0.06799751859453923,-0.057203082483422,0.03869050257508977,-0.01718530080430488,0.07807474028373268,0.03031703151321791,-0.10227766417577061,0.057842311380489814,0.04392413963401297,0.021668590589834547,-0.08593941056691982,-0.0035668122652292994,0.08584040503338665
6,0.002414703369140625,169.23813441260333,133.83486839304229,-0.9983232136828782,176.68153535878443,1.3180523629887695,0.11627674682335755,166.37106620456186,4.146786642617756,11.232452811762991,0.11043511184268022,0.012358400375447588,0.038985675401096764,-0.007792219195912567,0.07070955180482602,-0.058352636889214854,0.005748984516275063,0.0861431890041631,0.03496814531456169,-0.03577986600585182,0.06632123286171224,-0.0009765019191608215,-0.04476711878930147,0.06758979164514312,-0.08413660043916397,0.0691043370445872,-0.08746310473957306,-0.01978855793229848,0.13884125058249447,-0.06757454551216474,0.1504885936961664,-0.0424545365476547,0.12944713013480327,0.05459751153207096,-0.11196519437534774,0.0755345361990119,0.005823880159329567,-0.01397586596504409,0.045732507209684706,0.029069577617577683,0.00034564515379770927,-0.014344254520654437,0.06885348177093596,0.016459332640687278,-0.0305430039139363,-0.027110158476883896,0.14051000652343404,-0.0062548548838726875,0.021132722341236813,-0.01761580518172335,0.0382198077017138,0.020400738098269457,-0.05010226814906689,0.047467810961968254,0.02968728977810975,-0.014097388384799327,0.004432301705064572,0.056164224839131416,0.03811470568087553,-0.005257634968894212,0.02201225429383574,-0.046793993950970544,0.03576041295265037,0.013459581846258195,0.02319726382670123,0.02012642983002374,-0.015885244434668266,-0.01766589355349921,0.12283411731531166,-0.01723013894696425,0.021191215304116044,0.03404132919229772,-0.20059331338237674,0.09893418023676362,-0.16090804295053324,0.08551796079814951,-0.08103739601917155,0.01950371721875471,0.060541026222151316,-0.0388397279230715,0.02474244911744663,0.02405665782512208,0.03372116912533939,-0.0715555755031228,0.07169547467316746,-0.03359894725595039,-0.02604555317405738,0.02741286158232548,0.03984731253073224,-0.059700136385833075,0.008622202317776202,0.040419257548785704,-0.0030727614217468946,-0.07569118028413227,-0.016258778809882163,0.10052794755877233,-0.024269960126677786,0.006042392192547085,0.08146865533922962,-0.030066652271727418,0.035727787802800975,-0.0761983414354617,-0.012861054544152109,0.01963094295006243,0.06494592582481319,-0.03261225035820718,0.035049711693505736,-0.06712349892585039,0.06871531109826072,-0.0753187703938949,0.04612672054708894,-0.03603775687127517,0.03491695712074525,0.009094487075405815,-0.043222026807711394,0.012018362253404361,0.029090584410567034,-0.03325983291669188,0.020617535072819073,-0.07610393811283785,0.027865002535470574,0.020163091945650895,0.05853098293742877,-0.05616502344602674,0.029685712798235696,-0.06613541337832463,0.07961598832447613,-0.01570026789573558,0.03520484265211325,-0.051321148758938645,-0.011232525055980994,0.10664090794406045,-0.008606082011946056,-0.014673279783420957,-0.0057632070599326415,0.11228655599560132,0.03720348900178861,-0.08594496036188658
7,0.0025489330291748047,172.24384673696014,137.3149616937382,-0.9985217722150949,176.8842555928578,1.3383557176179537,-1.7760254417771275,166.37106620456186,4.146786642617756,11.187818120800753,0.1282626217070258,0.03364351197394713,-0.02097902796589874,0.028858245254009596,-0.06989683741303043,0.08898967775609468,0.022967333350836838,-0.058282841683876485,-0.00595147284360905,0.049553104637655186,-0.04648668172759711,0.029907639241036083,0.05393804181925845,-0.06883022089284593,0.09407455347626527,-0.06187752396257691,0.12841521324797528,0.04459752158848491,-0.16895416693921989,0.08821811194151599,-0.16366969885393473,0.08676741417280186,-0.08869980954772391,-0.027236634723060482,0.11177973965708976,-0.031819654866761526,0.025029099969575447,0.03181567598123224,-0.02133241980942721,-0.005702476469654785,0.02127436070638926,0.030587399267730325,-0.04660214600253597,0.010714677391782454,0.05511509372010462,0.03450959946858173,-0.13661509901467817,0.06526608312518187,-0.003197006868761107,0.03600505706565174,-0.015520057226191611,-0.0020000532325800506,0.06286697887193284,-0.018437274647910437,-0.0075004477356768115,0.03594191176105323,0.016900726831322384,-0.02952330994679414,-0.013631649497496234,0.02785366051151223,-0.006639576442339704,0.06266587607034439,-0.010331119366983117,0.009835367105481056,-0.0014699115313925662,-0.0005489267196357971,0.03825709148247032,0.029942583403728917,-0.12041462018518664,0.0664100826297272,0.0017749639507699984,-0.041239141160488664,0.17996960899543363,-0.06791851417105377,0.16543001943407848,-0.04572229970673099,0.11316532754719412,0.017984553656121848,-0.05123293746428289,0.0633211802722624,0.00011161802436667964,-0.00026056057970618926,-0.02303942548123479,0.07615547929519251,-0.05405790396518441,0.0682506816855123,0.04592123225306487,-0.0023229037551753297,-0.02889643275631209,0.0829152716254899,0.019808842870848203,-0.0219013823155481,0.027321508963146546,0.10389215159648968,0.0415271454450718,-0.09574036051361369,0.06462785170553946,0.01699909067071511,-0.07500702341166621,0.0594524738686114,-0.025858573831777212,0.10579228820239109,0.043669512309515865,0.005267206062737289,-0.055227526507405394,0.05712671227231479,-0.023419575345218838,0.07356739173382475,-0.06315735618338646,0.09409529162363803,-0.022649897818230763,0.05612454568577639,-0.011947692794744953,0.011583955592132574,0.06250720227580411,0.012824198623447263,-0.013317755853513087,0.053014447228417735,-0.005213300233838734,0.0916770827291521,0.0053264340052834175,0.005586404526973803,-0.0529570418642942,0.07830785567685565,-0.012023938454216128,0.06931715389830609,-0.059593884133890926,0.04659474107244409,-0.022612908421620434,0.07763026482939892,0.032003873663401114,-0.09694836700705758,0.05192979428553261,0.03534057898060064,0.02361889631344959,-0.08322818440457781,-0.005520995259370193,0.08867965472417795
8,0.002683401107788086,174.08123874608043,141.13215152242387,-0.998573212781943,176.9389608375856,1.3730728426633667,-1.066738837948877,166.37106620456186,4.146786642617756,11.23276854092475,0.15449833776944172,0.015621851549297305,0.04128344749195346,-0.016762733538255546,0.06942708570973896,-0.055503194587989774,0.006996600483852734,0.08254930908520625,0.031766580544424786,-0.0401918355587162,0.06735693791116949,0.00013496463654240343,-0.04864985716960029,0.07169225586811473,-0.09305965542120241,0.06993371100163863,-0.08881270611649084,-0.022938261766216765,0.15584759898819817,-0.07349936491795644,0.1633632291213037,-0.04838595398294314,0.13795214602240652,0.051119992516326054,-0.11224512753993016,0.07446884656725623,-0.0004784984811600085,-0.013967880136670212,0.04432399051216694,0.026107797574501823,0.0009242390573079677,-0.016013879522352968,0.06769555690169686,0.01594628137275626,-0.029132977736196053,-0.02819639385307318,0.1363226792486229,-0.01114462104865721,0.03130487360295668,-0.01921796867595725,0.038558757309704705,0.021907570812643967,-0.04967092117702132,0.04740074867482824,0.027229540632913288,-0.014095958791458953,0.0033877539205168714,0.0523377087657306,0.03408117963685977,-0.008934527048271218,0.0265825346566048,-0.04742700290869886,0.037907983142387254,0.010091044500213968,0.021573628455963292,0.020389173906918086,-0.014603712729921545,-0.02215893972160145,0.11966658500302671,-0.019413685942453657,0.0266533347460129,0.03263735529385827,-0.23219487222533813,0.1103163614854196,-0.18797208290210982,0.10098522037901754,-0.08881883847225515,0.023651430176028644,0.06048594448720312,-0.040261924037984814,0.027944758751551498,0.020353282161052477,0.036499853549252906,-0.07472605000941385,0.07262771651361803,-0.0325610171184532,-0.018310887341217177,0.026722571015810836,0.04014341949912802,-0.05875173265342706,0.011834263208968764,0.04063683170244112,0.004369773111511693,-0.07189213145392967,-0.016991214967595224,0.09971923400496834,-0.024296393599708574,0.0057314813402333555,0.08092174814535835,-0.036299807631688275,0.04251998894570155,-0.07284822058168172,-0.00139445325063825,0.01731650093963507,0.06457336302716313,-0.03818740987025378,0.04344373263823603,-0.07413499320515733,0.07263038857615296,-0.07977914498206723,0.055706681990082274,-0.039548758712975,0.03795016340357025,0.0113893169006118,-0.041362251321355195,0.013980899887678344,0.031006881526080866,-0.035447223049939205,0.02893951383967572,-0.07459877751799136,0.03151236929891836,0.013053393927250731,0.058139438861813095,-0.059931527010559885,0.04130510423238475,-0.06818975617791556,0.0801287873031961,-0.024974744149502112,0.04051323083363917,-0.0501196128641242,-0.013218627568820265,0.10440677682547023,-0.007442043293869126,-0.007480453469745095,-0.009488511255300761,0.11026388984281456,0.03743639849592965,-0.08870173139996625
9,0.002818584442138672,177.75319344130284,146.7611730826175,-0.9984009012162123,176.75934225033274,1.4112679177519172,-2.1093339648038825,166.37106620456186,4.146786642617756,11.189856761800748,0.1663275841241194,0.05447298818286109,-0.024672001595386052,0.03579000247988367,-0.06710313088680153,0.0853564950058765,0.0212198892783856,-0.05586056226969033,-0.004123058074549456,0.05250541223859748,-0.04666212762659708,0.02887935607353757,0.05621787094149331,-0.07654676163039192,0.10243532210765248,-0.06029479934960848,0.13156297176391135,0.04489062324090847,-0.19883912609166965,0.09712160662918132,-0.18484780325074496,0.09641418513986467,-0.09830750285746603,-0.017487715651996152,0.11187531605773218,-0.03269637058551439,0.03152949327885397,0.03177096801257887,-0.020552457503534752,-0.0025340045056973133,0.020466571347074844,0.031827689597504205,-0.04559000525231083,0.010930081351511653,0.05351841662119733,0.03534010485938166,-0.1335161399308627,0.06718187399850263,-0.014532577114062493,0.03864180882900473,-0.015474825808320117,-0.0037756768582927203,0.06289563762655685,-0.018574512882564925,-0.004954030611974379,0.035487764917842994,0.01770093091417544,-0.026783198837052546,-0.010759157313482863,0.0303509515062904,-0.012108221006988603,0.0631394204133724,-0.013107714689543394,0.013614701385932865,1.3660858342801757e-05,-0.001010582203238037,0.03709904416048421,0.032591598760361454,-0.11721671381232474,0.06646719461389719,-0.0028736946784978894,-0.04217149653830599,0.20659486137467392,-0.07293143291270679,0.1866073431264596,-0.052222099340278674,0.12536106057111823,0.017330486704905453,-0.05104639547002771,0.06421034166160972,-0.0032496883889844806,0.0038665732307129608,-0.027453728388690646,0.07892501986198192,-0.053804313816696966,0.06625595006354323,0.03871211084914017,-0.002366434158283342,-0.029129351094913485,0.08127434397721389,0.016636694673852905,-0.020834494197213935,0.017579716359145375,0.09982497323920106,0.0407082934495391,-0.09467060749500868,0.06420294463536476,0.017248149563496774,-0.07616626453106998,0.06409122104073625,-0.0333906498260179,0.09985298883629876,0.03194357005576226,0.006800561226536895,-0.056266548024891894,0.06079823787207146,-0.03451483062454287,0.07948034630398977,-0.06788993068493955,0.09620155455473237,-0.03361180162180567,0.060673499475403264,-0.01419604997635529,0.0093380347271514,0.06056288477147313,0.01087753654059095,-0.015796463897338776,0.05411429816650434,-0.015783100744407027,0.08998141036807948,0.00043432611913917993,0.011612047882921521,-0.05364851751341572,0.07895907526628383,-0.02641560132290629,0.07234158329231746,-0.0625098663446287,0.05445345078674113,-0.028398468366154422,0.07743537645485132,0.03313863304352103,-0.09383466286414494,0.049689199288738745,0.02802032765493842,0.025550107720902052,-0.08105886929965954,-0.007493516454506875,0.09141077599970755
